time,solar_generation_kw,mall_demand_kw,chargers_demand_kw,total_demand_kw,net_power_kw,power_in_kw,power_out_kw,soc_kwh,soc_pct
2024-02-16 12:00:00,2886.689477778584,2074,281.20000000000005,2355.2,531.4894777785844,308.55888469886577,0.0,1599.5720557650566,94.09247386853275
2024-02-16 13:00:00,2249.989698478087,2010,281.20000000000005,2291.2,-41.2103015219127,0.0,41.2103015219127,1556.1927910051484,91.54075241206755
2024-02-16 14:00:00,2886.689477778584,2024,281.20000000000005,2305.2,581.4894777785844,58.807208994851635,0.0,1612.0596395502573,94.82703762060338
2024-02-16 15:00:00,2424.100436789559,2057,281.20000000000005,2338.2,85.90043678955908,2.940360449742684,0.0,1614.8529819775129,94.99135188103017
2024-02-16 16:00:00,1719.4442170050734,2027,281.20000000000005,2308.2,-588.7557829949264,0.0,342.0,1254.8529819775129,73.81488129279488
2024-02-16 17:00:00,430.05350041491954,1975,281.20000000000005,2256.2,-1826.1464995850802,0.0,342.0,894.8529819775129,52.63841070455958
2024-02-16 18:00:00,0.0,1986,281.20000000000005,2267.2,-2267.2,0.0,342.0,534.8529819775129,31.461940116324282
2024-02-16 19:00:00,0.0,1941,281.20000000000005,2222.2,-2222.2,0.0,342.0,174.85298197751285,10.285469528088992
2024-02-16 20:00:00,0.0,1920,281.20000000000005,2201.2,-2201.2,0.0,4.852981977512854,170.0,10.0
2024-02-16 21:00:00,0.0,1831,281.20000000000005,2112.2,-2112.2,0.0,0.0,170.0,10.0
2024-02-16 22:00:00,0.0,1202,281.20000000000005,1483.2,-1483.2,0.0,0.0,170.0,10.0
2024-02-16 23:00:00,0.0,739,281.20000000000005,1020.2,-1020.2,0.0,0.0,170.0,10.0
2024-02-17 00:00:00,0.0,641,281.20000000000005,922.2,-922.2,0.0,0.0,170.0,10.0
2024-02-17 01:00:00,0.0,621,281.20000000000005,902.2,-902.2,0.0,0.0,170.0,10.0
2024-02-17 02:00:00,0.0,615,281.20000000000005,896.2,-896.2,0.0,0.0,170.0,10.0
2024-02-17 03:00:00,0.0,595,281.20000000000005,876.2,-876.2,0.0,0.0,170.0,10.0
2024-02-17 04:00:00,0.0,570,281.20000000000005,851.2,-851.2,0.0,0.0,170.0,10.0
2024-02-17 05:00:00,0.0,563,281.20000000000005,844.2,-844.2,0.0,0.0,170.0,10.0
2024-02-17 06:00:00,0.0,597,281.20000000000005,878.2,-878.2,0.0,0.0,170.0,10.0
2024-02-17 07:00:00,1025.610355033003,659,281.20000000000005,940.2,85.41035503300304,85.41035503300304,0.0,251.13983728135287,14.772931604785464
2024-02-17 08:00:00,2706.6714741513224,882,281.20000000000005,1163.2,1543.4714741513224,342.0,0.0,576.0398372813529,33.88469631066782
2024-02-17 09:00:00,2886.689477778584,1208,281.20000000000005,1489.2,1397.4894777785842,342.0,0.0,900.9398372813529,52.996461016550164
2024-02-17 10:00:00,2886.689477778584,1742,281.20000000000005,2023.2,863.4894777785842,342.0,0.0,1225.8398372813529,72.10822572243252
2024-02-17 11:00:00,2886.689477778584,2177,281.20000000000005,2458.2,428.4894777785844,342.0,0.0,1550.7398372813527,91.21999042831487
2024-02-17 12:00:00,2886.689477778584,2184,281.20000000000005,2465.2,421.4894777785844,64.26016271864728,0.0,1611.7869918640677,94.81099952141574
2024-02-17 13:00:00,1620.6970012601878,2157,281.20000000000005,2438.2,-817.502998739812,0.0,342.0,1251.7869918640677,73.63452893318045
