solar_generation_kw,irradiancia_ghi,temperatura_c,velocidad_viento_ms,potencia_kw,energia_kwh,is_hora_punta,hora_tipo,tarifa_aplicada_soles,ahorro_solar_soles,reduccion_indirecta_co2_kg,hour,pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,datetime,mall_demand_kwh,mall_co2_indirect_kg,tarifa_soles_kwh,mall_cost_soles
2024-01-01 00:00:00-05:00,0.0,24.71,0.61,0.0,0.0,0,HFP,0.28,0.0,0.0,0,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 00:00:00,487,220.1727,0.3,146.1
2024-01-01 01:00:00-05:00,0.0,24.37,0.63,0.0,0.0,0,HFP,0.28,0.0,0.0,1,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 01:00:00,646,292.0566,0.3,193.8
2024-01-01 02:00:00-05:00,0.0,24.03,0.65,0.0,0.0,0,HFP,0.28,0.0,0.0,2,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 02:00:00,636,287.5356,0.3,190.8
2024-01-01 03:00:00-05:00,0.0,24.94,0.34,0.0,0.0,0,HFP,0.28,0.0,0.0,3,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 03:00:00,625,282.5625,0.3,187.5
2024-01-01 04:00:00-05:00,0.0,23.47,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,4,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 04:00:00,622,281.2062,0.3,186.6
2024-01-01 05:00:00-05:00,0.0,23.57,0.41,0.0,0.0,0,HFP,0.28,0.0,0.0,5,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 05:00:00,608,274.8768,0.3,182.4
2024-01-01 06:00:00-05:00,44.85,24.14,0.21,167.2143549040596,167.2143549040596,0,HFP,0.28,46.820019373136695,75.59760985212534,6,0.0,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 06:00:00,619,279.8499,0.3,185.7
2024-01-01 07:00:00-05:00,194.75,25.01,0.41,952.805506951468,952.805506951468,0,HFP,0.28,266.7855419464111,430.7633696927588,7,65.83613849978917,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 07:00:00,652,294.7692,0.3,195.6
2024-01-01 08:00:00-05:00,286.6,25.14,0.48,1629.4000190352165,1629.4000190352165,0,HFP,0.28,456.2320053298607,736.6517486058214,8,176.77669529663686,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 08:00:00,665,300.6465,0.3,199.5
2024-01-01 09:00:00-05:00,446.95,25.72,0.41,2614.18441944971,2614.18441944971,0,HFP,0.28,731.9716374459189,1181.8727760332138,9,297.3017787506803,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 09:00:00,683,308.7843,0.3,204.9
2024-01-01 10:00:00-05:00,572.8,26.55,0.69,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,10,402.9637244338282,87.82083333333333,100.0,187.82083333333333,2.9637244338281903,2024-01-01 10:00:00,708,320.0868,0.3,212.4
2024-01-01 11:00:00-05:00,565.05,26.96,1.03,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,11,474.66331884121774,87.82083333333333,100.0,187.82083333333333,74.66331884121774,2024-01-01 11:00:00,711,321.4431,0.3,213.3
2024-01-01 12:00:00-05:00,490.9,27.29,0.9,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,12,500.0,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-01 12:00:00,914,413.2194,0.3,274.2
2024-01-01 13:00:00-05:00,232.75,27.62,0.48,1407.6952566845382,1407.6952566845382,0,HFP,0.28,394.1546718716708,636.4190255470797,13,474.66331884121774,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-01 13:00:00,1003,453.4563,0.3,300.9
2024-01-01 14:00:00-05:00,225.95,25.47,0.48,1357.888944350109,1357.888944350109,0,HFP,0.28,380.2089044180306,613.9015917406844,14,402.96372443382825,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-01 14:00:00,1017,459.7857,0.3,305.1
2024-01-01 15:00:00-05:00,264.0,25.03,0.28,1578.0332718828888,1578.0332718828888,0,HFP,0.28,441.8493161272089,713.4288422182541,15,297.3017787506803,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-01 15:00:00,1037,468.8277,0.3,311.1
2024-01-01 16:00:00-05:00,155.7,25.6,0.62,873.4389981102496,873.4389981102496,0,HFP,0.28,244.5629194708699,394.8817710456439,16,176.77669529663686,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-01 16:00:00,1027,464.3067,0.3,308.1
2024-01-01 17:00:00-05:00,44.25,25.3,0.41,179.73766390238518,179.73766390238518,0,HFP,0.28,50.32654589266785,81.25939785026834,17,65.83613849978927,87.82083333333333,100.0,187.82083333333333,65.83613849978927,2024-01-01 17:00:00,1020,461.142,0.3,306.0
2024-01-01 18:00:00-05:00,0.05,25.3,0.0,0.0,0.0,1,HP,0.45,0.0,0.0,18,6.776201032523264e-22,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 18:00:00,1058,478.3218,0.5,529.0
2024-01-01 19:00:00-05:00,0.0,25.18,0.41,0.0,0.0,1,HP,0.45,0.0,0.0,19,,87.82083333333333,100.0,187.82083333333333,,2024-01-01 19:00:00,1071,484.1991,0.5,535.5
2024-01-01 20:00:00-05:00,0.0,24.85,0.55,0.0,0.0,1,HP,0.45,0.0,0.0,20,,87.82083333333333,100.0,187.82083333333333,,2024-01-01 20:00:00,1054,476.5134,0.5,527.0
2024-01-01 21:00:00-05:00,0.0,24.59,0.9,0.0,0.0,1,HP,0.45,0.0,0.0,21,,87.82083333333333,100.0,187.82083333333333,,2024-01-01 21:00:00,1009,456.1689,0.5,504.5
2024-01-01 22:00:00-05:00,0.0,24.28,0.9,0.0,0.0,1,HP,0.45,0.0,0.0,22,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 22:00:00,911,411.8631,0.5,455.5
2024-01-01 23:00:00-05:00,0.0,24.0,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,23,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-01 23:00:00,738,333.6498,0.3,221.4
2024-01-02 00:00:00-05:00,0.0,23.69,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,24,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 00:00:00,659,297.9339,0.3,197.7
2024-01-02 01:00:00-05:00,0.0,23.18,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,25,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 01:00:00,604,273.0684,0.3,181.2
2024-01-02 02:00:00-05:00,0.0,23.19,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,26,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 02:00:00,567,256.3407,0.3,170.1
2024-01-02 03:00:00-05:00,0.0,23.14,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,27,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 03:00:00,577,260.8617,0.3,173.1
2024-01-02 04:00:00-05:00,0.0,23.04,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,28,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 04:00:00,588,265.8348,0.3,176.4
2024-01-02 05:00:00-05:00,0.0,22.79,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,29,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 05:00:00,567,256.3407,0.3,170.1
2024-01-02 06:00:00-05:00,18.7,23.52,0.21,68.20770202924705,68.20770202924705,0,HFP,0.28,19.09815656818917,30.83670208742259,30,0.0,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 06:00:00,684,309.2364,0.3,205.2
2024-01-02 07:00:00-05:00,59.0,23.16,0.34,298.49403324612945,298.49403324612945,0,HFP,0.28,83.57832930891625,134.9491524305751,31,65.83613849978917,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 07:00:00,800,361.68,0.3,240.0
2024-01-02 08:00:00-05:00,166.55,24.3,0.55,980.999339150895,980.999339150895,0,HFP,0.28,274.67981496225065,443.5098012301197,32,176.77669529663686,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 08:00:00,1168,528.0528,0.3,350.4
2024-01-02 09:00:00-05:00,341.3,24.09,0.55,2079.424659559644,2079.424659559644,0,HFP,0.28,582.2389046767001,940.1078885869148,33,297.3017787506803,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 09:00:00,1412,638.3652,0.3,423.6
2024-01-02 10:00:00-05:00,544.3,26.35,0.34,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,34,402.9637244338282,87.82083333333333,100.0,187.82083333333333,2.9637244338281903,2024-01-02 10:00:00,2028,916.8588,0.3,608.4
2024-01-02 11:00:00-05:00,632.1,26.13,0.14,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,35,474.66331884121774,87.82083333333333,100.0,187.82083333333333,74.66331884121774,2024-01-02 11:00:00,2459,1111.7139,0.3,737.6999999999999
2024-01-02 12:00:00-05:00,579.95,26.76,0.21,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,36,500.0,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-02 12:00:00,2514,1136.5794,0.3,754.1999999999999
2024-01-02 13:00:00-05:00,257.1,27.16,0.55,1558.8509539256966,1558.8509539256966,0,HFP,0.28,436.4782670991951,704.7565162698074,37,474.66331884121774,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-02 13:00:00,2546,1151.0466,0.3,763.8
2024-01-02 14:00:00-05:00,360.75,25.32,0.48,2184.4023082260496,2184.4023082260496,0,HFP,0.28,611.632646303294,987.568283548997,38,402.96372443382825,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-02 14:00:00,2573,1163.2533,0.3,771.9
2024-01-02 15:00:00-05:00,261.3,26.27,0.62,1558.7103466248775,1558.7103466248775,0,HFP,0.28,436.4388970549658,704.6929477091072,39,297.3017787506803,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-02 15:00:00,2565,1159.6365,0.3,769.5
2024-01-02 16:00:00-05:00,201.45,25.93,0.07,1105.4315951702931,1105.4315951702931,0,HFP,0.28,309.52084664768216,499.7656241764896,40,176.77669529663686,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-02 16:00:00,2583,1167.7743,0.3,774.9
2024-01-02 17:00:00-05:00,61.85,26.26,0.07,241.8706750951441,241.8706750951441,0,HFP,0.28,67.72378902664035,109.34973221051465,41,65.83613849978927,87.82083333333333,100.0,187.82083333333333,65.83613849978927,2024-01-02 17:00:00,2559,1156.9239,0.3,767.6999999999999
2024-01-02 18:00:00-05:00,0.05,25.53,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,42,6.776201032523264e-22,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 18:00:00,2445,1105.3845,0.5,1222.5
2024-01-02 19:00:00-05:00,0.0,25.51,0.62,0.0,0.0,1,HP,0.45,0.0,0.0,43,,87.82083333333333,100.0,187.82083333333333,,2024-01-02 19:00:00,2386,1078.7106,0.5,1193.0
2024-01-02 20:00:00-05:00,0.0,25.29,0.48,0.0,0.0,1,HP,0.45,0.0,0.0,44,,87.82083333333333,100.0,187.82083333333333,,2024-01-02 20:00:00,2288,1034.4048,0.5,1144.0
2024-01-02 21:00:00-05:00,0.0,25.43,0.28,0.0,0.0,1,HP,0.45,0.0,0.0,45,,87.82083333333333,100.0,187.82083333333333,,2024-01-02 21:00:00,2089,944.4369,0.5,1044.5
2024-01-02 22:00:00-05:00,0.0,25.09,0.41,0.0,0.0,1,HP,0.45,0.0,0.0,46,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 22:00:00,1216,549.7536,0.5,608.0
2024-01-02 23:00:00-05:00,0.0,24.99,0.28,0.0,0.0,0,HFP,0.28,0.0,0.0,47,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-02 23:00:00,731,330.4851,0.3,219.3
2024-01-03 00:00:00-05:00,0.0,24.77,0.28,0.0,0.0,0,HFP,0.28,0.0,0.0,48,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 00:00:00,659,297.9339,0.3,197.7
2024-01-03 01:00:00-05:00,0.0,24.79,0.14,0.0,0.0,0,HFP,0.28,0.0,0.0,49,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 01:00:00,594,268.5474,0.3,178.2
2024-01-03 02:00:00-05:00,0.0,24.26,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,50,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 02:00:00,605,273.5205,0.3,181.5
2024-01-03 03:00:00-05:00,0.0,24.1,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,51,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 03:00:00,553,250.0113,0.3,165.9
2024-01-03 04:00:00-05:00,0.0,23.99,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,52,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 04:00:00,563,254.5323,0.3,168.9
2024-01-03 05:00:00-05:00,0.0,23.91,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,53,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 05:00:00,536,242.3256,0.3,160.79999999999998
2024-01-03 06:00:00-05:00,37.95,23.37,0.55,143.49854189830646,143.49854189830646,0,HFP,0.28,40.17959173152581,64.87569079222435,54,0.0,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 06:00:00,622,281.2062,0.3,186.6
2024-01-03 07:00:00-05:00,188.4,25.13,0.21,914.6503157530964,914.6503157530964,0,HFP,0.28,256.102088410867,413.51340775197485,55,65.83613849978917,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 07:00:00,757,342.2397,0.3,227.1
2024-01-03 08:00:00-05:00,343.2,24.96,0.48,1950.986695440056,1950.986695440056,0,HFP,0.28,546.2762747232157,882.0410850084493,56,176.77669529663686,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 08:00:00,1110,501.831,0.3,333.0
2024-01-03 09:00:00-05:00,422.15,26.15,0.76,2447.9804238713928,2447.9804238713928,0,HFP,0.28,685.4345186839901,1106.7319496322566,57,297.3017787506803,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 09:00:00,1258,568.7418,0.3,377.4
2024-01-03 10:00:00-05:00,619.9,26.48,1.03,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,58,402.9637244338282,87.82083333333333,100.0,187.82083333333333,2.9637244338281903,2024-01-03 10:00:00,1903,860.3463,0.3,570.9
2024-01-03 11:00:00-05:00,725.85,27.57,1.1,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,59,474.66331884121774,87.82083333333333,100.0,187.82083333333333,74.66331884121774,2024-01-03 11:00:00,2360,1066.956,0.3,708.0
2024-01-03 12:00:00-05:00,466.35,28.79,0.69,2753.9233644013825,2753.9233644013825,0,HFP,0.28,771.0985420323872,1245.048753045865,60,500.0,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-03 12:00:00,2466,1114.8786,0.3,739.8
2024-01-03 13:00:00-05:00,485.5,27.63,0.62,2853.0221082770177,2853.0221082770177,0,HFP,0.28,798.8461903175651,1289.8512951520397,61,474.66331884121774,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-03 13:00:00,2404,1086.8484,0.3,721.1999999999999
2024-01-03 14:00:00-05:00,523.45,28.25,0.34,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,62,402.96372443382825,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-03 14:00:00,2388,1079.6148,0.3,716.4
2024-01-03 15:00:00-05:00,429.05,27.72,0.62,2402.349270466001,2402.349270466001,0,HFP,0.28,672.6577957304804,1086.102105177679,63,297.3017787506803,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-03 15:00:00,2446,1105.8366,0.3,733.8
2024-01-03 16:00:00-05:00,148.8,26.66,0.76,776.8904836649277,776.8904836649277,0,HFP,0.28,217.52933542617976,351.23218766491385,64,176.77669529663686,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-03 16:00:00,2315,1046.6115,0.3,694.5
2024-01-03 17:00:00-05:00,49.8,25.82,1.03,163.1177754666644,163.1177754666644,0,HFP,0.28,45.672977130666034,73.74554628847898,65,65.83613849978927,87.82083333333333,100.0,187.82083333333333,65.83613849978927,2024-01-03 17:00:00,2267,1024.9107,0.3,680.1
2024-01-03 18:00:00-05:00,0.05,25.53,0.69,0.0,0.0,1,HP,0.45,0.0,0.0,66,6.776201032523264e-22,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 18:00:00,2254,1019.0334,0.5,1127.0
2024-01-03 19:00:00-05:00,0.0,25.23,0.62,0.0,0.0,1,HP,0.45,0.0,0.0,67,,87.82083333333333,100.0,187.82083333333333,,2024-01-03 19:00:00,2215,1001.4015,0.5,1107.5
2024-01-03 20:00:00-05:00,0.0,24.77,0.48,0.0,0.0,1,HP,0.45,0.0,0.0,68,,87.82083333333333,100.0,187.82083333333333,,2024-01-03 20:00:00,2158,975.6318,0.5,1079.0
2024-01-03 21:00:00-05:00,0.0,25.05,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,69,,87.82083333333333,100.0,187.82083333333333,,2024-01-03 21:00:00,1993,901.0353,0.5,996.5
2024-01-03 22:00:00-05:00,0.0,24.82,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,70,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 22:00:00,1213,548.3973,0.5,606.5
2024-01-03 23:00:00-05:00,0.0,24.26,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,71,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-03 23:00:00,733,331.3893,0.3,219.9
2024-01-04 00:00:00-05:00,0.0,23.91,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,72,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 00:00:00,642,290.2482,0.3,192.6
2024-01-04 01:00:00-05:00,0.0,24.02,0.34,0.0,0.0,0,HFP,0.28,0.0,0.0,73,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 01:00:00,609,275.3289,0.3,182.7
2024-01-04 02:00:00-05:00,0.0,23.44,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,74,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 02:00:00,616,278.4936,0.3,184.8
2024-01-04 03:00:00-05:00,0.0,23.29,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,75,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 03:00:00,598,270.3558,0.3,179.4
2024-01-04 04:00:00-05:00,0.0,23.25,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,76,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 04:00:00,584,264.0264,0.3,175.2
2024-01-04 05:00:00-05:00,0.0,23.16,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,77,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 05:00:00,533,240.9693,0.3,159.9
2024-01-04 06:00:00-05:00,37.7,23.11,1.03,141.45157840969625,141.45157840969625,0,HFP,0.28,39.60644195471495,63.95025859902368,78,0.0,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 06:00:00,646,292.0566,0.3,193.8
2024-01-04 07:00:00-05:00,238.9,23.67,1.24,1072.3803782910268,1072.3803782910268,0,HFP,0.28,300.2665059214875,484.8231690253732,79,65.83613849978917,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 07:00:00,738,333.6498,0.3,221.4
2024-01-04 08:00:00-05:00,383.4,24.78,0.97,2113.073413200998,2113.073413200998,0,HFP,0.28,591.6605556962795,955.3204901081712,80,176.77669529663686,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 08:00:00,947,428.1387,0.3,284.1
2024-01-04 09:00:00-05:00,402.35,25.92,0.76,2373.31533453725,2373.31533453725,0,HFP,0.28,664.52829367043,1072.975862744291,81,297.3017787506803,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 09:00:00,1251,565.5771,0.3,375.3
2024-01-04 10:00:00-05:00,553.2,26.49,0.76,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,82,402.9637244338282,87.82083333333333,100.0,187.82083333333333,2.9637244338281903,2024-01-04 10:00:00,1983,896.5143,0.3,594.9
2024-01-04 11:00:00-05:00,716.65,26.89,0.9,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,83,474.66331884121774,87.82083333333333,100.0,187.82083333333333,74.66331884121774,2024-01-04 11:00:00,2439,1102.6719,0.3,731.6999999999999
2024-01-04 12:00:00-05:00,607.05,27.71,1.17,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,84,500.0,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-04 12:00:00,2428,1097.6988,0.3,728.4
2024-01-04 13:00:00-05:00,317.65,28.48,1.17,1917.78090779956,1917.78090779956,0,HFP,0.28,536.9786541838768,867.0287484161809,85,474.66331884121774,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-04 13:00:00,2419,1093.6299,0.3,725.6999999999999
2024-01-04 14:00:00-05:00,377.55,26.12,0.48,2284.9905955246963,2284.9905955246963,0,HFP,0.28,639.797366746915,1033.0442482367152,86,402.96372443382825,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-04 14:00:00,2556,1155.5676,0.3,766.8
2024-01-04 15:00:00-05:00,264.0,26.87,0.14,1565.5980851791212,1565.5980851791212,0,HFP,0.28,438.367463850154,707.8068943094808,87,297.3017787506803,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-04 15:00:00,2508,1133.8668,0.3,752.4
2024-01-04 16:00:00-05:00,207.0,26.16,0.14,1166.5106866633314,1166.5106866633314,0,HFP,0.28,326.6229922657328,527.3794814404921,88,176.77669529663686,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-04 16:00:00,2402,1085.9442,0.3,720.6
2024-01-04 17:00:00-05:00,58.8,25.68,0.48,226.01542906906008,226.01542906906008,0,HFP,0.28,63.28432013933683,102.18157548212206,89,65.83613849978927,87.82083333333333,100.0,187.82083333333333,65.83613849978927,2024-01-04 17:00:00,2336,1056.1056,0.3,700.8
2024-01-04 18:00:00-05:00,0.1,24.43,0.48,0.0,0.0,1,HP,0.45,0.0,0.0,90,6.776201032523264e-22,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 18:00:00,2278,1029.8838,0.5,1139.0
2024-01-04 19:00:00-05:00,0.0,24.6,0.55,0.0,0.0,1,HP,0.45,0.0,0.0,91,,87.82083333333333,100.0,187.82083333333333,,2024-01-04 19:00:00,2189,989.6469,0.5,1094.5
2024-01-04 20:00:00-05:00,0.0,24.45,0.83,0.0,0.0,1,HP,0.45,0.0,0.0,92,,87.82083333333333,100.0,187.82083333333333,,2024-01-04 20:00:00,2170,981.057,0.5,1085.0
2024-01-04 21:00:00-05:00,0.0,24.3,0.97,0.0,0.0,1,HP,0.45,0.0,0.0,93,,87.82083333333333,100.0,187.82083333333333,,2024-01-04 21:00:00,2038,921.3798,0.5,1019.0
2024-01-04 22:00:00-05:00,0.0,24.05,0.69,0.0,0.0,1,HP,0.45,0.0,0.0,94,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 22:00:00,1205,544.7805,0.5,602.5
2024-01-04 23:00:00-05:00,0.0,24.15,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,95,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-04 23:00:00,729,329.5809,0.3,218.7
2024-01-05 00:00:00-05:00,0.0,24.27,0.14,0.0,0.0,0,HFP,0.28,0.0,0.0,96,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-05 00:00:00,649,293.4129,0.3,194.7
2024-01-05 01:00:00-05:00,0.0,24.18,0.34,0.0,0.0,0,HFP,0.28,0.0,0.0,97,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-05 01:00:00,608,274.8768,0.3,182.4
2024-01-05 02:00:00-05:00,0.0,23.39,0.62,0.0,0.0,0,HFP,0.28,0.0,0.0,98,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-05 02:00:00,595,268.9995,0.3,178.5
2024-01-05 03:00:00-05:00,0.0,23.31,0.76,0.0,0.0,0,HFP,0.28,0.0,0.0,99,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-05 03:00:00,584,264.0264,0.3,175.2
2024-01-05 04:00:00-05:00,0.0,23.37,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,100,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-05 04:00:00,574,259.5054,0.3,172.2
2024-01-05 05:00:00-05:00,0.0,23.39,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,101,,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-05 05:00:00,536,242.3256,0.3,160.79999999999998
2024-01-05 06:00:00-05:00,46.75,23.44,0.34,163.56442540978244,163.56442540978244,0,HFP,0.28,45.79803911473909,73.94747672776265,102,0.0,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-05 06:00:00,615,278.0415,0.3,184.5
2024-01-05 07:00:00-05:00,170.55,23.84,0.14,838.1014472210934,838.1014472210934,0,HFP,0.28,234.66840522190617,378.90566428865634,103,65.83613849978917,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-05 07:00:00,666,301.0986,0.3,199.8
2024-01-05 08:00:00-05:00,223.1,24.7,0.14,1317.063036572268,1317.063036572268,0,HFP,0.28,368.7776502402351,595.4441988343224,104,176.77669529663686,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-05 08:00:00,900,406.89,0.3,270.0
2024-01-05 09:00:00-05:00,306.15,25.48,0.28,1804.006288519774,1804.006288519774,0,HFP,0.28,505.1217607855368,815.5912430397898,105,297.3017787506803,87.82083333333333,100.0,187.82083333333333,0.0,2024-01-05 09:00:00,1192,538.9032,0.3,357.6
2024-01-05 10:00:00-05:00,357.5,26.51,0.28,2154.6764451030213,2154.6764451030213,0,HFP,0.28,603.309404628846,974.129220831076,106,402.9637244338282,87.82083333333333,100.0,187.82083333333333,2.9637244338281903,2024-01-05 10:00:00,1735,784.3935,0.3,520.5
2024-01-05 11:00:00-05:00,690.1,27.01,0.28,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,107,474.66331884121774,87.82083333333333,100.0,187.82083333333333,74.66331884121774,2024-01-05 11:00:00,2133,964.3293,0.3,639.9
2024-01-05 12:00:00-05:00,890.8,28.67,0.41,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,108,500.0,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-05 12:00:00,2195,992.3595,0.3,658.5
2024-01-05 13:00:00-05:00,593.65,29.81,0.69,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,109,474.66331884121774,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-05 13:00:00,2277,1029.4317,0.3,683.1
2024-01-05 14:00:00-05:00,418.65,27.19,1.1,2444.4787644664216,2444.4787644664216,0,HFP,0.28,684.4540540505981,1105.1488494152693,110,402.96372443382825,87.82083333333333,100.0,187.82083333333333,87.82083333333333,2024-01-05 14:00:00,2329,1052.9409,0.3,698.6999999999999
