time,solar_generation_kw,mall_demand_kw,chargers_demand_kw,total_demand_kw,net_power_kw,bess_power_in_kw,bess_power_out_kw,bess_soc_kwh,bess_soc_pct
2024-01-01 00:00:00,0.0,487,0.0,487.0,-487.0,0.0,342.0,490.0,28.823529411764703
2024-01-01 01:00:00,0.0,646,0.0,646.0,-646.0,0.0,320.0,170.0,10.0
2024-01-01 02:00:00,0.0,636,0.0,636.0,-636.0,0.0,0.0,170.0,10.0
2024-01-01 03:00:00,0.0,625,0.0,625.0,-625.0,0.0,0.0,170.0,10.0
2024-01-01 04:00:00,0.0,622,0.0,622.0,-622.0,0.0,0.0,170.0,10.0
2024-01-01 05:00:00,0.0,608,0.0,608.0,-608.0,0.0,0.0,170.0,10.0
2024-01-01 06:00:00,167.2143549040596,619,0.0,619.0,-451.78564509594037,0.0,0.0,170.0,10.0
2024-01-01 07:00:00,952.805506951468,652,0.0,652.0,300.80550695146803,300.80550695146803,0.0,455.7652316038946,26.809719506111445
2024-01-01 08:00:00,1629.4000190352165,665,0.0,665.0,964.4000190352165,342.0,0.0,780.6652316038947,45.9214842119938
2024-01-01 09:00:00,2614.18441944971,683,22.94,705.94,1908.2444194497098,342.0,0.0,1105.5652316038945,65.03324891787615
2024-01-01 10:00:00,2886.689477778584,708,27.528,735.528,2151.1614777785844,342.0,0.0,1430.4652316038946,84.1450136237585
2024-01-01 11:00:00,2886.689477778584,711,45.88,756.88,2129.809477778584,184.5347683961054,0.0,1605.7732615801947,94.45725068118792
2024-01-01 12:00:00,2886.689477778584,914,36.704,950.704,1935.9854777785843,9.226738419805315,0.0,1614.5386630790097,94.97286253405939
2024-01-01 13:00:00,1407.6952566845382,1003,55.056,1058.056,349.63925668453817,0.46133692099033397,0.0,1614.9769331539505,94.99864312670297
2024-01-01 14:00:00,1357.888944350109,1017,50.468,1067.468,290.42094435010904,0.023066846049459855,0.0,1614.9988466576974,94.99993215633515
2024-01-01 15:00:00,1578.0332718828888,1037,100.93599999999996,1137.936,440.0972718828889,0.0011533423025866796,0.0,1614.999942332885,94.99999660781675
2024-01-01 16:00:00,873.4389981102496,1027,110.11199999999994,1137.1119999999999,-263.67300188975025,0.0,263.67300188975025,1337.4494140278848,78.67349494281676
2024-01-01 17:00:00,179.73766390238518,1020,100.93599999999996,1120.936,-941.1983360976147,0.0,342.0,977.4494140278848,57.49702435458146
2024-01-01 18:00:00,0.0,1058,91.75999999999996,1149.76,-1149.76,0.0,342.0,617.4494140278848,36.320553766346166
2024-01-01 19:00:00,0.0,1071,110.11199999999994,1181.1119999999999,-1181.1119999999999,0.0,342.0,257.4494140278848,15.14408317811087
2024-01-01 20:00:00,0.0,1054,100.93599999999996,1154.936,-1154.936,0.0,87.44941402788481,170.0,10.0
2024-01-01 21:00:00,0.0,1009,123.87599999999992,1132.876,-1132.876,0.0,0.0,170.0,10.0
2024-01-01 22:00:00,0.0,911,100.93599999999996,1011.9359999999999,-1011.9359999999999,0.0,0.0,170.0,10.0
2024-01-01 23:00:00,0.0,738,50.468,788.468,-788.468,0.0,0.0,170.0,10.0
2024-01-02 00:00:00,0.0,659,18.352,677.352,-677.352,0.0,0.0,170.0,10.0
2024-01-02 01:00:00,0.0,604,13.764,617.764,-617.764,0.0,0.0,170.0,10.0
2024-01-02 02:00:00,0.0,567,9.176,576.176,-576.176,0.0,0.0,170.0,10.0
2024-01-02 03:00:00,0.0,577,4.588,581.588,-581.588,0.0,0.0,170.0,10.0
2024-01-02 04:00:00,0.0,588,0.0,588.0,-588.0,0.0,0.0,170.0,10.0
2024-01-02 05:00:00,0.0,567,0.0,567.0,-567.0,0.0,0.0,170.0,10.0
2024-01-02 06:00:00,68.20770202924705,684,0.0,684.0,-615.792297970753,0.0,0.0,170.0,10.0
2024-01-02 07:00:00,298.49403324612945,800,0.0,800.0,-501.50596675387055,0.0,0.0,170.0,10.0
2024-01-02 08:00:00,980.999339150895,1168,0.0,1168.0,-187.00066084910497,0.0,0.0,170.0,10.0
2024-01-02 09:00:00,2079.424659559644,1412,55.056,1467.056,612.3686595596441,342.0,0.0,494.9,29.111764705882354
2024-01-02 10:00:00,2886.689477778584,2028,45.88,2073.88,812.8094777785841,342.0,0.0,819.8,48.2235294117647
2024-01-02 11:00:00,2886.689477778584,2459,55.056,2514.056,372.63347777858417,342.0,0.0,1144.6999999999998,67.33529411764705
2024-01-02 12:00:00,2886.689477778584,2514,64.232,2578.232,308.45747777858423,308.45747777858423,0.0,1437.7346038896549,84.57262375821499
2024-01-02 13:00:00,1558.8509539256966,2546,77.99599999999998,2623.996,-1065.1450460743035,0.0,342.0,1077.7346038896549,63.3961531699797
2024-01-02 14:00:00,2184.4023082260496,2573,82.58399999999997,2655.584,-471.1816917739502,0.0,342.0,717.7346038896549,42.21968258174441
2024-01-02 15:00:00,1558.7103466248775,2565,77.99599999999998,2642.996,-1084.2856533751226,0.0,342.0,357.73460388965486,21.043211993509107
2024-01-02 16:00:00,1105.4315951702931,2583,100.93599999999996,2683.936,-1578.504404829707,0.0,187.73460388965486,170.0,10.0
2024-01-02 17:00:00,241.8706750951441,2559,96.34799999999996,2655.348,-2413.477324904856,0.0,0.0,170.0,10.0
2024-01-02 18:00:00,0.0,2445,110.11199999999994,2555.112,-2555.112,0.0,0.0,170.0,10.0
2024-01-02 19:00:00,0.0,2386,128.4639999999999,2514.464,-2514.464,0.0,0.0,170.0,10.0
2024-01-02 20:00:00,0.0,2288,123.87599999999992,2411.8759999999997,-2411.8759999999997,0.0,0.0,170.0,10.0
2024-01-02 21:00:00,0.0,2089,128.4639999999999,2217.464,-2217.464,0.0,0.0,170.0,10.0
2024-01-02 22:00:00,0.0,1216,105.52399999999994,1321.524,-1321.524,0.0,0.0,170.0,10.0
2024-01-02 23:00:00,0.0,731,77.99599999999998,808.996,-808.996,0.0,0.0,170.0,10.0
2024-01-03 00:00:00,0.0,659,50.468,709.468,-709.468,0.0,0.0,170.0,10.0
2024-01-03 01:00:00,0.0,594,32.116,626.116,-626.116,0.0,0.0,170.0,10.0
2024-01-03 02:00:00,0.0,605,13.764,618.764,-618.764,0.0,0.0,170.0,10.0
2024-01-03 03:00:00,0.0,553,4.588,557.588,-557.588,0.0,0.0,170.0,10.0
2024-01-03 04:00:00,0.0,563,0.0,563.0,-563.0,0.0,0.0,170.0,10.0
2024-01-03 05:00:00,0.0,536,0.0,536.0,-536.0,0.0,0.0,170.0,10.0
2024-01-03 06:00:00,143.49854189830646,622,0.0,622.0,-478.5014581016935,0.0,0.0,170.0,10.0
2024-01-03 07:00:00,914.6503157530964,757,0.0,757.0,157.65031575309638,157.65031575309638,0.0,319.76779996544155,18.809870586202447
2024-01-03 08:00:00,1950.986695440056,1110,0.0,1110.0,840.9866954400561,342.0,0.0,644.6677999654415,37.921635292084794
2024-01-03 09:00:00,2447.9804238713928,1258,36.704,1294.704,1153.2764238713928,342.0,0.0,969.5677999654415,57.03339999796715
2024-01-03 10:00:00,2886.689477778584,1903,32.116,1935.116,951.5734777785842,342.0,0.0,1294.4677999654414,76.14516470384949
2024-01-03 11:00:00,2886.689477778584,2360,36.704,2396.704,489.985477778584,320.5322000345586,0.0,1598.973389998272,94.05725823519248
2024-01-03 12:00:00,2753.9233644013825,2466,50.468,2516.468,237.45536440138267,16.02661000172793,0.0,1614.1986694999136,94.95286291175962
2024-01-03 13:00:00,2853.0221082770177,2404,32.116,2436.116,416.90610827701767,0.8013305000863511,0.0,1614.9599334749958,94.99764314558799
2024-01-03 14:00:00,2886.689477778584,2388,64.232,2452.232,434.45747777858423,0.04006652500424934,0.0,1614.9979966737499,94.9998821572794
2024-01-03 15:00:00,2402.349270466001,2446,73.40799999999999,2519.408,-117.05872953399876,0.0,117.05872953399876,1491.7782813748038,87.75166361028258
2024-01-03 16:00:00,776.8904836649277,2315,82.58399999999997,2397.584,-1620.6935163350722,0.0,342.0,1131.7782813748038,66.57519302204729
2024-01-03 17:00:00,163.1177754666644,2267,87.17199999999997,2354.172,-2191.0542245333354,0.0,342.0,771.7782813748038,45.39872243381199
2024-01-03 18:00:00,0.0,2254,77.99599999999998,2331.996,-2331.996,0.0,342.0,411.7782813748038,24.222251845576693
2024-01-03 19:00:00,0.0,2215,110.11199999999994,2325.112,-2325.112,0.0,241.77828137480378,170.0,10.0
2024-01-03 20:00:00,0.0,2158,119.28799999999993,2277.288,-2277.288,0.0,0.0,170.0,10.0
2024-01-03 21:00:00,0.0,1993,128.4639999999999,2121.464,-2121.464,0.0,0.0,170.0,10.0
2024-01-03 22:00:00,0.0,1213,87.17199999999997,1300.172,-1300.172,0.0,0.0,170.0,10.0
2024-01-03 23:00:00,0.0,733,45.88,778.88,-778.88,0.0,0.0,170.0,10.0
2024-01-04 00:00:00,0.0,642,22.94,664.94,-664.94,0.0,0.0,170.0,10.0
2024-01-04 01:00:00,0.0,609,9.176,618.176,-618.176,0.0,0.0,170.0,10.0
2024-01-04 02:00:00,0.0,616,4.588,620.588,-620.588,0.0,0.0,170.0,10.0
2024-01-04 03:00:00,0.0,598,0.0,598.0,-598.0,0.0,0.0,170.0,10.0
2024-01-04 04:00:00,0.0,584,0.0,584.0,-584.0,0.0,0.0,170.0,10.0
2024-01-04 05:00:00,0.0,533,0.0,533.0,-533.0,0.0,0.0,170.0,10.0
2024-01-04 06:00:00,141.45157840969625,646,0.0,646.0,-504.54842159030375,0.0,0.0,170.0,10.0
2024-01-04 07:00:00,1072.3803782910268,738,0.0,738.0,334.3803782910268,334.3803782910268,0.0,487.66135937647545,28.685962316263264
2024-01-04 08:00:00,2113.073413200998,947,0.0,947.0,1166.073413200998,342.0,0.0,812.5613593764754,47.79772702214561
2024-01-04 09:00:00,2373.31533453725,1251,27.528,1278.528,1094.7873345372498,342.0,0.0,1137.4613593764752,66.90949172802796
2024-01-04 10:00:00,2886.689477778584,1983,50.468,2033.468,853.2214777785841,342.0,0.0,1462.3613593764753,86.02125643391031
2024-01-04 11:00:00,2886.689477778584,2439,41.292,2480.292,406.3974777785843,152.63864062352468,0.0,1607.3680679688237,94.55106282169551
2024-01-04 12:00:00,2886.689477778584,2428,45.88,2473.88,412.8094777785841,7.631932031176348,0.0,1614.6184033984412,94.97755314108477
2024-01-04 13:00:00,1917.78090779956,2419,64.232,2483.232,-565.4510922004399,0.0,342.0,1254.6184033984412,73.80108255284948
2024-01-04 14:00:00,2284.9905955246963,2556,64.232,2620.232,-335.2414044753036,0.0,335.2414044753036,901.7327144770688,53.043100851592285
2024-01-04 15:00:00,1565.5980851791212,2508,96.34799999999996,2604.348,-1038.7499148208788,0.0,342.0,541.7327144770688,31.866630263356992
2024-01-04 16:00:00,1166.5106866633314,2402,73.40799999999999,2475.408,-1308.8973133366685,0.0,342.0,181.73271447706884,10.690159675121697
2024-01-04 17:00:00,226.01542906906008,2336,87.17199999999997,2423.172,-2197.15657093094,0.0,11.73271447706884,170.0,10.0
2024-01-04 18:00:00,0.0,2278,91.75999999999996,2369.7599999999998,-2369.7599999999998,0.0,0.0,170.0,10.0
2024-01-04 19:00:00,0.0,2189,105.52399999999994,2294.524,-2294.524,0.0,0.0,170.0,10.0
2024-01-04 20:00:00,0.0,2170,110.11199999999994,2280.112,-2280.112,0.0,0.0,170.0,10.0
2024-01-04 21:00:00,0.0,2038,133.0519999999999,2171.0519999999997,-2171.0519999999997,0.0,0.0,170.0,10.0
2024-01-04 22:00:00,0.0,1205,64.232,1269.232,-1269.232,0.0,0.0,170.0,10.0
2024-01-04 23:00:00,0.0,729,41.292,770.292,-770.292,0.0,0.0,170.0,10.0
2024-01-05 00:00:00,0.0,649,27.528,676.528,-676.528,0.0,0.0,170.0,10.0
2024-01-05 01:00:00,0.0,608,9.176,617.176,-617.176,0.0,0.0,170.0,10.0
2024-01-05 02:00:00,0.0,595,4.588,599.588,-599.588,0.0,0.0,170.0,10.0
2024-01-05 03:00:00,0.0,584,0.0,584.0,-584.0,0.0,0.0,170.0,10.0
2024-01-05 04:00:00,0.0,574,0.0,574.0,-574.0,0.0,0.0,170.0,10.0
2024-01-05 05:00:00,0.0,536,0.0,536.0,-536.0,0.0,0.0,170.0,10.0
2024-01-05 06:00:00,163.56442540978244,615,0.0,615.0,-451.4355745902176,0.0,0.0,170.0,10.0
2024-01-05 07:00:00,838.1014472210934,666,0.0,666.0,172.1014472210934,172.1014472210934,0.0,333.4963748600387,19.617433815296394
2024-01-05 08:00:00,1317.063036572268,900,0.0,900.0,417.06303657226795,342.0,0.0,658.3963748600387,38.729198521178745
2024-01-05 09:00:00,1804.006288519774,1192,22.94,1214.94,589.0662885197739,342.0,0.0,983.2963748600387,57.840963227061096
2024-01-05 10:00:00,2154.6764451030213,1735,32.116,1767.116,387.56044510302127,342.0,0.0,1308.1963748600388,76.95272793294346
2024-01-05 11:00:00,2886.689477778584,2133,45.88,2178.88,707.8094777785841,306.80362513996124,0.0,1599.659818743002,94.09763639664718
2024-01-05 12:00:00,2886.689477778584,2195,36.704,2231.704,654.985477778584,15.340181256997994,0.0,1614.2329909371501,94.95488181983237
2024-01-05 13:00:00,2886.689477778584,2277,59.644000000000005,2336.6440000000002,550.045477778584,0.7670090628498656,0.0,1614.9616495468574,94.9977440909916
2024-01-05 14:00:00,2444.4787644664216,2329,68.82,2397.82,46.65876446642142,0.03835045314258423,0.0,1614.998082477343,94.99988720454958
2024-01-05 15:00:00,2104.99636225519,2391,68.82,2459.82,-354.8236377448102,0.0,342.0,1254.998082477343,73.82341661631429
2024-01-05 16:00:00,1205.7639325936625,2381,100.93599999999996,2481.936,-1276.1720674063376,0.0,342.0,894.9980824773429,52.646946028078986
2024-01-05 17:00:00,292.85861137196144,2330,96.34799999999996,2426.348,-2133.4893886280383,0.0,342.0,534.9980824773429,31.4704754398437
2024-01-05 18:00:00,0.0,2306,105.52399999999994,2411.524,-2411.524,0.0,342.0,174.9980824773429,10.294004851608406
2024-01-05 19:00:00,0.0,2274,100.93599999999996,2374.936,-2374.936,0.0,4.998082477342905,170.0,10.0
2024-01-05 20:00:00,0.0,2229,114.69999999999992,2343.7,-2343.7,0.0,0.0,170.0,10.0
2024-01-05 21:00:00,0.0,2071,96.34799999999996,2167.348,-2167.348,0.0,0.0,170.0,10.0
2024-01-05 22:00:00,0.0,1193,96.34799999999996,1289.348,-1289.348,0.0,0.0,170.0,10.0
2024-01-05 23:00:00,0.0,628,41.292,669.292,-669.292,0.0,0.0,170.0,10.0
2024-01-06 00:00:00,0.0,563,13.764,576.764,-576.764,0.0,0.0,170.0,10.0
2024-01-06 01:00:00,0.0,573,4.588,577.588,-577.588,0.0,0.0,170.0,10.0
2024-01-06 02:00:00,0.0,570,4.588,574.588,-574.588,0.0,0.0,170.0,10.0
2024-01-06 03:00:00,0.0,556,0.0,556.0,-556.0,0.0,0.0,170.0,10.0
2024-01-06 04:00:00,0.0,539,0.0,539.0,-539.0,0.0,0.0,170.0,10.0
2024-01-06 05:00:00,0.0,526,0.0,526.0,-526.0,0.0,0.0,170.0,10.0
2024-01-06 06:00:00,64.86075138887686,557,0.0,557.0,-492.13924861112315,0.0,0.0,170.0,10.0
2024-01-06 07:00:00,393.2997525623229,650,0.0,650.0,-256.7002474376771,0.0,0.0,170.0,10.0
2024-01-06 08:00:00,397.9402141875786,899,0.0,899.0,-501.0597858124214,0.0,0.0,170.0,10.0
2024-01-06 09:00:00,995.9387460013652,1164,27.528,1191.528,-195.58925399863483,0.0,0.0,170.0,10.0
2024-01-06 10:00:00,2886.689477778584,1827,41.292,1868.292,1018.3974777785843,342.0,0.0,494.9,29.111764705882354
2024-01-06 11:00:00,1968.144881245895,2291,41.292,2332.292,-364.1471187541049,0.0,324.9,170.0,10.0
2024-01-06 12:00:00,2886.689477778584,2398,73.40799999999999,2471.408,415.2814777785843,342.0,0.0,494.9,29.111764705882354
2024-01-06 13:00:00,2886.689477778584,2380,68.82,2448.82,437.86947777858404,342.0,0.0,819.8,48.2235294117647
2024-01-06 14:00:00,2886.689477778584,2422,82.58399999999997,2504.584,382.1054777785844,342.0,0.0,1144.6999999999998,67.33529411764705
2024-01-06 15:00:00,2574.552817741393,2469,96.34799999999996,2565.348,9.204817741393072,9.204817741393072,0.0,1153.4445768543233,67.84968099143079
2024-01-06 16:00:00,1397.111224662194,2459,82.58399999999997,2541.584,-1144.4727753378058,0.0,342.0,793.4445768543233,46.67321040319548
2024-01-06 17:00:00,265.11660057534624,2442,119.28799999999993,2561.288,-2296.171399424654,0.0,342.0,433.44457685432326,25.49673981496019
2024-01-06 18:00:00,0.0,2391,100.93599999999996,2491.936,-2491.936,0.0,263.44457685432326,170.0,10.0
2024-01-06 19:00:00,0.0,2302,128.4639999999999,2430.464,-2430.464,0.0,0.0,170.0,10.0
2024-01-06 20:00:00,0.0,2274,133.0519999999999,2407.0519999999997,-2407.0519999999997,0.0,0.0,170.0,10.0
2024-01-06 21:00:00,0.0,2100,114.69999999999992,2214.7,-2214.7,0.0,0.0,170.0,10.0
2024-01-06 22:00:00,0.0,1265,100.93599999999996,1365.936,-1365.936,0.0,0.0,170.0,10.0
2024-01-06 23:00:00,0.0,769,59.644000000000005,828.644,-828.644,0.0,0.0,170.0,10.0
2024-01-07 00:00:00,0.0,642,13.764,655.764,-655.764,0.0,0.0,170.0,10.0
2024-01-07 01:00:00,0.0,583,9.176,592.176,-592.176,0.0,0.0,170.0,10.0
2024-01-07 02:00:00,0.0,585,4.588,589.588,-589.588,0.0,0.0,170.0,10.0
2024-01-07 03:00:00,0.0,573,4.588,577.588,-577.588,0.0,0.0,170.0,10.0
2024-01-07 04:00:00,0.0,577,0.0,577.0,-577.0,0.0,0.0,170.0,10.0
2024-01-07 05:00:00,0.0,543,0.0,543.0,-543.0,0.0,0.0,170.0,10.0
2024-01-07 06:00:00,132.39727076438788,570,0.0,570.0,-437.6027292356121,0.0,0.0,170.0,10.0
2024-01-07 07:00:00,832.5644277978456,614,0.0,614.0,218.5644277978456,218.5644277978456,0.0,377.6362064079533,22.21389449458549
2024-01-07 08:00:00,1396.0348395195683,756,0.0,756.0,640.0348395195683,342.0,0.0,702.5362064079533,41.32565920046784
2024-01-07 09:00:00,2130.095034792533,1189,32.116,1221.116,908.9790347925332,342.0,0.0,1027.4362064079533,60.4374239063502
2024-01-07 10:00:00,1800.065475538862,1996,9.176,2005.176,-205.11052446113786,0.0,205.11052446113786,811.5303911857029,47.73708183445311
2024-01-07 11:00:00,1279.850799746641,2484,32.116,2516.116,-1236.265200253359,0.0,342.0,451.5303911857029,26.560611246217817
2024-01-07 12:00:00,2886.689477778584,2465,73.40799999999999,2538.408,348.2814777785843,342.0,0.0,776.4303911857029,45.67237595210017
2024-01-07 13:00:00,2886.689477778584,2486,82.58399999999997,2568.584,318.1054777785844,318.1054777785844,0.0,1078.630595075358,63.4488585338446
2024-01-07 14:00:00,2886.689477778584,2268,59.644000000000005,2327.6440000000002,559.045477778584,342.0,0.0,1403.5305950753582,82.56062323972695
2024-01-07 15:00:00,2571.0138267559355,2215,73.40799999999999,2288.408,282.6058267559356,211.46940492464182,0.0,1604.426529753768,94.37803116198634
2024-01-07 16:00:00,1212.68798182083,2174,105.52399999999994,2279.524,-1066.83601817917,0.0,342.0,1244.426529753768,73.20156057375105
2024-01-07 17:00:00,280.58524771451886,2132,114.69999999999992,2246.7,-1966.114752285481,0.0,342.0,884.4265297537679,52.02508998551576
2024-01-07 18:00:00,0.0,2137,100.93599999999996,2237.936,-2237.936,0.0,342.0,524.4265297537679,30.848619397280462
2024-01-07 19:00:00,0.0,2137,114.69999999999992,2251.7,-2251.7,0.0,342.0,170.0,10.0
2024-01-07 20:00:00,0.0,2048,114.69999999999992,2162.7,-2162.7,0.0,0.0,170.0,10.0
2024-01-07 21:00:00,0.0,1896,128.4639999999999,2024.464,-2024.464,0.0,0.0,170.0,10.0
2024-01-07 22:00:00,0.0,1047,91.75999999999996,1138.76,-1138.76,0.0,0.0,170.0,10.0
2024-01-07 23:00:00,0.0,676,55.056,731.056,-731.056,0.0,0.0,170.0,10.0
2024-01-08 00:00:00,0.0,594,32.116,626.116,-626.116,0.0,0.0,170.0,10.0
2024-01-08 01:00:00,0.0,546,18.352,564.352,-564.352,0.0,0.0,170.0,10.0
2024-01-08 02:00:00,0.0,553,13.764,566.764,-566.764,0.0,0.0,170.0,10.0
2024-01-08 03:00:00,0.0,526,9.176,535.176,-535.176,0.0,0.0,170.0,10.0
2024-01-08 04:00:00,0.0,525,9.176,534.176,-534.176,0.0,0.0,170.0,10.0
2024-01-08 05:00:00,0.0,502,4.588,506.588,-506.588,0.0,0.0,170.0,10.0
2024-01-08 06:00:00,98.37906062941806,577,0.0,577.0,-478.62093937058194,0.0,0.0,170.0,10.0
2024-01-08 07:00:00,766.7532759431532,753,0.0,753.0,13.753275943153199,13.753275943153199,0.0,183.06561214599554,10.768565420352678
2024-01-08 08:00:00,1739.094187361325,1014,0.0,1014.0,725.0941873613251,342.0,0.0,507.9656121459955,29.880330126235034
2024-01-08 09:00:00,2886.689477778584,1174,36.704,1210.704,1675.9854777785843,342.0,0.0,832.8656121459956,48.99209483211738
2024-01-08 10:00:00,2886.689477778584,1783,36.704,1819.704,1066.9854777785843,342.0,0.0,1157.7656121459954,68.10385953799974
2024-01-08 11:00:00,2886.689477778584,2198,22.94,2220.94,665.7494777785842,342.0,0.0,1482.6656121459955,87.21562424388209
2024-01-08 12:00:00,2886.689477778584,2230,50.468,2280.468,606.2214777785844,132.3343878540045,0.0,1608.3832806072999,94.61078121219411
2024-01-08 13:00:00,2886.689477778584,2243,68.82,2311.82,574.869477778584,6.6167193927001335,0.0,1614.669164030365,94.9805390606097
2024-01-08 14:00:00,2793.1150306622126,2291,73.40799999999999,2364.408,428.7070306622127,0.33083596963501805,0.0,1614.9834582015183,94.99902695303048
2024-01-08 15:00:00,2458.939452885273,2350,105.52399999999994,2455.524,3.4154528852732255,0.016541798481739534,0.0,1614.999172910076,94.99995134765152
2024-01-08 16:00:00,1060.7584149236686,2220,119.28799999999993,2339.288,-1278.5295850763314,0.0,342.0,1254.999172910076,73.82348075941623
2024-01-08 17:00:00,233.67187683570896,2109,91.75999999999996,2200.7599999999998,-1967.088123164291,0.0,342.0,894.9991729100759,52.64701017118094
2024-01-08 18:00:00,0.0,2069,105.52399999999994,2174.524,-2174.524,0.0,342.0,534.9991729100759,31.470539582945644
2024-01-08 19:00:00,0.0,2043,105.52399999999994,2148.524,-2148.524,0.0,342.0,174.9991729100759,10.294068994710347
2024-01-08 20:00:00,0.0,2000,128.4639999999999,2128.464,-2128.464,0.0,4.999172910075913,170.0,10.0
2024-01-08 21:00:00,0.0,1828,128.4639999999999,1956.464,-1956.464,0.0,0.0,170.0,10.0
2024-01-08 22:00:00,0.0,1141,100.93599999999996,1241.936,-1241.936,0.0,0.0,170.0,10.0
2024-01-08 23:00:00,0.0,693,41.292,734.292,-734.292,0.0,0.0,170.0,10.0
2024-01-09 00:00:00,0.0,619,18.352,637.352,-637.352,0.0,0.0,170.0,10.0
2024-01-09 01:00:00,0.0,591,9.176,600.176,-600.176,0.0,0.0,170.0,10.0
2024-01-09 02:00:00,0.0,591,4.588,595.588,-595.588,0.0,0.0,170.0,10.0
2024-01-09 03:00:00,0.0,570,0.0,570.0,-570.0,0.0,0.0,170.0,10.0
2024-01-09 04:00:00,0.0,546,0.0,546.0,-546.0,0.0,0.0,170.0,10.0
2024-01-09 05:00:00,0.0,546,0.0,546.0,-546.0,0.0,0.0,170.0,10.0
2024-01-09 06:00:00,74.10457958105829,615,0.0,615.0,-540.8954204189417,0.0,0.0,170.0,10.0
2024-01-09 07:00:00,509.2973392744239,763,0.0,763.0,-253.7026607255761,0.0,0.0,170.0,10.0
2024-01-09 08:00:00,1672.829130310053,968,0.0,968.0,704.829130310053,342.0,0.0,494.9,29.111764705882354
2024-01-09 09:00:00,2845.631206237653,1069,27.528,1096.528,1749.1032062376528,342.0,0.0,819.8,48.2235294117647
2024-01-09 10:00:00,2886.689477778584,1659,22.94,1681.94,1204.7494777785842,342.0,0.0,1144.6999999999998,67.33529411764705
2024-01-09 11:00:00,2886.689477778584,2089,45.88,2134.88,751.8094777785841,342.0,0.0,1469.6,86.4470588235294
2024-01-09 12:00:00,2718.317886533708,2171,59.644000000000005,2230.6440000000002,487.6738865337079,145.4000000000001,0.0,1607.73,94.57235294117648
2024-01-09 13:00:00,1554.3165149019244,2154,77.99599999999998,2231.996,-677.6794850980757,0.0,342.0,1247.73,73.39588235294117
2024-01-09 14:00:00,2161.902858138768,2191,55.056,2246.056,-84.15314186123214,0.0,84.15314186123214,1159.1477454092294,68.18516149466055
2024-01-09 15:00:00,1881.8394988934097,2250,64.232,2314.232,-432.3925011065903,0.0,342.0,799.1477454092294,47.00869090642526
2024-01-09 16:00:00,1156.6375181099868,2256,87.17199999999997,2343.172,-1186.5344818900132,0.0,342.0,439.1477454092294,25.832220318189965
2024-01-09 17:00:00,285.48087896311483,2212,105.52399999999994,2317.524,-2032.0431210368852,0.0,269.1477454092294,170.0,10.0
2024-01-09 18:00:00,0.0,2215,123.87599999999992,2338.8759999999997,-2338.8759999999997,0.0,0.0,170.0,10.0
2024-01-09 19:00:00,0.0,2179,119.28799999999993,2298.288,-2298.288,0.0,0.0,170.0,10.0
2024-01-09 20:00:00,0.0,2154,119.28799999999993,2273.288,-2273.288,0.0,0.0,170.0,10.0
2024-01-09 21:00:00,0.0,1928,105.52399999999994,2033.524,-2033.524,0.0,0.0,170.0,10.0
2024-01-09 22:00:00,0.0,1136,96.34799999999996,1232.348,-1232.348,0.0,0.0,170.0,10.0
2024-01-09 23:00:00,0.0,694,45.88,739.88,-739.88,0.0,0.0,170.0,10.0
2024-01-10 00:00:00,0.0,622,13.764,635.764,-635.764,0.0,0.0,170.0,10.0
2024-01-10 01:00:00,0.0,512,4.588,516.588,-516.588,0.0,0.0,170.0,10.0
2024-01-10 02:00:00,0.0,471,0.0,471.0,-471.0,0.0,0.0,170.0,10.0
2024-01-10 03:00:00,0.0,464,0.0,464.0,-464.0,0.0,0.0,170.0,10.0
2024-01-10 04:00:00,0.0,453,0.0,453.0,-453.0,0.0,0.0,170.0,10.0
2024-01-10 05:00:00,0.0,428,0.0,428.0,-428.0,0.0,0.0,170.0,10.0
2024-01-10 06:00:00,54.3743540164178,464,0.0,464.0,-409.6256459835822,0.0,0.0,170.0,10.0
2024-01-10 07:00:00,218.04143148453807,825,0.0,825.0,-606.9585685154619,0.0,0.0,170.0,10.0
2024-01-10 08:00:00,589.0081541399068,1068,0.0,1068.0,-478.99184586009324,0.0,0.0,170.0,10.0
2024-01-10 09:00:00,1021.4983286715552,1233,45.88,1278.88,-257.3816713284449,0.0,0.0,170.0,10.0
2024-01-10 10:00:00,1206.2120299907529,1858,22.94,1880.94,-674.7279700092472,0.0,0.0,170.0,10.0
2024-01-10 11:00:00,2157.127095480447,2339,32.116,2371.116,-213.98890451955276,0.0,0.0,170.0,10.0
2024-01-10 12:00:00,2399.5047641494025,2377,45.88,2422.88,-23.37523585059762,0.0,0.0,170.0,10.0
2024-01-10 13:00:00,2886.689477778584,2391,68.82,2459.82,426.86947777858404,342.0,0.0,494.9,29.111764705882354
2024-01-10 14:00:00,2886.689477778584,2394,50.468,2444.468,442.22147777858436,342.0,0.0,819.8,48.2235294117647
2024-01-10 15:00:00,2775.33423009164,2347,59.644000000000005,2406.6440000000002,368.69023009163993,342.0,0.0,1144.6999999999998,67.33529411764705
2024-01-10 16:00:00,1476.4477625137308,2352,77.99599999999998,2429.996,-953.5482374862693,0.0,342.0,784.6999999999998,46.158823529411755
2024-01-10 17:00:00,305.280837116846,2312,114.69999999999992,2426.7,-2121.419162883154,0.0,342.0,424.6999999999998,24.98235294117646
