timestamp,hour,minute,day,pv_power_kw,pv_energy_kwh,demand_kw,demand_kwh
2024-01-03 03:15:00-05:00,3,15,2,0.0,0.0,0.0,0.0
2024-01-03 03:30:00-05:00,3,30,2,0.0,0.0,0.0,0.0
2024-01-03 03:45:00-05:00,3,45,2,0.0,0.0,0.0,0.0
2024-01-03 04:00:00-05:00,4,0,2,0.0,0.0,0.0,0.0
2024-01-03 04:15:00-05:00,4,15,2,0.0,0.0,0.0,0.0
2024-01-03 04:30:00-05:00,4,30,2,0.0,0.0,0.0,0.0
2024-01-03 04:45:00-05:00,4,45,2,0.0,0.0,0.0,0.0
2024-01-03 05:00:00-05:00,5,0,2,0.0,0.0,1.6523,0.4131
2024-01-03 05:15:00-05:00,5,15,2,0.0,0.0,1.5272,0.3818
2024-01-03 05:30:00-05:00,5,30,2,0.0,0.0,1.4749,0.3687
2024-01-03 05:45:00-05:00,5,45,2,0.0,0.0,1.5121,0.378
2024-01-03 06:00:00-05:00,6,0,2,9.112804455757129,2.2782011139392817,3.853,0.9633
2024-01-03 06:15:00-05:00,6,15,2,18.630600587236447,4.657650146809112,4.9992,1.2498
2024-01-03 06:30:00-05:00,6,30,2,31.585808420725726,7.896452105181432,3.0406,0.7602
2024-01-03 06:45:00-05:00,6,45,2,47.619144758870014,11.904786189717504,4.1695,1.0424
2024-01-03 07:00:00-05:00,7,0,2,68.01956550893554,17.004891377233886,10.6058,2.6515
2024-01-03 07:15:00-05:00,7,15,2,87.78321873909597,21.945804684773996,12.7601,3.19
2024-01-03 07:30:00-05:00,7,30,2,107.87561844647442,26.968904611618605,13.8272,3.4568
2024-01-03 07:45:00-05:00,7,45,2,127.99520482560786,31.998801206401964,12.3839,3.096
2024-01-03 08:00:00-05:00,8,0,2,147.94443337600737,36.98610834400184,25.226,6.3065
2024-01-03 08:15:00-05:00,8,15,2,157.05004559670883,39.26251139917721,26.657,6.6643
2024-01-03 08:30:00-05:00,8,30,2,166.5853141283001,41.646328532075024,25.4501,6.3625
2024-01-03 08:45:00-05:00,8,45,2,176.31529336137808,44.07882334034452,23.3512,5.8378
2024-01-03 09:00:00-05:00,9,0,2,186.41748472884584,46.60437118221146,17.808,4.452
2024-01-03 09:15:00-05:00,9,15,2,207.93149391851432,51.98287347962858,28.6712,7.1678
2024-01-03 09:30:00-05:00,9,30,2,229.82637668030452,57.45659417007614,25.9708,6.4927
2024-01-03 09:45:00-05:00,9,45,2,251.8537343477681,62.96343358694202,27.8388,6.9597
2024-01-03 10:00:00-05:00,10,0,2,273.70302731787194,68.42575682946799,25.4703,6.3676
2024-01-03 10:15:00-05:00,10,15,2,286.19150781139024,71.54787695284756,22.4744,5.6186
2024-01-03 10:30:00-05:00,10,30,2,297.78121212968585,74.44530303242146,29.8047,7.4512
2024-01-03 10:45:00-05:00,10,45,2,308.1966501247631,77.04916253119077,29.5462,7.3866
2024-01-03 11:00:00-05:00,11,0,2,317.60302792161247,79.40075698040312,23.7229,5.9307
2024-01-03 11:15:00-05:00,11,15,2,293.31492067903287,73.32873016975822,23.5927,5.8982
2024-01-03 11:30:00-05:00,11,30,2,267.1059296362685,66.77648240906713,29.0805,7.2701
2024-01-03 11:45:00-05:00,11,45,2,239.24869135609663,59.81217283902416,23.2034,5.8009
2024-01-03 12:00:00-05:00,12,0,2,210.16692659735597,52.541731649338985,14.8111,3.7028
