timestamp,hour,minute,day,pv_power_kw,pv_energy_kwh,demand_kw,demand_kwh
2024-01-01 00:00:00-05:00,0,0,0,0.0,0.0,4.1298,1.0324
2024-01-01 00:15:00-05:00,0,15,0,0.0,0.0,2.8584,0.7146
2024-01-01 00:30:00-05:00,0,30,0,0.0,0.0,4.1708,1.0427
2024-01-01 00:45:00-05:00,0,45,0,0.0,0.0,3.7982,0.9495
2024-01-01 01:00:00-05:00,1,0,0,0.0,0.0,1.537,0.3842
2024-01-01 01:15:00-05:00,1,15,0,0.0,0.0,2.1017,0.5254
2024-01-01 01:30:00-05:00,1,30,0,0.0,0.0,2.1199,0.53
2024-01-01 01:45:00-05:00,1,45,0,0.0,0.0,2.5099,0.6275
2024-01-01 02:00:00-05:00,2,0,0,0.0,0.0,1.8831,0.4708
2024-01-01 02:15:00-05:00,2,15,0,0.0,0.0,1.947,0.4868
2024-01-01 02:30:00-05:00,2,30,0,0.0,0.0,2.2869,0.5717
2024-01-01 02:45:00-05:00,2,45,0,0.0,0.0,2.447,0.6118
2024-01-01 03:00:00-05:00,3,0,0,0.0,0.0,0.0,0.0
2024-01-01 03:15:00-05:00,3,15,0,0.0,0.0,0.0,0.0
2024-01-01 03:30:00-05:00,3,30,0,0.0,0.0,0.0,0.0
2024-01-01 03:45:00-05:00,3,45,0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00-05:00,4,0,0,0.0,0.0,0.0,0.0
2024-01-01 04:15:00-05:00,4,15,0,0.0,0.0,0.0,0.0
2024-01-01 04:30:00-05:00,4,30,0,0.0,0.0,0.0,0.0
2024-01-01 04:45:00-05:00,4,45,0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00-05:00,5,0,0,0.0,0.0,2.119,0.5298
2024-01-01 05:15:00-05:00,5,15,0,0.0,0.0,2.0716,0.5179
2024-01-01 05:30:00-05:00,5,30,0,0.0,0.0,2.1649,0.5412
2024-01-01 05:45:00-05:00,5,45,0,0.0,0.0,2.1158,0.529
2024-01-01 06:00:00-05:00,6,0,0,10.895969276832504,2.723992319208126,6.0313,1.5078
2024-01-01 06:15:00-05:00,6,15,0,21.25379263778069,5.313448159445174,5.1126,1.2782
2024-01-01 06:30:00-05:00,6,30,0,34.23130173510156,8.55782543377539,6.4819,1.6205
2024-01-01 06:45:00-05:00,6,45,0,50.67573801846274,12.668934504615684,6.3258,1.5814
2024-01-01 07:00:00-05:00,7,0,0,70.95191466512019,17.737978666280046,15.8264,3.9566
2024-01-01 07:15:00-05:00,7,15,0,85.03027847659966,21.257569619149915,13.7578,3.4395
2024-01-01 07:30:00-05:00,7,30,0,98.52446753131508,24.63111688282877,17.8836,4.4709
2024-01-01 07:45:00-05:00,7,45,0,111.24365192496074,27.810912981240183,16.0775,4.0194
2024-01-01 08:00:00-05:00,8,0,0,123.09981753158092,30.774954382895228,26.7284,6.6821
2024-01-01 08:15:00-05:00,8,15,0,141.5902929459439,35.397573236485975,38.7726,9.6932
2024-01-01 08:30:00-05:00,8,30,0,160.56693855509835,40.141734638774594,31.6873,7.9218
2024-01-01 08:45:00-05:00,8,45,0,179.85566573807924,44.96391643451981,31.8863,7.9716
2024-01-01 09:00:00-05:00,9,0,0,199.29321709493195,49.82330427373299,32.5076,8.1269
2024-01-01 09:15:00-05:00,9,15,0,214.6713236057038,53.66783090142595,33.626,8.4065
2024-01-01 09:30:00-05:00,9,30,0,229.3624378835213,57.34060947088032,43.154,10.7885
2024-01-01 09:45:00-05:00,9,45,0,243.3657664615125,60.84144161537813,45.8743,11.4686
2024-01-01 10:00:00-05:00,10,0,0,256.68305488065573,64.17076372016393,51.3018,12.8255
2024-01-01 10:15:00-05:00,10,15,0,257.5672967075354,64.39182417688384,31.5033,7.8758
2024-01-01 10:30:00-05:00,10,30,0,257.580537589051,64.39513439726275,36.7893,9.1973
2024-01-01 10:45:00-05:00,10,45,0,256.7961961919011,64.19904904797528,30.7547,7.6887
2024-01-01 11:00:00-05:00,11,0,0,255.2877408324255,63.821935208106375,28.5223,7.1306
2024-01-01 11:15:00-05:00,11,15,0,248.03683456762928,62.00920864190732,31.32,7.83
2024-01-01 11:30:00-05:00,11,30,0,240.21434281923771,60.05358570480944,29.0104,7.2526
2024-01-01 11:45:00-05:00,11,45,0,231.8648453625534,57.96621134063835,33.2403,8.3101
2024-01-01 12:00:00-05:00,12,0,0,223.03285431890143,55.75821357972536,19.4625,4.8656
2024-01-01 12:15:00-05:00,12,15,0,194.45685421409956,48.61421355352488,19.5684,4.8921
2024-01-01 12:30:00-05:00,12,30,0,165.5638334562174,41.39095836405435,23.3539,5.8385
2024-01-01 12:45:00-05:00,12,45,0,135.80408410343608,33.95102102585902,13.8756,3.4689
2024-01-01 13:00:00-05:00,13,0,0,106.01916978095696,26.50479244523924,23.9394,5.9849
2024-01-01 13:15:00-05:00,13,15,0,105.76712959376115,26.44178239844029,29.4981,7.3745
2024-01-01 13:30:00-05:00,13,30,0,105.07938031791429,26.26984507947857,24.7266,6.1816
