timestamp,solar_power_kw,ghi,dni,dhi,temperature
2024-01-01 00:00:00,0.0,0.0,0.0,0.0,24.71
2024-01-01 01:00:00,0.0,0.0,0.0,0.0,24.37
2024-01-01 02:00:00,0.0,0.0,0.0,0.0,24.03
2024-01-01 03:00:00,0.0,0.0,0.0,0.0,24.94
2024-01-01 04:00:00,0.0,0.0,0.0,0.0,23.47
2024-01-01 05:00:00,0.0,0.0,0.0,0.0,23.57
2024-01-01 06:00:00,167.2144,44.85,0.0,44.85,24.14
2024-01-01 07:00:00,952.8055,194.75,248.61,125.85,25.01
2024-01-01 08:00:00,1629.4,286.6,214.91,179.75,25.14
2024-01-01 09:00:00,2614.1844,446.95,296.96,243.5,25.72
2024-01-01 10:00:00,2886.6895,572.8,303.29,321.65,26.55
2024-01-01 11:00:00,2886.6895,565.05,244.88,340.65,26.96
2024-01-01 12:00:00,2886.6895,490.9,207.86,294.7,27.29
2024-01-01 13:00:00,1407.6953,232.75,21.95,212.8,27.62
2024-01-01 14:00:00,1357.8889,225.95,84.43,157.25,25.47
2024-01-01 15:00:00,1578.0333,264.0,113.42,188.6,25.03
2024-01-01 16:00:00,873.439,155.7,85.01,115.55,25.6
2024-01-01 17:00:00,179.7377,44.25,47.92,32.3,25.3
2024-01-01 18:00:00,0.0,0.05,0.0,0.05,25.3
2024-01-01 19:00:00,0.0,0.0,0.0,0.0,25.18
2024-01-01 20:00:00,0.0,0.0,0.0,0.0,24.85
2024-01-01 21:00:00,0.0,0.0,0.0,0.0,24.59
2024-01-01 22:00:00,0.0,0.0,0.0,0.0,24.28
2024-01-01 23:00:00,0.0,0.0,0.0,0.0,24.0
2024-01-02 00:00:00,0.0,0.0,0.0,0.0,23.69
2024-01-02 01:00:00,0.0,0.0,0.0,0.0,23.18
2024-01-02 02:00:00,0.0,0.0,0.0,0.0,23.19
2024-01-02 03:00:00,0.0,0.0,0.0,0.0,23.14
2024-01-02 04:00:00,0.0,0.0,0.0,0.0,23.04
2024-01-02 05:00:00,0.0,0.0,0.0,0.0,22.79
2024-01-02 06:00:00,68.2077,18.7,0.0,18.7,23.52
2024-01-02 07:00:00,298.494,59.0,20.51,53.35,23.16
2024-01-02 08:00:00,980.9993,166.55,41.24,146.1,24.3
2024-01-02 09:00:00,2079.4247,341.3,98.0,274.25,24.09
2024-01-02 10:00:00,2886.6895,544.3,224.98,358.1,26.35
2024-01-02 11:00:00,2886.6895,632.1,206.03,443.3,26.13
2024-01-02 12:00:00,2886.6895,579.95,218.33,373.75,26.76
2024-01-02 13:00:00,1558.851,257.1,44.29,216.8,27.16
2024-01-02 14:00:00,2184.4023,360.75,141.59,245.35,25.32
2024-01-02 15:00:00,1558.7103,261.3,96.04,197.3,26.27
2024-01-02 16:00:00,1105.4316,201.45,173.61,119.15,25.93
2024-01-02 17:00:00,241.8707,61.85,96.75,37.55,26.26
2024-01-02 18:00:00,0.0,0.05,0.0,0.05,25.53
2024-01-02 19:00:00,0.0,0.0,0.0,0.0,25.51
2024-01-02 20:00:00,0.0,0.0,0.0,0.0,25.29
2024-01-02 21:00:00,0.0,0.0,0.0,0.0,25.43
2024-01-02 22:00:00,0.0,0.0,0.0,0.0,25.09
2024-01-02 23:00:00,0.0,0.0,0.0,0.0,24.99
2024-01-03 00:00:00,0.0,0.0,0.0,0.0,24.77
2024-01-03 01:00:00,0.0,0.0,0.0,0.0,24.79
2024-01-03 02:00:00,0.0,0.0,0.0,0.0,24.26
2024-01-03 03:00:00,0.0,0.0,0.0,0.0,24.1
2024-01-03 04:00:00,0.0,0.0,0.0,0.0,23.99
2024-01-03 05:00:00,0.0,0.0,0.0,0.0,23.91
2024-01-03 06:00:00,143.4985,37.95,0.0,37.95,23.37
2024-01-03 07:00:00,914.6503,188.4,245.57,121.15,25.13
2024-01-03 08:00:00,1950.9867,343.2,266.39,211.45,24.96
2024-01-03 09:00:00,2447.9804,422.15,343.48,187.45,26.15
2024-01-03 10:00:00,2886.6895,619.9,491.11,213.65,26.48
2024-01-03 11:00:00,2886.6895,725.85,484.8,281.55,27.57
2024-01-03 12:00:00,2753.9234,466.35,208.36,269.45,28.79
2024-01-03 13:00:00,2853.0221,485.5,313.27,200.15,27.63
2024-01-03 14:00:00,2886.6895,523.45,390.5,204.65,28.25
2024-01-03 15:00:00,2402.3493,429.05,508.47,89.4,27.72
2024-01-03 16:00:00,776.8905,148.8,158.78,73.25,26.66
2024-01-03 17:00:00,163.1178,49.8,104.57,23.35,25.82
2024-01-03 18:00:00,0.0,0.05,0.0,0.05,25.53
2024-01-03 19:00:00,0.0,0.0,0.0,0.0,25.23
2024-01-03 20:00:00,0.0,0.0,0.0,0.0,24.77
2024-01-03 21:00:00,0.0,0.0,0.0,0.0,25.05
2024-01-03 22:00:00,0.0,0.0,0.0,0.0,24.82
2024-01-03 23:00:00,0.0,0.0,0.0,0.0,24.26
2024-01-04 00:00:00,0.0,0.0,0.0,0.0,23.91
2024-01-04 01:00:00,0.0,0.0,0.0,0.0,24.02
2024-01-04 02:00:00,0.0,0.0,0.0,0.0,23.44
2024-01-04 03:00:00,0.0,0.0,0.0,0.0,23.29
2024-01-04 04:00:00,0.0,0.0,0.0,0.0,23.25
2024-01-04 05:00:00,0.0,0.0,0.0,0.0,23.16
2024-01-04 06:00:00,141.4516,37.7,0.0,37.7,23.11
2024-01-04 07:00:00,1072.3804,238.9,463.92,112.6,23.67
2024-01-04 08:00:00,2113.0734,383.4,428.95,171.8,24.78
2024-01-04 09:00:00,2373.3153,402.35,236.5,240.95,25.92
2024-01-04 10:00:00,2886.6895,553.2,225.5,366.75,26.49
2024-01-04 11:00:00,2886.6895,716.65,542.17,219.7,26.89
2024-01-04 12:00:00,2886.6895,607.05,288.55,334.2,27.71
2024-01-04 13:00:00,1917.7809,317.65,67.39,256.2,28.48
2024-01-04 14:00:00,2284.9906,377.55,114.15,284.2,26.12
2024-01-04 15:00:00,1565.5981,264.0,105.51,193.35,26.87
2024-01-04 16:00:00,1166.5107,207.0,136.74,141.7,26.16
2024-01-04 17:00:00,226.0154,58.8,96.59,34.2,25.68
2024-01-04 18:00:00,0.0,0.1,0.0,0.1,24.43
2024-01-04 19:00:00,0.0,0.0,0.0,0.0,24.6
2024-01-04 20:00:00,0.0,0.0,0.0,0.0,24.45
2024-01-04 21:00:00,0.0,0.0,0.0,0.0,24.3
2024-01-04 22:00:00,0.0,0.0,0.0,0.0,24.05
2024-01-04 23:00:00,0.0,0.0,0.0,0.0,24.15
2024-01-05 00:00:00,0.0,0.0,0.0,0.0,24.27
2024-01-05 01:00:00,0.0,0.0,0.0,0.0,24.18
2024-01-05 02:00:00,0.0,0.0,0.0,0.0,23.39
2024-01-05 03:00:00,0.0,0.0,0.0,0.0,23.31
2024-01-05 04:00:00,0.0,0.0,0.0,0.0,23.37
2024-01-05 05:00:00,0.0,0.0,0.0,0.0,23.39
2024-01-05 06:00:00,163.5644,46.75,0.0,46.75,23.44
2024-01-05 07:00:00,838.1014,170.55,209.68,113.8,23.84
2024-01-05 08:00:00,1317.063,223.1,75.7,185.85,24.7
2024-01-05 09:00:00,1804.0063,306.15,197.46,171.55,25.48
2024-01-05 10:00:00,2154.6764,357.5,128.31,251.45,26.51
2024-01-05 11:00:00,2886.6895,690.1,418.71,306.25,27.01
2024-01-05 12:00:00,2886.6895,890.8,737.14,193.3,28.67
2024-01-05 13:00:00,2886.6895,593.65,379.98,246.75,29.81
2024-01-05 14:00:00,2444.4788,418.65,365.75,119.05,27.19
2024-01-05 15:00:00,2104.9964,367.3,339.07,139.7,27.07
2024-01-05 16:00:00,1205.7639,219.8,202.89,122.55,26.3
2024-01-05 17:00:00,292.8586,79.5,166.12,36.9,26.17
2024-01-05 18:00:00,0.0,0.2,0.0,0.2,25.54
2024-01-05 19:00:00,0.0,0.0,0.0,0.0,25.36
2024-01-05 20:00:00,0.0,0.0,0.0,0.0,25.07
2024-01-05 21:00:00,0.0,0.0,0.0,0.0,25.02
2024-01-05 22:00:00,0.0,0.0,0.0,0.0,24.91
2024-01-05 23:00:00,0.0,0.0,0.0,0.0,24.79
2024-01-06 00:00:00,0.0,0.0,0.0,0.0,24.67
2024-01-06 01:00:00,0.0,0.0,0.0,0.0,24.54
2024-01-06 02:00:00,0.0,0.0,0.0,0.0,24.52
2024-01-06 03:00:00,0.0,0.0,0.0,0.0,24.47
2024-01-06 04:00:00,0.0,0.0,0.0,0.0,24.42
2024-01-06 05:00:00,0.0,0.0,0.0,0.0,24.42
2024-01-06 06:00:00,64.8608,18.4,0.0,18.4,24.16
2024-01-06 07:00:00,393.2998,82.8,81.01,61.0,24.35
2024-01-06 08:00:00,397.9402,72.6,0.0,72.6,24.95
2024-01-06 09:00:00,995.9387,164.65,5.87,160.65,24.74
2024-01-06 10:00:00,2886.6895,493.6,352.75,202.15,24.68
2024-01-06 11:00:00,1968.1449,321.75,78.52,249.75,25.74
2024-01-06 12:00:00,2886.6895,504.8,266.19,252.75,25.79
2024-01-06 13:00:00,2886.6895,693.6,406.39,322.15,26.86
2024-01-06 14:00:00,2886.6895,556.2,355.06,264.85,27.78
2024-01-06 15:00:00,2574.5528,457.15,494.22,124.6,27.9
2024-01-06 16:00:00,1397.1112,267.7,370.74,89.35,28.21
2024-01-06 17:00:00,265.1166,74.25,160.36,32.85,26.83
2024-01-06 18:00:00,0.0,0.2,0.0,0.2,26.31
2024-01-06 19:00:00,0.0,0.0,0.0,0.0,25.92
2024-01-06 20:00:00,0.0,0.0,0.0,0.0,25.5
2024-01-06 21:00:00,0.0,0.0,0.0,0.0,25.13
2024-01-06 22:00:00,0.0,0.0,0.0,0.0,24.74
2024-01-06 23:00:00,0.0,0.0,0.0,0.0,24.45
2024-01-07 00:00:00,0.0,0.0,0.0,0.0,24.26
2024-01-07 01:00:00,0.0,0.0,0.0,0.0,24.09
2024-01-07 02:00:00,0.0,0.0,0.0,0.0,24.11
2024-01-07 03:00:00,0.0,0.0,0.0,0.0,24.11
2024-01-07 04:00:00,0.0,0.0,0.0,0.0,24.08
2024-01-07 05:00:00,0.0,0.0,0.0,0.0,24.08
2024-01-07 06:00:00,132.3973,36.7,0.0,36.7,23.67
2024-01-07 07:00:00,832.5644,170.5,214.54,113.1,24.34
2024-01-07 08:00:00,1396.0348,243.9,161.94,164.6,25.41
2024-01-07 09:00:00,2130.095,362.85,267.29,181.05,25.76
2024-01-07 10:00:00,1800.0655,296.9,86.51,225.45,26.54
2024-01-07 11:00:00,1279.8508,211.9,63.89,153.3,25.63
2024-01-07 12:00:00,2886.6895,578.1,242.04,348.75,25.34
2024-01-07 13:00:00,2886.6895,582.45,354.93,257.65,26.81
2024-01-07 14:00:00,2886.6895,604.45,447.76,236.4,27.88
2024-01-07 15:00:00,2571.0138,451.2,394.94,184.8,28.45
2024-01-07 16:00:00,1212.688,228.7,265.74,100.4,28.33
2024-01-07 17:00:00,280.5852,77.75,166.23,34.55,27.56
2024-01-07 18:00:00,0.0,0.2,0.0,0.2,26.67
2024-01-07 19:00:00,0.0,0.0,0.0,0.0,26.43
2024-01-07 20:00:00,0.0,0.0,0.0,0.0,26.14
2024-01-07 21:00:00,0.0,0.0,0.0,0.0,25.66
2024-01-07 22:00:00,0.0,0.0,0.0,0.0,25.32
2024-01-07 23:00:00,0.0,0.0,0.0,0.0,25.01
2024-01-08 00:00:00,0.0,0.0,0.0,0.0,24.79
2024-01-08 01:00:00,0.0,0.0,0.0,0.0,24.21
2024-01-08 02:00:00,0.0,0.0,0.0,0.0,24.16
2024-01-08 03:00:00,0.0,0.0,0.0,0.0,24.03
2024-01-08 04:00:00,0.0,0.0,0.0,0.0,24.06
2024-01-08 05:00:00,0.0,0.0,0.0,0.0,24.1
2024-01-08 06:00:00,98.3791,27.05,0.0,27.05,24.13
2024-01-08 07:00:00,766.7533,152.9,159.57,110.45,24.75
2024-01-08 08:00:00,1739.0942,301.95,196.91,205.75,25.31
2024-01-08 09:00:00,2886.6895,524.0,494.29,188.15,26.15
2024-01-08 10:00:00,2886.6895,561.5,395.64,234.8,27.14
2024-01-08 11:00:00,2886.6895,501.25,272.98,250.8,27.47
2024-01-08 12:00:00,2886.6895,544.9,337.23,225.1,27.79
2024-01-08 13:00:00,2886.6895,604.2,314.82,315.75,28.23
2024-01-08 14:00:00,2793.115,480.45,342.53,198.4,28.87
2024-01-08 15:00:00,2458.9395,430.85,393.76,164.6,28.12
2024-01-08 16:00:00,1060.7584,197.9,206.18,98.0,27.6
2024-01-08 17:00:00,233.6719,67.25,150.63,27.85,26.24
2024-01-08 18:00:00,0.0,0.2,0.0,0.2,25.56
2024-01-08 19:00:00,0.0,0.0,0.0,0.0,25.39
2024-01-08 20:00:00,0.0,0.0,0.0,0.0,24.92
2024-01-08 21:00:00,0.0,0.0,0.0,0.0,24.75
2024-01-08 22:00:00,0.0,0.0,0.0,0.0,24.56
2024-01-08 23:00:00,0.0,0.0,0.0,0.0,24.48
2024-01-09 00:00:00,0.0,0.0,0.0,0.0,24.31
2024-01-09 01:00:00,0.0,0.0,0.0,0.0,24.22
2024-01-09 02:00:00,0.0,0.0,0.0,0.0,24.17
2024-01-09 03:00:00,0.0,0.0,0.0,0.0,24.02
2024-01-09 04:00:00,0.0,0.0,0.0,0.0,23.91
2024-01-09 05:00:00,0.0,0.0,0.0,0.0,23.89
2024-01-09 06:00:00,74.1046,20.9,0.0,20.9,23.95
2024-01-09 07:00:00,509.2973,106.25,120.77,74.3,24.29
2024-01-09 08:00:00,1672.8291,300.8,303.32,152.95,24.97
2024-01-09 09:00:00,2845.6312,495.15,439.23,197.0,25.97
2024-01-09 10:00:00,2886.6895,688.25,574.39,214.05,26.76
2024-01-09 11:00:00,2886.6895,571.95,279.92,315.05,28.32
2024-01-09 12:00:00,2718.3179,451.9,124.12,334.1,27.8
2024-01-09 13:00:00,1554.3165,253.4,13.57,240.95,26.71
2024-01-09 14:00:00,2161.9029,354.95,100.13,272.35,25.64
2024-01-09 15:00:00,1881.8395,312.15,90.95,250.5,25.95
2024-01-09 16:00:00,1156.6375,207.3,159.28,129.85,26.22
2024-01-09 17:00:00,285.4809,62.4,52.43,48.6,26.05
2024-01-09 18:00:00,0.0,0.3,0.0,0.3,25.51
2024-01-09 19:00:00,0.0,0.0,0.0,0.0,25.21
2024-01-09 20:00:00,0.0,0.0,0.0,0.0,24.9
2024-01-09 21:00:00,0.0,0.0,0.0,0.0,24.68
2024-01-09 22:00:00,0.0,0.0,0.0,0.0,24.45
2024-01-09 23:00:00,0.0,0.0,0.0,0.0,24.26
2024-01-10 00:00:00,0.0,0.0,0.0,0.0,24.14
2024-01-10 01:00:00,0.0,0.0,0.0,0.0,23.72
2024-01-10 02:00:00,0.0,0.0,0.0,0.0,23.85
2024-01-10 03:00:00,0.0,0.0,0.0,0.0,23.87
2024-01-10 04:00:00,0.0,0.0,0.0,0.0,23.85
2024-01-10 05:00:00,0.0,0.0,0.0,0.0,23.82
2024-01-10 06:00:00,54.3744,16.2,0.0,16.2,23.76
2024-01-10 07:00:00,218.0414,43.85,1.14,43.55,23.78
2024-01-10 08:00:00,589.0082,102.1,5.76,99.3,23.98
2024-01-10 09:00:00,1021.4983,168.4,10.62,161.2,24.23
2024-01-10 10:00:00,1206.212,196.45,5.39,192.0,24.67
2024-01-10 11:00:00,2157.1271,350.8,83.11,274.5,25.22
2024-01-10 12:00:00,2399.5048,393.05,105.7,292.65,26.19
2024-01-10 13:00:00,2886.6895,695.05,541.43,197.7,26.65
2024-01-10 14:00:00,2886.6895,723.2,690.26,152.8,29.6
2024-01-10 15:00:00,2775.3342,496.35,506.34,152.3,29.85
2024-01-10 16:00:00,1476.4478,281.0,365.39,102.7,29.44
2024-01-10 17:00:00,305.2808,79.55,147.24,40.55,28.38
2024-01-10 18:00:00,0.0,0.35,0.0,0.35,27.2
2024-01-10 19:00:00,0.0,0.0,0.0,0.0,26.37
2024-01-10 20:00:00,0.0,0.0,0.0,0.0,25.82
2024-01-10 21:00:00,0.0,0.0,0.0,0.0,25.41
2024-01-10 22:00:00,0.0,0.0,0.0,0.0,25.14
2024-01-10 23:00:00,0.0,0.0,0.0,0.0,24.98
2024-01-11 00:00:00,0.0,0.0,0.0,0.0,24.86
2024-01-11 01:00:00,0.0,0.0,0.0,0.0,24.78
2024-01-11 02:00:00,0.0,0.0,0.0,0.0,24.34
2024-01-11 03:00:00,0.0,0.0,0.0,0.0,24.06
2024-01-11 04:00:00,0.0,0.0,0.0,0.0,23.97
2024-01-11 05:00:00,0.0,0.0,0.0,0.0,23.87
2024-01-11 06:00:00,75.3186,21.35,0.0,21.35,23.33
2024-01-11 07:00:00,642.6355,134.0,167.78,90.1,24.14
2024-01-11 08:00:00,1640.6456,282.75,169.57,200.45,24.76
2024-01-11 09:00:00,2640.4583,446.1,231.55,289.2,25.63
2024-01-11 10:00:00,2886.6895,582.6,293.03,340.75,26.35
2024-01-11 11:00:00,2886.6895,719.2,351.94,395.95,27.44
2024-01-11 12:00:00,2886.6895,631.35,208.42,433.2,28.47
2024-01-11 13:00:00,2886.6895,662.75,388.13,305.75,33.08
2024-01-11 14:00:00,2847.338,489.35,254.21,278.9,30.13
2024-01-11 15:00:00,2173.4884,374.55,223.6,222.25,29.39
2024-01-11 16:00:00,1096.4058,198.65,144.99,127.65,28.64
2024-01-11 17:00:00,288.4702,68.9,90.62,44.75,28.04
2024-01-11 18:00:00,0.0,0.45,0.0,0.45,27.41
2024-01-11 19:00:00,0.0,0.0,0.0,0.0,26.94
2024-01-11 20:00:00,0.0,0.0,0.0,0.0,26.5
2024-01-11 21:00:00,0.0,0.0,0.0,0.0,26.07
2024-01-11 22:00:00,0.0,0.0,0.0,0.0,25.71
2024-01-11 23:00:00,0.0,0.0,0.0,0.0,25.25
2024-01-12 00:00:00,0.0,0.0,0.0,0.0,24.9
2024-01-12 01:00:00,0.0,0.0,0.0,0.0,24.58
2024-01-12 02:00:00,0.0,0.0,0.0,0.0,24.23
2024-01-12 03:00:00,0.0,0.0,0.0,0.0,23.92
2024-01-12 04:00:00,0.0,0.0,0.0,0.0,23.9
2024-01-12 05:00:00,0.0,0.0,0.0,0.0,23.47
2024-01-12 06:00:00,128.0389,38.75,0.0,38.75,23.33
2024-01-12 07:00:00,950.0474,203.6,335.06,116.4,24.33
2024-01-12 08:00:00,2229.1465,401.75,416.03,200.25,25.22
2024-01-12 09:00:00,2886.6895,537.9,420.27,253.35,26.53
2024-01-12 10:00:00,2886.6895,749.75,637.84,223.35,27.65
2024-01-12 11:00:00,2886.6895,750.9,463.37,325.1,28.9
2024-01-12 12:00:00,2886.6895,839.05,576.63,290.35,29.62
2024-01-12 13:00:00,2886.6895,713.3,418.24,328.1,31.03
2024-01-12 14:00:00,2886.6895,557.15,289.63,316.95,30.22
2024-01-12 15:00:00,1630.7093,279.85,149.9,177.5,29.55
2024-01-12 16:00:00,553.319,104.8,77.64,66.65,25.84
2024-01-12 17:00:00,157.7284,36.15,16.97,31.6,25.39
2024-01-12 18:00:00,0.0,0.35,0.0,0.35,25.29
2024-01-12 19:00:00,0.0,0.0,0.0,0.0,25.18
2024-01-12 20:00:00,0.0,0.0,0.0,0.0,24.97
2024-01-12 21:00:00,0.0,0.0,0.0,0.0,24.82
2024-01-12 22:00:00,0.0,0.0,0.0,0.0,24.68
2024-01-12 23:00:00,0.0,0.0,0.0,0.0,24.52
2024-01-13 00:00:00,0.0,0.0,0.0,0.0,24.4
2024-01-13 01:00:00,0.0,0.0,0.0,0.0,24.22
2024-01-13 02:00:00,0.0,0.0,0.0,0.0,23.8
2024-01-13 03:00:00,0.0,0.0,0.0,0.0,23.89
2024-01-13 04:00:00,0.0,0.0,0.0,0.0,23.79
2024-01-13 05:00:00,0.0,0.0,0.0,0.0,23.78
2024-01-13 06:00:00,128.7353,40.55,0.0,40.55,23.74
2024-01-13 07:00:00,736.9211,141.4,108.35,113.35,24.07
2024-01-13 08:00:00,1544.271,270.4,209.36,169.2,24.46
2024-01-13 09:00:00,2886.6895,531.25,497.52,194.65,25.69
2024-01-13 10:00:00,2886.6895,590.55,531.47,151.95,27.74
2024-01-13 11:00:00,2886.6895,782.4,628.32,204.75,28.96
2024-01-13 12:00:00,2886.6895,797.1,605.65,220.25,29.43
2024-01-13 13:00:00,2886.6895,576.7,404.01,204.1,28.89
2024-01-13 14:00:00,2143.3947,362.6,260.7,146.0,27.47
2024-01-13 15:00:00,2236.9705,388.2,393.97,118.55,26.27
2024-01-13 16:00:00,1254.7033,237.75,331.02,74.55,26.72
2024-01-13 17:00:00,268.4275,73.5,158.54,30.75,26.53
2024-01-13 18:00:00,0.0,0.55,0.0,0.55,26.33
2024-01-13 19:00:00,0.0,0.0,0.0,0.0,25.97
2024-01-13 20:00:00,0.0,0.0,0.0,0.0,25.52
2024-01-13 21:00:00,0.0,0.0,0.0,0.0,25.36
2024-01-13 22:00:00,0.0,0.0,0.0,0.0,25.09
2024-01-13 23:00:00,0.0,0.0,0.0,0.0,24.94
2024-01-14 00:00:00,0.0,0.0,0.0,0.0,24.8
2024-01-14 01:00:00,0.0,0.0,0.0,0.0,24.64
2024-01-14 02:00:00,0.0,0.0,0.0,0.0,24.76
2024-01-14 03:00:00,0.0,0.0,0.0,0.0,24.59
2024-01-14 04:00:00,0.0,0.0,0.0,0.0,24.46
2024-01-14 05:00:00,0.0,0.0,0.0,0.0,24.4
2024-01-14 06:00:00,110.815,33.7,0.0,33.7,24.33
2024-01-14 07:00:00,1038.2948,266.2,735.98,76.65,24.94
2024-01-14 08:00:00,2682.9389,522.6,896.16,90.25,26.5
2024-01-14 09:00:00,2886.6895,637.55,741.69,136.1,28.26
2024-01-14 10:00:00,2886.6895,832.9,825.96,151.25,29.28
2024-01-14 11:00:00,2886.6895,888.8,761.05,188.75,30.35
2024-01-14 12:00:00,2886.6895,809.4,574.71,261.5,31.39
2024-01-14 13:00:00,2551.0556,433.65,181.27,266.25,31.66
2024-01-14 14:00:00,2451.2711,411.85,249.72,204.0,27.01
2024-01-14 15:00:00,1532.7055,260.65,140.07,164.55,27.63
2024-01-14 16:00:00,572.5787,108.15,76.31,70.4,27.39
2024-01-14 17:00:00,144.1228,38.8,49.97,25.25,26.71
2024-01-14 18:00:00,0.0,0.4,0.0,0.4,26.42
2024-01-14 19:00:00,0.0,0.0,0.0,0.0,26.33
2024-01-14 20:00:00,0.0,0.0,0.0,0.0,26.05
2024-01-14 21:00:00,0.0,0.0,0.0,0.0,25.87
2024-01-14 22:00:00,0.0,0.0,0.0,0.0,25.64
2024-01-14 23:00:00,0.0,0.0,0.0,0.0,25.36
2024-01-15 00:00:00,0.0,0.0,0.0,0.0,25.14
2024-01-15 01:00:00,0.0,0.0,0.0,0.0,25.56
2024-01-15 02:00:00,0.0,0.0,0.0,0.0,25.65
2024-01-15 03:00:00,0.0,0.0,0.0,0.0,25.09
2024-01-15 04:00:00,0.0,0.0,0.0,0.0,24.7
2024-01-15 05:00:00,0.0,0.0,0.0,0.0,24.59
2024-01-15 06:00:00,96.0422,28.8,0.0,28.8,24.34
2024-01-15 07:00:00,991.8091,257.9,726.86,71.65,25.35
2024-01-15 08:00:00,2459.9771,475.2,795.23,92.25,26.69
2024-01-15 09:00:00,2886.6895,679.9,814.6,129.5,27.86
2024-01-15 10:00:00,2886.6895,790.85,741.15,179.15,29.14
2024-01-15 11:00:00,2886.6895,786.6,598.89,235.4,30.27
2024-01-15 12:00:00,2886.6895,584.4,329.3,270.15,31.34
2024-01-15 13:00:00,2886.6895,650.75,473.03,213.3,28.96
2024-01-15 14:00:00,2203.6703,370.65,110.39,278.6,30.01
2024-01-15 15:00:00,1695.1396,288.85,141.85,191.3,29.18
2024-01-15 16:00:00,943.4466,167.05,86.54,124.1,27.39
2024-01-15 17:00:00,312.446,68.65,68.94,49.85,26.52
2024-01-15 18:00:00,0.0,0.6,0.0,0.6,26.37
2024-01-15 19:00:00,0.0,0.0,0.0,0.0,26.09
2024-01-15 20:00:00,0.0,0.0,0.0,0.0,25.81
2024-01-15 21:00:00,0.0,0.0,0.0,0.0,25.61
2024-01-15 22:00:00,0.0,0.0,0.0,0.0,25.5
2024-01-15 23:00:00,0.0,0.0,0.0,0.0,25.3
2024-01-16 00:00:00,0.0,0.0,0.0,0.0,25.12
2024-01-16 01:00:00,0.0,0.0,0.0,0.0,24.85
2024-01-16 02:00:00,0.0,0.0,0.0,0.0,24.92
2024-01-16 03:00:00,0.0,0.0,0.0,0.0,24.77
2024-01-16 04:00:00,0.0,0.0,0.0,0.0,24.71
2024-01-16 05:00:00,0.0,0.0,0.0,0.0,24.47
2024-01-16 06:00:00,92.668,28.1,0.0,28.1,24.39
2024-01-16 07:00:00,848.4227,207.35,503.59,78.95,25.02
2024-01-16 08:00:00,1933.9658,365.0,549.5,100.85,25.84
2024-01-16 09:00:00,2699.6861,468.45,416.57,187.15,26.72
2024-01-16 10:00:00,2886.6895,583.75,453.89,209.1,27.51
2024-01-16 11:00:00,2886.6895,737.65,571.55,211.3,27.96
2024-01-16 12:00:00,2886.6895,822.95,597.75,251.95,28.54
2024-01-16 13:00:00,2886.6895,902.55,847.78,117.45,29.65
2024-01-16 14:00:00,2556.5408,437.15,179.98,286.8,31.32
2024-01-16 15:00:00,2740.511,487.5,554.52,105.25,29.16
2024-01-16 16:00:00,914.4988,170.35,161.17,90.1,28.83
2024-01-16 17:00:00,280.7464,63.5,67.48,45.0,27.23
2024-01-16 18:00:00,0.0,0.45,0.0,0.45,27.09
2024-01-16 19:00:00,0.0,0.0,0.0,0.0,26.85
2024-01-16 20:00:00,0.0,0.0,0.0,0.0,26.53
2024-01-16 21:00:00,0.0,0.0,0.0,0.0,26.12
2024-01-16 22:00:00,0.0,0.0,0.0,0.0,25.76
2024-01-16 23:00:00,0.0,0.0,0.0,0.0,25.46
2024-01-17 00:00:00,0.0,0.0,0.0,0.0,25.33
2024-01-17 01:00:00,0.0,0.0,0.0,0.0,25.12
2024-01-17 02:00:00,0.0,0.0,0.0,0.0,25.27
2024-01-17 03:00:00,0.0,0.0,0.0,0.0,24.57
2024-01-17 04:00:00,0.0,0.0,0.0,0.0,24.3
2024-01-17 05:00:00,0.0,0.0,0.0,0.0,23.93
2024-01-17 06:00:00,44.8479,14.45,0.0,14.45,23.91
2024-01-17 07:00:00,346.5418,64.45,0.0,64.45,24.18
2024-01-17 08:00:00,912.8103,154.5,26.46,141.8,24.4
2024-01-17 09:00:00,1974.3611,324.6,87.34,265.65,24.99
2024-01-17 10:00:00,2886.6895,508.4,218.82,327.75,27.43
2024-01-17 11:00:00,2886.6895,749.95,506.84,282.9,26.79
2024-01-17 12:00:00,2886.6895,613.1,297.21,328.9,28.46
2024-01-17 13:00:00,2192.6292,367.8,151.02,227.75,29.05
2024-01-17 14:00:00,2694.8988,452.8,228.65,261.45,27.12
2024-01-17 15:00:00,1858.6671,315.95,216.01,166.7,26.88
2024-01-17 16:00:00,1529.8059,286.65,411.21,81.25,26.74
2024-01-17 17:00:00,331.7187,89.25,204.83,32.8,27.03
2024-01-17 18:00:00,0.0,0.6,0.0,0.6,26.22
2024-01-17 19:00:00,0.0,0.0,0.0,0.0,26.09
2024-01-17 20:00:00,0.0,0.0,0.0,0.0,25.88
2024-01-17 21:00:00,0.0,0.0,0.0,0.0,25.72
2024-01-17 22:00:00,0.0,0.0,0.0,0.0,25.41
2024-01-17 23:00:00,0.0,0.0,0.0,0.0,25.17
2024-01-18 00:00:00,0.0,0.0,0.0,0.0,24.91
2024-01-18 01:00:00,0.0,0.0,0.0,0.0,24.12
2024-01-18 02:00:00,0.0,0.0,0.0,0.0,25.19
2024-01-18 03:00:00,0.0,0.0,0.0,0.0,25.11
2024-01-18 04:00:00,0.0,0.0,0.0,0.0,24.89
