Hour,solar_generation
416,2310.7447116477424
417,2886.6894777785838
418,2886.6894777785838
419,2886.6894777785838
420,2886.6894777785838
421,2886.6894777785838
422,2886.6894777785838
423,2554.616980171708
424,1208.7075564194388
425,277.1834657328629
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,80.44099925444536
439,884.9644088328664
440,2200.4061128721155
441,2751.4958227050547
442,2886.6894777785838
443,2886.6894777785838
444,2886.6894777785838
445,2886.6894777785838
446,2886.6894777785838
447,2712.1697421843346
448,1638.524565508832
449,381.4975140817858
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,89.46152120045927
463,1104.1266834492203
464,2241.021645436107
465,2886.6894777785838
466,2886.6894777785838
467,2886.6894777785838
468,2886.6894777785838
469,2886.6894777785838
470,2484.2170064903503
471,2280.718372365728
472,1276.323117247171
473,397.5708285662468
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,92.11576728681432
487,704.6954254927301
488,2269.7640423665875
489,2886.6894777785838
490,2886.6894777785838
491,1628.3148748019598
492,2886.6894777785838
493,2599.410007420767
494,1276.8606993971348
495,992.2873027374258
496,1115.9654368651095
497,209.1911415846972
498,0.0
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,63.17766587720404
511,391.2204006720688
512,890.2271647715883
513,1680.850247273872
514,1769.565971960673
515,2409.688627941472
516,2886.6894777785838
517,1831.184897181324
518,2886.6894777785838
519,2023.522729502721
520,1329.002612775911
521,327.9721223130362
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,52.78656006418441
535,568.6508187351261
536,1037.3185257488346
537,1495.836552216154
538,2231.2273265881704
539,2886.6894777785838
540,2886.6894777785838
541,2886.6894777785838
542,2886.6894777785838
543,2690.29790336358
544,1292.4093462107614
545,382.924418987571
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,82.14478392868017
559,947.2736233064786
560,2249.029396925645
561,2886.6894777785838
562,2886.6894777785838
563,2886.6894777785838
564,2886.6894777785838
565,2886.6894777785838
566,2886.6894777785838
567,1033.149310282963
568,655.7737322921123
569,351.63188810916085
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,74.14501430292493
583,720.8717856182552
584,787.7548817565191
585,1291.6334032112852
586,2360.29431404238
587,2886.6894777785838
588,2886.6894777785838
589,791.9262453865739
590,912.7369575988416
591,625.7342705518348
592,578.4660838874026
593,132.6010293482299
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,644.4872400119925
608,1013.2643935690812
609,1177.3742416559612
610,1827.4066244326063
611,1944.2094963131808
612,1650.132840629269
613,2886.6894777785838
614,2886.6894777785838
615,2552.984732614455
616,1435.897919187619
617,420.6573383997069
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,817.7187944484803
632,1607.419577330319
633,2510.6124951527054
634,2886.6894777785838
635,2886.6894777785838
636,2886.6894777785838
637,2886.6894777785838
638,2757.332760089228
639,2260.5200985675865
640,1331.1376725854227
641,319.29260400332174
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,1018.7597186482298
656,2699.2035917816143
657,2886.6894777785838
658,2886.6894777785838
659,2886.6894777785838
660,2886.6894777785838
661,2886.6894777785838
662,2886.6894777785838
663,2084.53603156312
664,1343.0728265861655
665,362.12889856660166
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,1195.9160882959504
680,2886.6894777785838
681,2886.6894777785838
682,2886.6894777785838
683,2886.6894777785838
684,2886.6894777785838
685,2886.6894777785838
686,2886.6894777785838
687,1781.146253144597
688,1641.1495163316304
689,439.20983664220296
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,1096.2358044668388
704,2711.691305764878
705,2886.6894777785838
706,2886.6894777785838
707,2886.6894777785838
708,2886.6894777785838
709,2886.6894777785838
710,2825.5650773889024
711,2435.843189711764
712,1495.4760289950125
713,249.8974386990872
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,1077.477057082025
728,2749.6831454720564
729,2886.6894777785838
730,2886.6894777785838
731,2886.6894777785838
732,2886.6894777785838
733,2886.6894777785838
734,2886.6894777785838
735,2447.226916098145
736,1331.663573317631
737,252.85625967743547
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,230.84419455517536
752,781.9717768680233
753,1191.410869033365
754,1431.3759993649037
755,2130.1171040879653
756,2886.6894777785838
757,2265.580343234087
758,2075.2271081614285
759,2006.2011941300009
760,1507.8331664270556
761,325.58402890921866
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,1050.81419540634
776,2234.2445221756025
777,2886.6894777785838
778,2886.6894777785838
779,2886.6894777785838
780,2886.6894777785838
781,2886.6894777785838
782,2886.6894777785838
783,1572.2492631418634
784,1153.652874229242
785,263.0145592922378
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,773.4639677158491
800,1764.6150030247168
801,2886.6894777785838
802,2886.6894777785838
803,2886.6894777785838
804,2886.6894777785838
805,2886.6894777785838
806,2886.6894777785838
807,2274.8742892930454
808,1327.987451106916
809,365.2129110951478
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,1196.587460739992
824,2866.505367651607
825,2886.6894777785838
826,2886.6894777785838
827,2886.6894777785838
828,2886.6894777785838
829,2886.6894777785838
830,2886.6894777785838
831,2687.3623273287544
832,1654.7653886220044
833,332.16005824295115
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,1142.212125889546
848,2623.925397289776
849,2886.6894777785838
850,2886.6894777785838
851,2886.6894777785838
852,2886.6894777785838
853,2886.6894777785838
854,1971.7630645667532
855,2401.5585426809016
856,1205.4053256279644
857,221.8515009367286
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,345.5059257909934
872,535.8061727667516
873,924.0850565950324
874,995.7492258942932
875,1346.160037079733
876,898.0317592587389
877,465.0454506325018
878,216.5064614824249
879,329.44251557899327
880,145.1988115389894
881,52.2162458790729
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,470.3059477875653
896,1118.4278085832552
897,1949.8696009305943
898,2674.133981180704
899,2882.9875785601203
900,2886.6894777785838
901,2246.048296669548
902,955.902425011491
903,887.0210548756041
904,611.7252724650713
905,245.22918592415508
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,504.84190747986185
920,654.7606182392005
921,991.2107072029228
922,1471.6059193862338
923,2252.729838850505
924,1321.3497477124515
925,2490.845975289477
926,2209.0404495946827
927,1723.5528320432277
928,1694.4899306468612
929,453.7021330229488
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,281.03565165530165
944,707.3458720725172
945,1088.3410980342271
946,1255.5503244462493
947,2548.85070155896
948,2886.6894777785838
949,2886.6894777785838
950,2886.6894777785838
951,2502.9138245968084
952,1655.4332555637145
953,421.78954637654624
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,661.3582948881688
968,1810.234898530548
969,2886.6894777785838
970,2886.6894777785838
971,2886.6894777785838
972,2886.6894777785838
973,2886.6894777785838
974,2886.6894777785838
975,2886.6894777785838
976,1531.960171390342
977,203.73832927986183
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,310.3053379814965
992,495.24629520897656
993,726.8588897617396
994,1306.4527007451438
995,1892.167466999558
996,2378.036354332029
997,2886.6894777785838
998,2886.6894777785838
999,1792.4425535217338
1000,588.1607219047601
1001,235.64947770335075
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,664.2410454338186
1016,1548.4127836927446
1017,2289.3443163481656
1018,1533.0404230898905
1019,1909.2153993364475
1020,1445.0165396461748
1021,666.9750833842207
1022,735.2743599116042
1023,756.0999699869974
1024,332.5011109327324
1025,76.8409468457983
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,673.2000507889873
1040,1866.4993784318
1041,2886.6894777785838
1042,2886.6894777785838
1043,2886.6894777785838
1044,2886.6894777785838
1045,2886.6894777785838
1046,2652.981644151828
1047,1485.727782183203
1048,785.5594077031127
1049,162.8584395848143
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,244.86170004758748
1064,598.2359260529367
1065,1205.377325509092
1066,1545.5650038316649
1067,2722.0571212957307
1068,2289.666216716042
1069,2886.6894777785838
1070,2886.6894777785838
1071,2333.4795584825392
1072,1718.3081031611414
1073,338.719284677051
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,446.0822894103145
1088,1218.6978760327495
1089,2103.4489673905564
1090,2530.687186943197
1091,2886.6894777785838
1092,2886.6894777785838
1093,1154.814047423372
1094,1386.2354873542056
1095,1291.231190074194
1096,721.3701905138606
1097,163.1373700155056
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,498.83000873794447
1112,1368.4538055801415
1113,2098.028244115281
1114,2638.588340934898
1115,2886.6894777785838
1116,2886.6894777785838
1117,2249.989698478087
1118,2886.6894777785838
1119,2424.100436789559
1120,1719.4442170050734
1121,430.05350041491954
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,1025.610355033003
1136,2706.6714741513224
1137,2886.6894777785838
1138,2886.6894777785838
1139,2886.6894777785838
1140,2886.6894777785838
1141,1620.6970012601878
1142,2886.6894777785838
1143,1643.3526892728532
1144,1531.1313648761557
1145,396.4823425342125
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,847.0563350695678
1160,1419.5314665128692
1161,2172.743910595909
1162,2444.540058419609
1163,2886.6894777785838
1164,2886.6894777785838
1165,2886.6894777785838
1166,2886.6894777785838
1167,2128.0617138323564
1168,962.6488591636668
1169,212.76648672909656
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,728.5646469657113
1184,1768.2051889612037
1185,2886.6894777785838
1186,2886.6894777785838
1187,2886.6894777785838
1188,2886.6894777785838
1189,2886.6894777785838
1190,2886.6894777785838
1191,2886.6894777785838
1192,1411.5603595572186
1193,316.2092599174249
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,877.1673976970847
1208,1921.590085179106
1209,2625.0157593756844
1210,2886.6894777785838
1211,2886.6894777785838
1212,2886.6894777785838
1213,2886.6894777785838
1214,2886.6894777785838
1215,2886.6894777785838
1216,1516.0190847855645
1217,274.1538511897381
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,1113.1819972398382
1232,2297.4702023486643
1233,2886.6894777785838
1234,2886.6894777785838
1235,2886.6894777785838
1236,2886.6894777785838
1237,2445.658824054689
1238,2205.9464629945915
1239,2100.5862317836195
1240,1673.553979296184
1241,389.8347903089236
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,1067.2257212248364
1256,2594.675586218507
1257,2886.6894777785838
1258,2886.6894777785838
1259,2886.6894777785838
1260,1933.884258850904
1261,2886.6894777785838
1262,2886.6894777785838
1263,2025.899788806386
1264,996.6294756683016
1265,244.5936689431967
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,571.5400664349175
1280,1481.6338761766124
1281,2294.967672815992
1282,2886.6894777785838
1283,2886.6894777785838
1284,2886.6894777785838
1285,1452.2502359814684
1286,1872.6505928067809
1287,1889.851623127024
1288,286.0422001829521
1289,144.35259788846415
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,748.2633298065215
1304,1900.3271654596376
1305,2550.533401419269
1306,2886.6894777785838
1307,2886.6894777785838
1308,2886.6894777785838
1309,2881.712952842709
1310,2147.892830693662
1311,1593.7854066454506
1312,827.9627354822713
1313,300.8426802270994
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,804.4595534880863
1328,2120.1937640995966
1329,2225.4375131393385
1330,2602.67431033044
1331,2318.88203774375
1332,2886.6894777785838
1333,2886.6894777785838
1334,2886.6894777785838
1335,2740.701432348738
1336,1401.531462033784
1337,371.12708289529536
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,1113.0777051457233
1352,2681.411385291583
1353,2886.6894777785838
1354,2886.6894777785838
1355,2886.6894777785838
1356,2886.6894777785838
1357,2886.6894777785838
1358,1563.1180664028388
1359,2271.5449972217366
1360,1159.173826330786
1361,299.8181260920447
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,189.8180953640245
1376,219.8357882062937
1377,701.4719657936676
1378,856.0339846956596
1379,1633.6938014262737
1380,778.0348736517113
1381,1931.9486604973124
1382,2780.4626900301246
1383,2401.3242393763303
1384,1265.142288663811
1385,363.507950708079
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,417.48424608761377
1400,691.6741989138611
1401,1621.218973199127
1402,2047.9199118893368
1403,2513.2787458125827
1404,2241.2079907735824
1405,2714.08766999928
1406,2886.6894777785838
1407,2886.6894777785838
1408,1845.774006348212
1409,373.1917574134963
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,1159.281409437232
1424,2467.9104278587274
1425,2886.6894777785838
1426,2886.6894777785838
1427,2886.6894777785838
1428,2886.6894777785838
1429,2886.6894777785838
1430,2886.6894777785838
1431,2441.1425752975406
1432,1746.1441497823655
1433,334.82645407741506
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,1165.9058585043076
1448,2213.472760473036
1449,2886.6894777785838
1450,2886.6894777785838
1451,2886.6894777785838
1452,2886.6894777785838
1453,2886.6894777785838
1454,2886.6894777785838
1455,2886.6894777785838
1456,1479.6593935858757
1457,390.0082084520799
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,909.0984832304116
1472,2055.707890897104
1473,2660.2078914988665
1474,2886.6894777785838
1475,2886.6894777785838
1476,2886.6894777785838
1477,2886.6894777785838
1478,1665.2817228822898
1479,911.4276044315212
1480,1328.4157600612657
1481,309.83067973686246
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,704.6563208874427
1496,1368.9581733541795
1497,1640.1500294959037
1498,1809.8259254574064
1499,1707.975595765534
1500,1083.2524932886254
1501,1787.621921151502
1502,2876.8362865015965
1503,2686.316593212546
1504,1390.1555365492763
1505,252.25451206517917
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.0
1516,0.0
1517,0.0
1518,0.0
1519,1072.930778155454
1520,2275.381751723823
1521,2886.6894777785838
1522,2886.6894777785838
1523,2886.6894777785838
1524,2886.6894777785838
1525,2678.36693268238
1526,2886.6894777785838
1527,2886.6894777785838
1528,1459.198307950452
1529,416.5830162403976
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,1374.000084164872
1544,2811.550101928488
1545,2886.6894777785838
1546,2886.6894777785838
1547,2886.6894777785838
1548,2886.6894777785838
1549,2886.6894777785838
1550,2886.6894777785838
1551,2842.1781593123737
1552,1309.3062460751614
1553,297.1161157601031
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,1271.6280679800057
1568,2779.880125956119
1569,2886.6894777785838
1570,2886.6894777785838
1571,2886.6894777785838
1572,2886.6894777785838
1573,2886.6894777785838
1574,2886.6894777785838
1575,2886.6894777785838
1576,1870.1919251672716
1577,375.5428341775445
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,1361.0368481022686
1592,2242.117403228116
1593,2886.6894777785838
1594,2886.6894777785838
1595,2886.6894777785838
1596,2886.6894777785838
1597,2886.6894777785838
1598,2323.9207981528484
1599,1519.4281506550244
1600,1178.4101899816217
1601,348.2453913563935
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,1044.2425345621018
1616,2158.8457201212937
1617,2240.0254305713843
1618,2553.2301517909355
1619,2886.6894777785838
1620,2886.6894777785838
1621,2886.6894777785838
1622,2349.02289290201
1623,1571.8874497687927
1624,910.2171559431868
1625,239.7779675716528
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,1203.8079353429573
1640,2768.7614174650853
1641,2886.6894777785838
1642,2886.6894777785838
1643,2886.6894777785838
1644,2886.6894777785838
1645,2886.6894777785838
1646,2886.6894777785838
1647,2886.6894777785838
1648,1880.2565339188204
1649,404.2262913513597
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,1567.8366899609755
1664,2886.6894777785838
1665,2886.6894777785838
1666,2886.6894777785838
1667,2886.6894777785838
1668,2886.6894777785838
1669,2886.6894777785838
1670,2886.6894777785838
1671,2313.788258499116
1672,1665.3692790653113
1673,303.8538334116399
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,631.3949489387334
1688,1849.7169264744864
1689,2886.6894777785838
1690,2886.6894777785838
1691,2886.6894777785838
1692,2886.6894777785838
1693,2357.348333193897
1694,2484.830461529994
1695,1043.2884056411726
1696,1160.1568746388368
1697,222.544421209893
1698,0.0
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,1257.7636957832033
1712,2643.4725168485274
1713,2886.6894777785838
1714,2886.6894777785838
1715,2886.6894777785838
1716,2886.6894777785838
1717,2265.762422120248
1718,2365.6394350141563
1719,2504.163141171156
1720,1654.5497889307458
1721,372.5855167111415
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,1542.8132191241646
1736,2886.6894777785838
1737,2886.6894777785838
1738,2886.6894777785838
1739,2886.6894777785838
1740,2886.6894777785838
1741,2886.6894777785838
1742,2886.6894777785838
1743,2037.038484319313
1744,1337.3932730741217
1745,285.8294291541336
1746,0.0
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,836.9530689552906
1760,1942.914333223796
1761,2857.1680469602907
1762,2886.6894777785838
1763,2886.6894777785838
1764,2886.6894777785838
1765,1552.3169942289762
1766,1859.7553669589936
1767,1823.5453276174944
1768,1217.8513819506163
1769,346.2902959338753
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,1307.5382431125186
1784,2838.6134924619446
1785,2886.6894777785838
1786,2886.6894777785838
1787,2886.6894777785838
1788,2886.6894777785838
1789,2886.6894777785838
1790,2886.6894777785838
1791,2198.3383618759967
1792,1164.9587490642737
1793,246.93495933177823
1794,0.0
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,481.875288599474
1808,1921.157551212984
1809,1172.571149104278
1810,2886.6894777785838
1811,2886.6894777785838
1812,2311.813916371535
1813,2886.6894777785838
1814,2886.6894777785838
1815,1894.6581784426728
1816,888.5392603795658
1817,200.0781507130768
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,870.9768319745626
1832,1822.1047573997832
1833,1711.636548033554
1834,2886.6894777785838
1835,2886.6894777785838
1836,2886.6894777785838
1837,2886.6894777785838
1838,2886.6894777785838
1839,2886.6894777785838
1840,1700.862139654996
1841,323.3324632933287
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,736.8330013234449
1856,1710.5635638123138
1857,2886.6894777785838
1858,2886.6894777785838
1859,2886.6894777785838
1860,2886.6894777785838
1861,2886.6894777785838
1862,2707.9609720790404
1863,2306.6991021840577
1864,804.7696884071951
1865,275.33248297323814
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,865.7459409061494
1880,2033.514292758171
1881,2886.6894777785838
1882,2886.6894777785838
1883,2886.6894777785838
1884,2886.6894777785838
1885,2886.6894777785838
1886,2886.6894777785838
1887,2398.6486431164785
1888,1730.8367929690094
1889,379.95150612149104
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,1026.4633248129005
1904,2305.1113779715333
1905,2072.482222476336
1906,1692.228956478114
1907,1870.6067582016124
1908,1683.247134653046
1909,1793.4815175042054
1910,1939.342186087352
1911,888.9299698484172
1912,537.0340477363013
1913,280.68803057240393
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,1304.134798046994
1928,2545.785756820548
1929,2886.6894777785838
1930,2886.6894777785838
1931,2886.6894777785838
1932,2886.6894777785838
1933,2886.6894777785838
1934,2812.058885542364
1935,2019.5619327667089
1936,1515.028244554834
1937,308.6546151089099
1938,0.0
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,1394.606619786023
1952,2539.7715598799105
1953,2886.6894777785838
1954,2886.6894777785838
1955,2886.6894777785838
1956,2886.6894777785838
1957,2886.6894777785838
1958,2886.6894777785838
1959,2748.460715579142
1960,1609.7481241588946
1961,264.01313989760587
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,720.2060995720295
1976,1469.3302017128362
1977,1558.6193118193744
1978,2761.684805891295
1979,2886.6894777785838
1980,2886.6894777785838
1981,1375.730052115624
1982,1450.922739416134
1983,2351.640164858597
1984,1055.542966586626
1985,237.14914280593115
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,75.31440035046371
1999,769.8899158587216
2000,1429.102854222823
2001,1752.8253268592327
2002,2318.5336949740586
2003,2886.6894777785838
2004,2886.6894777785838
2005,2886.6894777785838
2006,2886.6894777785838
2007,2881.3481774925126
2008,1616.0729826787356
