timestamp,solar_generation_kwh,solar_power_kw,irradiance_ghi_wm2,irradiance_dni_wm2,irradiance_dhi_wm2,temperature_c,wind_speed_ms,hour,day,interval
2024-01-01 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.71,0.61,0,0,0
2024-01-01 00:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.625,0.615,0,0,1
2024-01-01 00:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.54,0.62,0,0,2
2024-01-01 00:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.455000000000002,0.625,0,0,3
2024-01-01 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.37,0.63,1,0,4
2024-01-01 01:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.285,0.635,1,0,5
2024-01-01 01:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.200000000000003,0.64,1,0,6
2024-01-01 01:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.115000000000002,0.645,1,0,7
2024-01-01 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.03,0.65,2,0,8
2024-01-01 02:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.2575,0.5725,2,0,9
2024-01-01 02:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.485,0.495,2,0,10
2024-01-01 02:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.712500000000002,0.41750000000000004,2,0,11
2024-01-01 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.94,0.34,3,0,12
2024-01-01 03:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.5725,0.4275,3,0,13
2024-01-01 03:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.205,0.515,3,0,14
2024-01-01 03:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.8375,0.6025,3,0,15
2024-01-01 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,23.47,0.69,4,0,16
2024-01-01 04:15:00-05:00,0.0,0.0,0.0,0.0,0.0,23.494999999999997,0.62,4,0,17
2024-01-01 04:30:00-05:00,0.0,0.0,0.0,0.0,0.0,23.52,0.5499999999999999,4,0,18
2024-01-01 04:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.545,0.48,4,0,19
2024-01-01 05:00:00-05:00,0.0,0.0,0.0,0.0,0.0,23.57,0.41,5,0,20
2024-01-01 05:15:00-05:00,0.0,0.0,0.0,0.0,0.0,23.7125,0.36,5,0,21
2024-01-01 05:30:00-05:00,0.0,0.0,0.0,0.0,0.0,23.855,0.31,5,0,22
2024-01-01 05:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.997500000000002,0.26,5,0,23
2024-01-01 06:00:00-05:00,0.9309972769434918,3.723989107773967,44.85,0.0,44.85,24.14,0.21,6,0,24
2024-01-01 06:15:00-05:00,1.696779944383005,6.78711977753202,82.325,62.1525,65.1,24.3575,0.26,6,0,25
2024-01-01 06:30:00-05:00,2.6454964641450256,10.581985856580102,119.80000000000001,124.305,85.35,24.575000000000003,0.31,6,0,26
2024-01-01 06:45:00-05:00,3.841267523825919,15.365070095303675,157.275,186.4575,105.6,24.7925,0.36,6,0,27
2024-01-01 07:00:00-05:00,5.3111757515026135,21.244703006010454,194.75,248.61,125.85,25.01,0.41,7,0,28
2024-01-01 07:15:00-05:00,6.33029012278034,25.32116049112136,217.7125,240.185,139.325,25.0425,0.4275,7,0,29
2024-01-01 07:30:00-05:00,7.30623187532048,29.22492750128192,240.675,231.76,152.8,25.075000000000003,0.44499999999999995,7,0,30
2024-01-01 07:45:00-05:00,8.225501635124298,32.90200654049719,263.63750000000005,223.335,166.275,25.1075,0.46249999999999997,7,0,31
2024-01-01 08:00:00-05:00,9.081947853002687,36.32779141201075,286.6,214.91,179.75,25.14,0.48,8,0,32
2024-01-01 08:15:00-05:00,10.416791229204508,41.66716491681803,326.6875,235.42249999999999,195.6875,25.285,0.46249999999999997,8,0,33
2024-01-01 08:30:00-05:00,11.785978170175552,47.14391268070221,366.775,255.935,211.625,25.43,0.44499999999999995,8,0,34
2024-01-01 08:45:00-05:00,13.177009629506522,52.708038518026086,406.8625,276.4475,227.5625,25.575,0.4275,8,0,35
2024-01-01 09:00:00-05:00,14.578164608873672,58.31265843549469,446.95,296.96,243.5,25.72,0.41,9,0,36
2024-01-01 09:15:00-05:00,15.686291892676719,62.745167570706876,478.41249999999997,298.5425,263.0375,25.9275,0.48,9,0,37
2024-01-01 09:30:00-05:00,16.744608588518915,66.97843435407566,509.875,300.125,282.575,26.134999999999998,0.5499999999999999,9,0,38
2024-01-01 09:45:00-05:00,17.75311228334203,71.01244913336812,541.3375,301.7075,302.11249999999995,26.3425,0.6199999999999999,9,0,39
2024-01-01 10:00:00-05:00,18.71197558566013,74.84790234264052,572.8,303.29,321.65,26.55,0.69,10,0,40
2024-01-01 10:15:00-05:00,18.775635246114646,75.10254098445859,570.8625,288.6875,326.4,26.6525,0.7749999999999999,10,0,41
2024-01-01 10:30:00-05:00,18.776584630839725,75.1063385233589,568.925,274.08500000000004,331.15,26.755000000000003,0.86,10,0,42
2024-01-01 10:45:00-05:00,18.72010968715257,74.88043874861027,566.9875,259.4825,335.9,26.8575,0.9450000000000001,10,0,43
2024-01-01 11:00:00-05:00,18.6114975666975,74.44599026679,565.05,244.88,340.65,26.96,1.03,11,0,44
2024-01-01 11:15:00-05:00,18.08936323953167,72.35745295812669,546.5124999999999,235.625,329.16249999999997,27.0425,0.9975,11,0,45
2024-01-01 11:30:00-05:00,17.525992403349434,70.10396961339774,527.9749999999999,226.37,317.67499999999995,27.125,0.9650000000000001,11,0,46
2024-01-01 11:45:00-05:00,16.92457684722947,67.69830738891788,509.4375,217.115,306.1875,27.2075,0.9325,11,0,47
2024-01-01 12:00:00-05:00,16.28830343144366,65.15321372577463,490.9,207.86,294.7,27.29,0.9,12,0,48
2024-01-01 12:15:00-05:00,14.22894646239193,56.91578584956772,426.36249999999995,161.3825,274.225,27.3725,0.795,12,0,49
2024-01-01 12:30:00-05:00,12.145447799109158,48.58179119643663,361.825,114.905,253.75,27.455,0.69,12,0,50
2024-01-01 12:45:00-05:00,9.997854132726088,39.99141653090435,297.2875,68.42750000000001,233.275,27.5375,0.585,12,0,51
2024-01-01 13:00:00-05:00,7.846373825492517,31.385495301970067,232.75,21.95,212.8,27.62,0.48,13,0,52
2024-01-01 13:15:00-05:00,7.828552603790397,31.31421041516159,231.05,37.57,198.91250000000002,27.0825,0.48,13,0,53
2024-01-01 13:30:00-05:00,7.77924121021271,31.11696484085084,229.35,53.19,185.025,26.545,0.48,13,0,54
2024-01-01 13:45:00-05:00,7.695599311755502,30.782397247022008,227.64999999999998,68.81,171.1375,26.0075,0.48,13,0,55
2024-01-01 14:00:00-05:00,7.56839245648274,30.27356982593096,225.95,84.43,157.25,25.47,0.48,14,0,56
2024-01-01 14:15:00-05:00,7.9295743848657825,31.71829753946313,235.46249999999998,91.67750000000001,165.0875,25.36,0.43,14,0,57
2024-01-01 14:30:00-05:00,8.256623500745055,33.02649400298022,244.975,98.92500000000001,172.925,25.25,0.38,14,0,58
2024-01-01 14:45:00-05:00,8.546365612163742,34.18546244865497,254.4875,106.1725,180.7625,25.14,0.33,14,0,59
2024-01-01 15:00:00-05:00,8.795501673132428,35.18200669252971,264.0,113.42,188.6,25.03,0.28,15,0,60
2024-01-01 15:15:00-05:00,7.798381273042866,31.193525092171463,236.925,106.3175,170.3375,25.1725,0.365,15,0,61
2024-01-01 15:30:00-05:00,6.808014786837301,27.232059147349204,209.85,99.215,152.075,25.315,0.45,15,0,62
2024-01-01 15:45:00-05:00,5.829606514853355,23.31842605941342,182.77499999999998,92.11250000000001,133.8125,25.457500000000003,0.535,15,0,63
2024-01-01 16:00:00-05:00,4.869014438904322,19.476057755617287,155.7,85.01,115.55,25.6,0.62,16,0,64
2024-01-01 16:15:00-05:00,3.823216940165198,15.292867760660792,127.83749999999999,75.73750000000001,94.7375,25.525000000000002,0.5675,16,0,65
2024-01-01 16:30:00-05:00,2.8203301469250994,11.281320587700398,99.975,66.465,73.925,25.450000000000003,0.515,16,0,66
2024-01-01 16:45:00-05:00,1.8732449197802354,7.492979679120942,72.1125,57.1925,53.1125,25.375,0.46249999999999997,16,0,67
2024-01-01 17:00:00-05:00,1.000897240936332,4.003588963745328,44.25,47.92,32.3,25.3,0.41,17,0,68
2024-01-01 17:15:00-05:00,0.6220044143287997,2.488017657315199,33.2,35.94,24.237499999999997,25.3,0.3075,17,0,69
2024-01-01 17:30:00-05:00,0.31717135092969756,1.2686854037187902,22.15,23.96,16.174999999999997,25.3,0.205,17,0,70
2024-01-01 17:45:00-05:00,0.0839046677833861,0.3356186711335444,11.099999999999994,11.980000000000004,8.112499999999997,25.3,0.10249999999999998,17,0,71
2024-01-01 18:00:00-05:00,0.0,0.0,0.05,0.0,0.05,25.3,0.0,18,0,72
2024-01-01 18:15:00-05:00,0.0,0.0,0.0,0.0,0.0,25.27,0.1025,18,0,73
2024-01-01 18:30:00-05:00,0.0,0.0,0.0,0.0,0.0,25.240000000000002,0.205,18,0,74
2024-01-01 18:45:00-05:00,0.0,0.0,0.0,0.0,0.0,25.21,0.3075,18,0,75
2024-01-01 19:00:00-05:00,0.0,0.0,0.0,0.0,0.0,25.18,0.41,19,0,76
2024-01-01 19:15:00-05:00,0.0,0.0,0.0,0.0,0.0,25.0975,0.445,19,0,77
2024-01-01 19:30:00-05:00,0.0,0.0,0.0,0.0,0.0,25.015,0.48,19,0,78
2024-01-01 19:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.9325,0.515,19,0,79
2024-01-01 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.85,0.55,20,0,80
2024-01-01 20:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.785,0.6375000000000001,20,0,81
2024-01-01 20:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.72,0.7250000000000001,20,0,82
2024-01-01 20:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.655,0.8125,20,0,83
2024-01-01 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.59,0.9,21,0,84
2024-01-01 21:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.5125,0.9,21,0,85
2024-01-01 21:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.435000000000002,0.9,21,0,86
2024-01-01 21:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.3575,0.9,21,0,87
2024-01-01 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.28,0.9,22,0,88
2024-01-01 22:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.21,0.8825000000000001,22,0,89
2024-01-01 22:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.14,0.865,22,0,90
2024-01-01 22:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.07,0.8474999999999999,22,0,91
2024-01-01 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.0,0.83,23,0,92
2024-01-01 23:15:00-05:00,0.0,0.0,0.0,0.0,0.0,23.9225,0.8474999999999999,23,0,93
2024-01-01 23:30:00-05:00,0.0,0.0,0.0,0.0,0.0,23.845,0.865,23,0,94
2024-01-01 23:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.767500000000002,0.8825000000000001,23,0,95
2024-01-02 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,23.69,0.9,0,1,0
2024-01-02 00:15:00-05:00,0.0,0.0,0.0,0.0,0.0,23.5625,0.985,0,1,1
2024-01-02 00:30:00-05:00,0.0,0.0,0.0,0.0,0.0,23.435000000000002,1.07,0,1,2
2024-01-02 00:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.3075,1.155,0,1,3
2024-01-02 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,23.18,1.24,1,1,4
2024-01-02 01:15:00-05:00,0.0,0.0,0.0,0.0,0.0,23.1825,1.1724999999999999,1,1,5
2024-01-02 01:30:00-05:00,0.0,0.0,0.0,0.0,0.0,23.185000000000002,1.105,1,1,6
2024-01-02 01:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.1875,1.0375,1,1,7
2024-01-02 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,23.19,0.97,2,1,8
2024-01-02 02:15:00-05:00,0.0,0.0,0.0,0.0,0.0,23.177500000000002,0.9349999999999999,2,1,9
2024-01-02 02:30:00-05:00,0.0,0.0,0.0,0.0,0.0,23.165,0.8999999999999999,2,1,10
2024-01-02 02:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.1525,0.865,2,1,11
2024-01-02 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,23.14,0.83,3,1,12
2024-01-02 03:15:00-05:00,0.0,0.0,0.0,0.0,0.0,23.115000000000002,0.7949999999999999,3,1,13
2024-01-02 03:30:00-05:00,0.0,0.0,0.0,0.0,0.0,23.09,0.76,3,1,14
2024-01-02 03:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.064999999999998,0.725,3,1,15
2024-01-02 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,23.04,0.69,4,1,16
2024-01-02 04:15:00-05:00,0.0,0.0,0.0,0.0,0.0,22.9775,0.6375,4,1,17
2024-01-02 04:30:00-05:00,0.0,0.0,0.0,0.0,0.0,22.915,0.585,4,1,18
2024-01-02 04:45:00-05:00,0.0,0.0,0.0,0.0,0.0,22.8525,0.5325,4,1,19
2024-01-02 05:00:00-05:00,0.0,0.0,0.0,0.0,0.0,22.79,0.48,5,1,20
2024-01-02 05:15:00-05:00,0.0,0.0,0.0,0.0,0.0,22.9725,0.4125,5,1,21
2024-01-02 05:30:00-05:00,0.0,0.0,0.0,0.0,0.0,23.155,0.345,5,1,22
2024-01-02 05:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.3375,0.27749999999999997,5,1,23
2024-01-02 06:00:00-05:00,0.37453012680258824,1.498120507210353,18.7,0.0,18.7,23.52,0.21,6,1,24
2024-01-02 06:15:00-05:00,0.6660540825035794,2.664216330014318,28.775,5.1275,27.3625,23.43,0.2425,6,1,25
2024-01-02 06:30:00-05:00,0.9653177741282503,3.861271096513001,38.849999999999994,10.255,36.025000000000006,23.34,0.275,6,1,26
2024-01-02 06:45:00-05:00,1.2998526751090826,5.199410700436331,48.925,15.3825,44.6875,23.25,0.3075,6,1,27
2024-01-02 07:00:00-05:00,1.6648314468780856,6.659325787512342,59.0,20.51,53.35,23.16,0.34,7,1,28
2024-01-02 07:15:00-05:00,2.568024598976904,10.272098395907616,85.8875,25.692500000000003,76.5375,23.445,0.3925,7,1,29
2024-01-02 07:30:00-05:00,3.509434386144812,14.037737544579247,112.775,30.875,99.725,23.73,0.44500000000000006,7,1,30
2024-01-02 07:45:00-05:00,4.478674423101929,17.914697692407717,139.66250000000002,36.057500000000005,122.9125,24.015,0.49750000000000005,7,1,31
2024-01-02 08:00:00-05:00,5.468180326557434,21.872721306229735,166.55,41.24,146.1,24.3,0.55,8,1,32
2024-01-02 08:15:00-05:00,6.948721493676923,27.794885974707693,210.2375,55.43,178.1375,24.247500000000002,0.55,8,1,33
2024-01-02 08:30:00-05:00,8.470315869687,33.881263478748,253.925,69.62,210.175,24.195,0.55,8,1,34
2024-01-02 08:45:00-05:00,10.021471352227229,40.085885408908915,297.6125,83.81,242.2125,24.1425,0.55,8,1,35
2024-01-02 09:00:00-05:00,11.591700944470798,46.36680377788319,341.3,98.0,274.25,24.09,0.55,9,1,36
2024-01-02 09:15:00-05:00,13.134715655282422,52.53886262112969,392.05,129.745,295.2125,24.655,0.49750000000000005,9,1,37
2024-01-02 09:30:00-05:00,14.727061538975647,58.90824615590259,442.79999999999995,161.49,316.175,25.22,0.44500000000000006,9,1,38
2024-01-02 09:45:00-05:00,16.33610490268594,65.34441961074376,493.54999999999995,193.23499999999999,337.13750000000005,25.785,0.3925,9,1,39
2024-01-02 10:00:00-05:00,17.920454643692512,71.68181857477005,544.3,224.98,358.1,26.35,0.34,10,1,40
2024-01-02 10:15:00-05:00,18.702762579919817,74.81105031967927,566.25,220.2425,379.40000000000003,26.295,0.29000000000000004,10,1,41
2024-01-02 10:30:00-05:00,19.416035416781348,77.66414166712539,588.2,215.505,400.70000000000005,26.240000000000002,0.24000000000000002,10,1,42
2024-01-02 10:45:00-05:00,20.086371636186435,80.34548654474574,610.15,210.76749999999998,422.0,26.185,0.19,10,1,43
2024-01-02 11:00:00-05:00,20.71618357592272,82.86473430369088,632.1,206.03,443.3,26.13,0.14,11,1,44
2024-01-02 11:15:00-05:00,20.353056891005878,81.41222756402351,619.0625,209.10500000000002,425.9125,26.2875,0.1575,11,1,45
2024-01-02 11:30:00-05:00,19.96185150140718,79.84740600562871,606.0250000000001,212.18,408.525,26.445,0.175,11,1,46
2024-01-02 11:45:00-05:00,19.50559950544371,78.02239802177483,592.9875000000001,215.255,391.1375,26.6025,0.1925,11,1,47
2024-01-02 12:00:00-05:00,19.05537831052144,76.22151324208576,579.95,218.33,373.75,26.76,0.21,12,1,48
2024-01-02 12:15:00-05:00,16.584596587744823,66.33838635097929,499.23750000000007,174.82,334.5125,26.86,0.29500000000000004,12,1,49
2024-01-02 12:30:00-05:00,14.044846500745908,56.179386002983634,418.52500000000003,131.31,295.275,26.96,0.38,12,1,50
2024-01-02 12:45:00-05:00,11.391297332420976,45.5651893296839,337.8125,87.79999999999998,256.0375,27.060000000000002,0.4650000000000001,12,1,51
2024-01-02 13:00:00-05:00,8.688981039510573,34.75592415804229,257.1,44.29,216.8,27.16,0.55,13,1,52
2024-01-02 13:15:00-05:00,9.644264358300056,38.577057433200224,283.01250000000005,68.61500000000001,223.9375,26.7,0.5325,13,1,53
2024-01-02 13:30:00-05:00,10.552363445245033,42.209453780980134,308.925,92.94,231.075,26.240000000000002,0.515,13,1,54
2024-01-02 13:45:00-05:00,11.400109390322864,45.60043756129146,334.8375,117.26500000000001,238.2125,25.78,0.4975,13,1,55
2024-01-02 14:00:00-05:00,12.178025960115598,48.71210384046239,360.75,141.59,245.35,25.32,0.48,14,1,56
2024-01-02 14:15:00-05:00,11.29233057643156,45.16932230572624,335.8875,130.20250000000001,233.3375,25.5575,0.515,14,1,57
2024-01-02 14:30:00-05:00,10.411757928989392,41.64703171595757,311.025,118.815,221.325,25.795,0.55,14,1,58
2024-01-02 14:45:00-05:00,9.541791462229426,38.167165848917705,286.1625,107.42750000000001,209.3125,26.0325,0.585,14,1,59
2024-01-02 15:00:00-05:00,8.688007301109458,34.75202920443783,261.3,96.04,197.3,26.27,0.62,15,1,60
2024-01-02 15:15:00-05:00,8.200427711974188,32.80171084789675,246.3375,115.4325,177.76250000000002,26.185,0.4825,15,1,61
2024-01-02 15:30:00-05:00,7.625333359161088,30.50133343664435,231.375,134.82500000000002,158.22500000000002,26.1,0.345,15,1,62
2024-01-02 15:45:00-05:00,6.9319432504451575,27.72777300178063,216.4125,154.21750000000003,138.6875,26.015,0.20749999999999996,15,1,63
2024-01-02 16:00:00-05:00,6.16160953451058,24.64643813804232,201.45,173.61,119.15,25.93,0.07,16,1,64
2024-01-02 16:15:00-05:00,4.818668529715305,19.27467411886122,166.54999999999998,154.395,98.75,26.0125,0.07,16,1,65
2024-01-02 16:30:00-05:00,3.5547126248422547,14.218850499369019,131.64999999999998,135.18,78.35,26.095,0.07,16,1,66
2024-01-02 16:45:00-05:00,2.3896501882830625,9.55860075313225,96.75,115.965,57.95,26.177500000000002,0.07,16,1,67
2024-01-02 17:00:00-05:00,1.348173349086531,5.392693396346124,61.85,96.75,37.55,26.26,0.07,17,1,68
2024-01-02 17:15:00-05:00,0.7972414947589689,3.1889659790358755,46.4,72.5625,28.174999999999997,26.0775,0.1375,17,1,69
2024-01-02 17:30:00-05:00,0.383841349347548,1.535365397390192,30.95,48.375,18.799999999999997,25.895000000000003,0.20500000000000002,17,1,70
2024-01-02 17:45:00-05:00,0.09456676781173491,0.37826707124693965,15.5,24.1875,9.424999999999997,25.712500000000002,0.2725,17,1,71
2024-01-02 18:00:00-05:00,0.0,0.0,0.05,0.0,0.05,25.53,0.34,18,1,72
2024-01-02 18:15:00-05:00,0.0,0.0,0.0,0.0,0.0,25.525000000000002,0.41000000000000003,18,1,73
2024-01-02 18:30:00-05:00,0.0,0.0,0.0,0.0,0.0,25.520000000000003,0.48,18,1,74
2024-01-02 18:45:00-05:00,0.0,0.0,0.0,0.0,0.0,25.515,0.55,18,1,75
2024-01-02 19:00:00-05:00,0.0,0.0,0.0,0.0,0.0,25.51,0.62,19,1,76
2024-01-02 19:15:00-05:00,0.0,0.0,0.0,0.0,0.0,25.455000000000002,0.585,19,1,77
2024-01-02 19:30:00-05:00,0.0,0.0,0.0,0.0,0.0,25.4,0.55,19,1,78
2024-01-02 19:45:00-05:00,0.0,0.0,0.0,0.0,0.0,25.345,0.515,19,1,79
2024-01-02 20:00:00-05:00,0.0,0.0,0.0,0.0,0.0,25.29,0.48,20,1,80
2024-01-02 20:15:00-05:00,0.0,0.0,0.0,0.0,0.0,25.325,0.43,20,1,81
2024-01-02 20:30:00-05:00,0.0,0.0,0.0,0.0,0.0,25.36,0.38,20,1,82
2024-01-02 20:45:00-05:00,0.0,0.0,0.0,0.0,0.0,25.395,0.33,20,1,83
2024-01-02 21:00:00-05:00,0.0,0.0,0.0,0.0,0.0,25.43,0.28,21,1,84
2024-01-02 21:15:00-05:00,0.0,0.0,0.0,0.0,0.0,25.345,0.3125,21,1,85
2024-01-02 21:30:00-05:00,0.0,0.0,0.0,0.0,0.0,25.259999999999998,0.345,21,1,86
2024-01-02 21:45:00-05:00,0.0,0.0,0.0,0.0,0.0,25.175,0.3775,21,1,87
2024-01-02 22:00:00-05:00,0.0,0.0,0.0,0.0,0.0,25.09,0.41,22,1,88
2024-01-02 22:15:00-05:00,0.0,0.0,0.0,0.0,0.0,25.064999999999998,0.3775,22,1,89
2024-01-02 22:30:00-05:00,0.0,0.0,0.0,0.0,0.0,25.04,0.345,22,1,90
2024-01-02 22:45:00-05:00,0.0,0.0,0.0,0.0,0.0,25.015,0.3125,22,1,91
2024-01-02 23:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.99,0.28,23,1,92
2024-01-02 23:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.935,0.28,23,1,93
2024-01-02 23:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.88,0.28,23,1,94
2024-01-02 23:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.825,0.28,23,1,95
2024-01-03 00:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.77,0.28,0,2,0
2024-01-03 00:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.775,0.24500000000000002,0,2,1
2024-01-03 00:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.78,0.21000000000000002,0,2,2
2024-01-03 00:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.785,0.17500000000000002,0,2,3
2024-01-03 01:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.79,0.14,1,2,4
2024-01-03 01:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.6575,0.44999999999999996,1,2,5
2024-01-03 01:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.525,0.7599999999999999,1,2,6
2024-01-03 01:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.392500000000002,1.0699999999999998,1,2,7
2024-01-03 02:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.26,1.38,2,2,8
2024-01-03 02:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.220000000000002,1.3275,2,2,9
2024-01-03 02:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.18,1.275,2,2,10
2024-01-03 02:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.14,1.2225,2,2,11
2024-01-03 03:00:00-05:00,0.0,0.0,0.0,0.0,0.0,24.1,1.17,3,2,12
2024-01-03 03:15:00-05:00,0.0,0.0,0.0,0.0,0.0,24.0725,1.1199999999999999,3,2,13
2024-01-03 03:30:00-05:00,0.0,0.0,0.0,0.0,0.0,24.045,1.0699999999999998,3,2,14
2024-01-03 03:45:00-05:00,0.0,0.0,0.0,0.0,0.0,24.0175,1.02,3,2,15
2024-01-03 04:00:00-05:00,0.0,0.0,0.0,0.0,0.0,23.99,0.97,4,2,16
2024-01-03 04:15:00-05:00,0.0,0.0,0.0,0.0,0.0,23.97,0.9525,4,2,17
2024-01-03 04:30:00-05:00,0.0,0.0,0.0,0.0,0.0,23.95,0.935,4,2,18
2024-01-03 04:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.93,0.9175,4,2,19
2024-01-03 05:00:00-05:00,0.0,0.0,0.0,0.0,0.0,23.91,0.9,5,2,20
2024-01-03 05:15:00-05:00,0.0,0.0,0.0,0.0,0.0,23.775,0.8125,5,2,21
2024-01-03 05:30:00-05:00,0.0,0.0,0.0,0.0,0.0,23.64,0.7250000000000001,5,2,22
2024-01-03 05:45:00-05:00,0.0,0.0,0.0,0.0,0.0,23.505000000000003,0.6375000000000001,5,2,23
2024-01-03 06:00:00-05:00,0.7982529897678537,3.193011959071415,37.95,0.0,37.95,23.37,0.55,6,2,24
2024-01-03 06:15:00-05:00,1.5044906204705846,6.017962481882338,75.5625,61.3925,58.75,23.810000000000002,0.465,6,2,25
2024-01-03 06:30:00-05:00,2.452878057200071,9.811512228800284,113.175,122.785,79.55000000000001,24.25,0.38,6,2,26
2024-01-03 06:45:00-05:00,3.619360311434159,14.477441245736635,150.7875,184.1775,100.35000000000001,24.689999999999998,0.295,6,2,27
2024-01-03 07:00:00-05:00,5.098611886254579,20.394447545018316,188.4,245.57,121.15,25.13,0.21,7,2,28
2024-01-03 07:15:00-05:00,6.52934997444401,26.11739989777604,227.1,250.77499999999998,143.725,25.0875,0.27749999999999997,7,2,29
2024-01-03 07:30:00-05:00,7.9820652632656595,31.928261053062638,265.8,255.98,166.3,25.045,0.345,7,2,30
2024-01-03 07:45:00-05:00,9.435439746824168,37.74175898729667,304.5,261.185,188.875,25.0025,0.4125,7,2,31
2024-01-03 08:00:00-05:00,10.875507394435974,43.5020295777439,343.2,266.39,211.45,24.96,0.48,8,2,32
2024-01-03 08:15:00-05:00,11.53236169069246,46.12944676276984,362.9375,285.6625,205.45,25.2575,0.55,8,2,33
2024-01-03 08:30:00-05:00,12.220060894389924,48.880243577559696,382.67499999999995,304.935,199.45,25.555,0.62,8,2,34
2024-01-03 08:45:00-05:00,12.921650600375775,51.6866024015031,402.41249999999997,324.2075,193.45,25.8525,0.69,8,2,35
2024-01-03 09:00:00-05:00,13.649926870396586,54.59970748158634,422.15,343.48,187.45,26.15,0.76,9,2,36
2024-01-03 09:15:00-05:00,15.20061087124751,60.80244348499004,471.5875,380.38750000000005,194.0,26.232499999999998,0.8275,9,2,37
2024-01-03 09:30:00-05:00,16.778060273638367,67.11224109455347,521.025,417.295,200.55,26.314999999999998,0.895,9,2,38
2024-01-03 09:45:00-05:00,18.364400409024086,73.45760163609634,570.4625,454.2025,207.1,26.3975,0.9625,9,2,39
2024-01-03 10:00:00-05:00,19.93730098250125,79.749203930005,619.9,491.11,213.65,26.48,1.03,10,2,40
2024-01-03 10:15:00-05:00,20.835990124846422,83.34396049938569,646.3875,489.5325,230.625,26.7525,1.0475,10,2,41
2024-01-03 10:30:00-05:00,21.669836122767684,86.67934449107074,672.875,487.95500000000004,247.60000000000002,27.025,1.065,10,2,42
2024-01-03 10:45:00-05:00,22.41906086571509,89.67624346286036,699.3625,486.3775,264.575,27.2975,1.0825,10,2,43
2024-01-03 11:00:00-05:00,23.095590475207096,92.38236190082839,725.85,484.8,281.55,27.57,1.1,11,2,44
