datetime,pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_export_kwh,bess_charge_kwh,bess_discharge_kwh,bess_action_kwh,bess_mode,bess_to_ev_kwh,bess_to_mall_kwh,grid_to_bess_kwh,grid_import_ev_kwh,grid_import_mall_kwh,grid_import_kwh,grid_export_kwh_metric,soc_percent,soc_kwh,tariff_period,is_peak_hour,tariff_rate_soles_kwh,cost_grid_import_soles,cost_if_grid_import_soles,cost_avoided_by_bess_soles,cost_savings_hp_soles,cost_savings_hfp_soles,savings_bess_soles,tariff_index_hp_hfp,co2_grid_kg,co2_avoided_kg,bess_energy_stored_hourly_kwh,bess_energy_delivered_hourly_kwh,bess_balance_error_hourly_kwh,bess_balance_error_hourly_percent,bess_validation_status_hourly,mall_grid_import_kwh
2024-01-01 00:00:00,0.0,0.0,487,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,487.0,487.0,0.0,50.0,1000.0,HFP,0,0.28,136.36,136.36,0.0,0.0,0.0,0.0,1.0,220.1727,0.0,0.0,0.0,0.0,0.0,OK,487.0
2024-01-01 01:00:00,0.0,0.0,646,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,646.0,646.0,0.0,50.0,1000.0,HFP,0,0.28,180.88000000000002,180.88000000000002,0.0,0.0,0.0,0.0,1.0,292.0566,0.0,0.0,0.0,0.0,0.0,OK,646.0
2024-01-01 02:00:00,0.0,0.0,636,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,636.0,636.0,0.0,50.0,1000.0,HFP,0,0.28,178.08,178.08,0.0,0.0,0.0,0.0,1.0,287.5356,0.0,0.0,0.0,0.0,0.0,OK,636.0
2024-01-01 03:00:00,0.0,0.0,625,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,625.0,625.0,0.0,50.0,1000.0,HFP,0,0.28,175.00000000000003,175.00000000000003,0.0,0.0,0.0,0.0,1.0,282.5625,0.0,0.0,0.0,0.0,0.0,OK,625.0
2024-01-01 04:00:00,0.0,0.0,622,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,622.0,622.0,0.0,50.0,1000.0,HFP,0,0.28,174.16000000000003,174.16000000000003,0.0,0.0,0.0,0.0,1.0,281.2062,0.0,0.0,0.0,0.0,0.0,OK,622.0
2024-01-01 05:00:00,0.0,0.0,608,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,608.0,608.0,0.0,50.0,1000.0,HFP,0,0.28,170.24,170.24,0.0,0.0,0.0,0.0,1.0,274.8768,0.0,0.0,0.0,0.0,0.0,OK,608.0
2024-01-01 06:00:00,167.2143549040596,0.0,619,619.0,0.0,167.2143549040596,0.0,0.0,367.21435490405963,0.0,367.21435490405963,charge,0.0,0.0,200.0,0.0,619.0,819.0,0.0,67.89581398855779,1357.9162797711558,HFP,0,0.28,229.32000000000002,173.32000000000002,0.0,0.0,46.820019373136695,46.820019373136695,1.0,370.2699,0.0,357.916279771156,0.0,-357.916279771156,100.0,CRITICAL,619.0
2024-01-01 07:00:00,952.805506951468,0.0,652,652.0,0.0,400.0,552.805506951468,0.0,400.0,0.0,400.0,charge,0.0,0.0,0.0,0.0,99.19449304853197,99.19449304853197,0.0,87.38940267817571,1747.7880535635145,HFP,0,0.28,27.774458053588955,182.56000000000003,0.0,0.0,112.00000000000001,112.00000000000001,1.0,44.8458303072413,249.9233696927587,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,99.19449304853197
2024-01-01 08:00:00,1629.4000190352165,0.0,665,665.0,0.0,258.7639971810947,665.0,705.6360218541217,258.7639971810947,0.0,258.7639971810947,charge,0.0,0.0,0.0,0.0,0.0,0.0,705.6360218541217,100.0,2000.0,HFP,0,0.28,0.0,186.20000000000002,0.0,0.0,72.45391921070652,72.45391921070652,1.0,0.0,300.6465,252.21194643648562,0.0,-252.21194643648562,100.0,CRITICAL,0.0
2024-01-01 09:00:00,2614.18441944971,32.116,683,715.116,32.116,0.0,683.0,1899.0684194497098,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,1899.0684194497098,100.0,2000.0,HFP,0,0.28,0.0,200.23248,0.0,0.0,0.0,0.0,1.0,0.0,323.30394359999997,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 10:00:00,2886.689477778584,64.232,708,772.232,64.232,0.0,708.0,2114.4574777785842,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,2114.4574777785842,100.0,2000.0,HFP,0,0.28,0.0,216.22496,0.0,0.0,0.0,0.0,1.0,0.0,349.1260872,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 11:00:00,2886.689477778584,73.40799999999999,711,784.408,73.40799999999999,0.0,711.0,2102.2814777785843,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,2102.2814777785843,100.0,2000.0,HFP,0,0.28,0.0,219.63424000000003,0.0,0.0,0.0,0.0,1.0,0.0,354.6308568,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 12:00:00,2886.689477778584,68.82,914,982.8199999999999,68.82,0.0,914.0,1903.869477778584,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,1903.869477778584,100.0,2000.0,HFP,0,0.28,0.0,275.1896,0.0,0.0,0.0,0.0,1.0,0.0,444.332922,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 13:00:00,1407.6952566845382,82.58399999999997,1003,1085.584,82.58399999999997,0.0,1003.0,322.11125668453815,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,322.11125668453815,100.0,2000.0,HFP,0,0.28,0.0,303.9635200000001,0.0,0.0,0.0,0.0,1.0,0.0,490.79252640000004,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 14:00:00,1357.888944350109,91.75999999999996,1017,1108.76,91.75999999999996,0.0,1017.0,249.12894435010912,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,249.12894435010912,100.0,2000.0,HFP,0,0.28,0.0,310.4528,0.0,0.0,0.0,0.0,1.0,0.0,501.270396,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 15:00:00,1578.0332718828888,55.056,1037,1092.056,55.056,0.0,1037.0,485.9772718828888,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,485.9772718828888,100.0,2000.0,HFP,0,0.28,0.0,305.77568,0.0,0.0,0.0,0.0,1.0,0.0,493.71851760000004,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 16:00:00,873.4389981102496,82.58399999999997,1027,1109.584,82.58399999999997,0.0,790.8549981102497,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,236.14500188975035,236.14500188975035,0.0,100.0,2000.0,HFP,0,0.28,66.1206005291301,310.68352000000004,0.0,0.0,0.0,0.0,1.0,106.76115535435613,394.88177104564386,0.0,0.0,0.0,0.0,OK,236.14500188975035
2024-01-01 17:00:00,179.73766390238518,133.0519999999999,1020,1153.052,133.0519999999999,0.0,46.68566390238527,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,973.3143360976147,973.3143360976147,0.0,100.0,2000.0,HFP,0,0.28,272.5280141073321,322.85456,0.0,0.0,0.0,0.0,1.0,440.03541134973165,81.25939785026834,0.0,0.0,0.0,0.0,OK,973.3143360976147
2024-01-01 18:00:00,0.0,151.40399999999988,1058,1209.404,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,151.40399999999988,238.46777379235866,0.0,0.0,819.5322262076413,819.5322262076413,0.0,80.0,1599.9999999999998,HP,1,0.45,368.7895017934386,544.2318,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,370.5105194684746,176.26102893152532,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,819.5322262076413
2024-01-01 19:00:00,0.0,155.99199999999988,1071,1226.992,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,155.99199999999988,233.87977379235866,0.0,0.0,837.1202262076413,837.1202262076413,0.0,60.0,1200.0,HP,1,0.45,376.7041017934386,552.1464,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,378.4620542684746,176.26102893152532,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,837.1202262076413
2024-01-01 20:00:00,0.0,151.40399999999988,1054,1205.404,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,151.40399999999988,238.46777379235866,0.0,0.0,815.5322262076413,815.5322262076413,0.0,39.99999999999999,799.9999999999998,HP,1,0.45,366.9895017934386,542.4318000000001,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,368.7021194684746,176.26102893152532,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,815.5322262076413
2024-01-01 21:00:00,0.0,0.0,1009,1009.0,0.0,0.0,0.0,0.0,0.0,399.9999999999998,399.9999999999998,discharge,0.0,389.87177379235834,0.0,0.0,619.1282262076417,619.1282262076417,0.0,20.0,400.0,HP,1,0.45,278.60770179343876,454.05,175.44229820656125,66.2782015447009,0.0,66.2782015447009,1.607142857142857,279.9078710684748,176.2610289315252,0.0,389.87177379235834,389.87177379235834,38987.177379235836,CRITICAL,619.1282262076417
2024-01-01 22:00:00,0.0,0.0,911,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,911.0,911.0,0.0,20.0,400.0,HP,1,0.45,409.95,409.95,0.0,0.0,0.0,0.0,1.607142857142857,411.8631,0.0,0.0,0.0,0.0,0.0,OK,911.0
2024-01-01 23:00:00,0.0,0.0,738,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,738.0,738.0,0.0,20.0,400.0,HFP,0,0.28,206.64000000000001,206.64000000000001,0.0,0.0,0.0,0.0,1.0,333.6498,0.0,0.0,0.0,0.0,0.0,OK,738.0
2024-01-02 00:00:00,0.0,0.0,659,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,659.0,659.0,0.0,20.0,400.0,HFP,0,0.28,184.52,184.52,0.0,0.0,0.0,0.0,1.0,297.9339,0.0,0.0,0.0,0.0,0.0,OK,659.0
2024-01-02 01:00:00,0.0,0.0,604,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,604.0,604.0,0.0,20.0,400.0,HFP,0,0.28,169.12,169.12,0.0,0.0,0.0,0.0,1.0,273.0684,0.0,0.0,0.0,0.0,0.0,OK,604.0
2024-01-02 02:00:00,0.0,0.0,567,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,567.0,567.0,0.0,20.0,400.0,HFP,0,0.28,158.76000000000002,158.76000000000002,0.0,0.0,0.0,0.0,1.0,256.3407,0.0,0.0,0.0,0.0,0.0,OK,567.0
2024-01-02 03:00:00,0.0,0.0,577,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,577.0,577.0,0.0,20.0,400.0,HFP,0,0.28,161.56,161.56,0.0,0.0,0.0,0.0,1.0,260.8617,0.0,0.0,0.0,0.0,0.0,OK,577.0
2024-01-02 04:00:00,0.0,0.0,588,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,588.0,588.0,0.0,20.0,400.0,HFP,0,0.28,164.64000000000001,164.64000000000001,0.0,0.0,0.0,0.0,1.0,265.8348,0.0,0.0,0.0,0.0,0.0,OK,588.0
2024-01-02 05:00:00,0.0,0.0,567,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,567.0,567.0,0.0,20.0,400.0,HFP,0,0.28,158.76000000000002,158.76000000000002,0.0,0.0,0.0,0.0,1.0,256.3407,0.0,0.0,0.0,0.0,0.0,OK,567.0
2024-01-02 06:00:00,68.20770202924705,0.0,684,684.0,0.0,68.20770202924705,0.0,0.0,268.20770202924706,0.0,268.20770202924706,charge,0.0,0.0,200.0,0.0,684.0,884.0,0.0,33.07082656686436,661.4165313372873,HFP,0,0.28,247.52,191.52,0.0,0.0,19.098156568189175,19.098156568189175,1.0,399.6564,0.0,261.41653133728727,0.0,-261.41653133728727,100.0,CRITICAL,684.0
2024-01-02 07:00:00,298.49403324612945,0.0,800,800.0,0.0,298.49403324612945,0.0,0.0,498.49403324612945,0.0,498.49403324612945,charge,0.0,0.0,200.0,0.0,800.0,1000.0,0.0,57.36442068768629,1147.2884137537258,HFP,0,0.28,280.0,224.00000000000003,0.0,0.0,83.57832930891625,83.57832930891625,1.0,452.1,0.0,485.8718824164386,0.0,-485.8718824164386,100.0,CRITICAL,800.0
2024-01-02 08:00:00,980.999339150895,0.0,1168,1168.0,0.0,400.0,580.999339150895,0.0,464.4722872268087,0.0,464.4722872268087,charge,0.0,0.0,64.47228722680867,0.0,587.000660849105,651.4729480759137,0.0,80.0,1600.0,HFP,0,0.28,182.41242546125585,327.04,0.0,0.0,112.00000000000001,112.00000000000001,1.0,294.5309198251206,262.6698012301196,452.71158624627435,0.0,-452.71158624627435,100.0,CRITICAL,587.000660849105
2024-01-02 09:00:00,2079.424659559644,18.352,1412,1430.352,18.352,400.0,1412.0,249.0726595596443,400.0,0.0,400.0,charge,0.0,0.0,0.0,0.0,0.0,0.0,249.0726595596443,99.49358868961792,1989.8717737923587,HFP,0,0.28,0.0,400.49856000000005,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.0,646.6621392000001,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0
2024-01-02 10:00:00,2886.689477778584,32.116,2028,2060.116,32.116,10.391340834061616,2028.0,816.1821369445224,10.391340834061616,0.0,10.391340834061616,charge,0.0,0.0,0.0,0.0,0.0,0.0,816.1821369445224,100.0,2000.0,HFP,0,0.28,0.0,576.83248,0.0,0.0,2.9095754335372526,2.9095754335372526,1.0,0.0,931.3784436,10.128226207641422,0.0,-10.128226207641422,100.0,CRITICAL,0.0
2024-01-02 11:00:00,2886.689477778584,59.644000000000005,2459,2518.6440000000002,59.644000000000005,0.0,2459.0,368.0454777785844,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,368.0454777785844,100.0,2000.0,HFP,0,0.28,0.0,705.2203200000001,0.0,0.0,0.0,0.0,1.0,0.0,1138.6789524,0.0,0.0,0.0,0.0,OK,0.0
2024-01-02 12:00:00,2886.689477778584,59.644000000000005,2514,2573.6440000000002,59.644000000000005,0.0,2514.0,313.0454777785844,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,313.0454777785844,100.0,2000.0,HFP,0,0.28,0.0,720.6203200000001,0.0,0.0,0.0,0.0,1.0,0.0,1163.5444524000002,0.0,0.0,0.0,0.0,OK,0.0
2024-01-02 13:00:00,1558.8509539256966,110.11199999999994,2546,2656.112,110.11199999999994,0.0,1448.7389539256967,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1097.2610460743033,1097.2610460743033,0.0,100.0,2000.0,HFP,0,0.28,307.23309290080493,743.7113600000001,0.0,0.0,0.0,0.0,1.0,496.0717189301925,704.7565162698074,0.0,0.0,0.0,0.0,OK,1097.2610460743033
2024-01-02 14:00:00,2184.4023082260496,119.28799999999993,2573,2692.288,119.28799999999993,0.0,2065.1143082260496,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,507.8856917739504,507.8856917739504,0.0,100.0,2000.0,HFP,0,0.28,142.20799369670613,753.8406400000001,0.0,0.0,0.0,0.0,1.0,229.61512125100296,987.568283548997,0.0,0.0,0.0,0.0,OK,507.8856917739504
2024-01-02 15:00:00,1558.7103466248775,123.87599999999992,2565,2688.8759999999997,123.87599999999992,0.0,1434.8343466248775,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1130.1656533751225,1130.1656533751225,0.0,100.0,2000.0,HFP,0,0.28,316.4463829450343,752.88528,0.0,0.0,0.0,0.0,1.0,510.9478918908929,704.6929477091071,0.0,0.0,0.0,0.0,OK,1130.1656533751225
2024-01-02 16:00:00,1105.4315951702931,110.11199999999994,2583,2693.112,110.11199999999994,0.0,995.3195951702932,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1587.6804048297067,1587.6804048297067,0.0,100.0,2000.0,HFP,0,0.28,444.5505133523179,754.0713600000001,0.0,0.0,0.0,0.0,1.0,717.7903110235104,499.7656241764895,0.0,0.0,0.0,0.0,OK,1587.6804048297067
2024-01-02 17:00:00,241.8706750951441,119.28799999999993,2559,2678.288,119.28799999999993,0.0,122.58267509514417,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,2436.417324904856,2436.417324904856,0.0,100.0,2000.0,HFP,0,0.28,682.1968509733597,749.92064,0.0,0.0,0.0,0.0,1.0,1101.5042725894853,109.34973221051465,0.0,0.0,0.0,0.0,OK,2436.417324904856
2024-01-02 18:00:00,0.0,146.8159999999999,2445,2591.816,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,146.8159999999999,243.05577379235865,0.0,0.0,2201.9442262076413,2201.9442262076413,0.0,80.0,1600.0,HP,1,0.45,990.8749017934387,1166.3172,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,995.4989846684747,176.26102893152532,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,2201.9442262076413
2024-01-02 19:00:00,0.0,146.8159999999999,2386,2532.816,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,146.8159999999999,243.05577379235865,0.0,0.0,2142.9442262076413,2142.9442262076413,0.0,60.00000000000001,1200.0000000000002,HP,1,0.45,964.3249017934386,1139.7672,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,968.8250846684747,176.26102893152532,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,2142.9442262076413
2024-01-02 20:00:00,0.0,128.4639999999999,2288,2416.464,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,128.4639999999999,261.4077737923586,0.0,0.0,2026.5922262076415,2026.5922262076415,0.0,40.0,800.0,HP,1,0.45,911.9665017934387,1087.4088,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,916.2223454684747,176.26102893152532,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,2026.5922262076415
2024-01-02 21:00:00,0.0,0.0,2089,2089.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,0.0,389.8717737923585,0.0,0.0,1699.1282262076415,1699.1282262076415,0.0,20.0,400.0,HP,1,0.45,764.6077017934388,940.0500000000001,175.44229820656133,66.27820154470093,0.0,66.27820154470093,1.607142857142857,768.1758710684747,176.2610289315253,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1699.1282262076415
2024-01-02 22:00:00,0.0,0.0,1216,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1216.0,1216.0,0.0,20.0,400.0,HP,1,0.45,547.2,547.2,0.0,0.0,0.0,0.0,1.607142857142857,549.7536,0.0,0.0,0.0,0.0,0.0,OK,1216.0
2024-01-02 23:00:00,0.0,0.0,731,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,731.0,731.0,0.0,20.0,400.0,HFP,0,0.28,204.68,204.68,0.0,0.0,0.0,0.0,1.0,330.4851,0.0,0.0,0.0,0.0,0.0,OK,731.0
2024-01-03 00:00:00,0.0,0.0,659,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,659.0,659.0,0.0,20.0,400.0,HFP,0,0.28,184.52,184.52,0.0,0.0,0.0,0.0,1.0,297.9339,0.0,0.0,0.0,0.0,0.0,OK,659.0
2024-01-03 01:00:00,0.0,0.0,594,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,594.0,594.0,0.0,20.0,400.0,HFP,0,0.28,166.32000000000002,166.32000000000002,0.0,0.0,0.0,0.0,1.0,268.5474,0.0,0.0,0.0,0.0,0.0,OK,594.0
2024-01-03 02:00:00,0.0,0.0,605,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,605.0,605.0,0.0,20.0,400.0,HFP,0,0.28,169.4,169.4,0.0,0.0,0.0,0.0,1.0,273.5205,0.0,0.0,0.0,0.0,0.0,OK,605.0
2024-01-03 03:00:00,0.0,0.0,553,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,553.0,553.0,0.0,20.0,400.0,HFP,0,0.28,154.84,154.84,0.0,0.0,0.0,0.0,1.0,250.0113,0.0,0.0,0.0,0.0,0.0,OK,553.0
2024-01-03 04:00:00,0.0,0.0,563,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,563.0,563.0,0.0,20.0,400.0,HFP,0,0.28,157.64000000000001,157.64000000000001,0.0,0.0,0.0,0.0,1.0,254.5323,0.0,0.0,0.0,0.0,0.0,OK,563.0
2024-01-03 05:00:00,0.0,0.0,536,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,536.0,536.0,0.0,20.0,400.0,HFP,0,0.28,150.08,150.08,0.0,0.0,0.0,0.0,1.0,242.3256,0.0,0.0,0.0,0.0,0.0,OK,536.0
2024-01-03 06:00:00,143.49854189830646,0.0,622,622.0,0.0,143.49854189830646,0.0,0.0,343.4985418983065,0.0,343.4985418983065,charge,0.0,0.0,200.0,0.0,622.0,822.0,0.0,36.74004822812269,734.8009645624538,HFP,0,0.28,230.16000000000003,174.16000000000003,0.0,0.0,40.17959173152581,40.17959173152581,1.0,371.6262,0.0,334.8009645624538,0.0,-334.8009645624538,100.0,CRITICAL,622.0
2024-01-03 07:00:00,914.6503157530964,0.0,757,757.0,0.0,400.0,514.6503157530964,0.0,600.0,0.0,600.0,charge,0.0,0.0,200.0,0.0,242.34968424690362,442.3496842469036,0.0,65.98043126254957,1319.6086252509915,HFP,0,0.28,123.85791158913302,211.96,0.0,0.0,112.00000000000001,112.00000000000001,1.0,199.98629224802514,232.67340775197488,584.8076606885378,0.0,-584.8076606885378,100.0,CRITICAL,242.34968424690362
2024-01-03 08:00:00,1950.986695440056,0.0,1110,1110.0,0.0,400.0,1110.0,440.9866954400561,400.0,0.0,400.0,charge,0.0,0.0,0.0,0.0,0.0,0.0,440.9866954400561,85.4740199521675,1709.48039904335,HFP,0,0.28,0.0,310.8,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.0,501.831,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0
2024-01-03 09:00:00,2447.9804238713928,68.82,1258,1326.82,68.82,298.06682143794035,1258.0,823.0936024334524,298.06682143794035,0.0,298.06682143794035,charge,0.0,0.0,0.0,0.0,0.0,0.0,823.0936024334524,100.0,2000.0,HFP,0,0.28,0.0,371.50960000000003,0.0,0.0,83.4587100026233,83.4587100026233,1.0,0.0,599.855322,290.51960095665,0.0,-290.51960095665,100.0,CRITICAL,0.0
2024-01-03 10:00:00,2886.689477778584,59.644000000000005,1903,1962.644,59.644000000000005,0.0,1903.0,924.0454777785844,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,924.0454777785844,100.0,2000.0,HFP,0,0.28,0.0,549.5403200000001,0.0,0.0,0.0,0.0,1.0,0.0,887.3113524,0.0,0.0,0.0,0.0,OK,0.0
2024-01-03 11:00:00,2886.689477778584,50.468,2360,2410.468,50.468,0.0,2360.0,476.22147777858436,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,476.22147777858436,100.0,2000.0,HFP,0,0.28,0.0,674.93104,0.0,0.0,0.0,0.0,1.0,0.0,1089.7725828,0.0,0.0,0.0,0.0,OK,0.0
2024-01-03 12:00:00,2753.9233644013825,59.644000000000005,2466,2525.6440000000002,59.644000000000005,0.0,2466.0,228.27936440138274,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,228.27936440138274,100.0,2000.0,HFP,0,0.28,0.0,707.1803200000002,0.0,0.0,0.0,0.0,1.0,0.0,1141.8436524,0.0,0.0,0.0,0.0,OK,0.0
2024-01-03 13:00:00,2853.0221082770177,68.82,2404,2472.82,68.82,0.0,2404.0,380.2021082770175,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,380.2021082770175,100.0,2000.0,HFP,0,0.28,0.0,692.3896000000001,0.0,0.0,0.0,0.0,1.0,0.0,1117.9619220000002,0.0,0.0,0.0,0.0,OK,0.0
2024-01-03 14:00:00,2886.689477778584,87.17199999999997,2388,2475.172,87.17199999999997,0.0,2388.0,411.5174777785842,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,411.5174777785842,100.0,2000.0,HFP,0,0.28,0.0,693.04816,0.0,0.0,0.0,0.0,1.0,0.0,1119.0252612,0.0,0.0,0.0,0.0,OK,0.0
2024-01-03 15:00:00,2402.349270466001,100.93599999999996,2446,2546.936,100.93599999999996,0.0,2301.413270466001,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,144.586729533999,144.586729533999,0.0,100.0,2000.0,HFP,0,0.28,40.484284269519726,713.1420800000001,0.0,0.0,0.0,0.0,1.0,65.36766042232095,1086.102105177679,0.0,0.0,0.0,0.0,OK,144.586729533999
2024-01-03 16:00:00,776.8904836649277,114.69999999999992,2315,2429.7,114.69999999999992,0.0,662.1904836649278,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1652.8095163350722,1652.8095163350722,0.0,100.0,2000.0,HFP,0,0.28,462.78666457382025,680.316,0.0,0.0,0.0,0.0,1.0,747.2351823350862,351.23218766491385,0.0,0.0,0.0,0.0,OK,1652.8095163350722
2024-01-03 17:00:00,163.1177754666644,123.87599999999992,2267,2390.8759999999997,123.87599999999992,0.0,39.24177546666448,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,2227.7582245333356,2227.7582245333356,0.0,100.0,2000.0,HFP,0,0.28,623.772302869334,669.44528,0.0,0.0,0.0,0.0,1.0,1007.169493311521,73.74554628847898,0.0,0.0,0.0,0.0,OK,2227.7582245333356
2024-01-03 18:00:00,0.0,128.4639999999999,2254,2382.464,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,128.4639999999999,261.4077737923586,0.0,0.0,1992.5922262076415,1992.5922262076415,0.0,80.0,1599.9999999999998,HP,1,0.45,896.6665017934387,1072.1088,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,900.8509454684747,176.26102893152532,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1992.5922262076415
2024-01-03 19:00:00,0.0,128.4639999999999,2215,2343.464,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,128.4639999999999,261.4077737923586,0.0,0.0,1953.5922262076415,1953.5922262076415,0.0,59.999999999999986,1199.9999999999998,HP,1,0.45,879.1165017934387,1054.5588,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,883.2190454684747,176.26102893152532,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1953.5922262076415
