timestamp,ghi_wm2,dni_wm2,dhi_wm2,temp_air_c,wind_speed_ms,dc_power_kw,ac_power_kw,dc_energy_kwh,ac_energy_kwh,pv_generation_kwh
2024-01-01 00:00:00,0.0,0.0,0.0,24.71,0.61,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00,0.0,0.0,0.0,24.37,0.63,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00,0.0,0.0,0.0,24.03,0.65,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00,0.0,0.0,0.0,24.94,0.34,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00,0.0,0.0,0.0,23.47,0.69,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00,0.0,0.0,0.0,23.57,0.41,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00,44.85,0.0,44.85,24.14,0.21,200.0757,167.2144,200.0757,167.2144,167.2144
2024-01-01 07:00:00,194.75,248.61,125.85,25.01,0.41,1118.5882,952.8055,1118.5882,952.8055,952.8055
2024-01-01 08:00:00,286.6,214.91,179.75,25.14,0.48,1910.956,1629.4,1910.956,1629.4,1629.4
2024-01-01 09:00:00,446.95,296.96,243.5,25.72,0.41,3067.2318,2614.1844,3067.2318,2614.1844,2614.1844
2024-01-01 10:00:00,572.8,303.29,321.65,26.55,0.69,3937.7788,2886.6895,3937.7788,2886.6895,2886.6895
2024-01-01 11:00:00,565.05,244.88,340.65,26.96,1.03,3916.5943,2886.6895,3916.5943,2886.6895,2886.6895
2024-01-01 12:00:00,490.9,207.86,294.7,27.29,0.9,3427.1004,2886.6895,3427.1004,2886.6895,2886.6895
2024-01-01 13:00:00,232.75,21.95,212.8,27.62,0.48,1650.9849,1407.6953,1650.9849,1407.6953,1407.6953
2024-01-01 14:00:00,225.95,84.43,157.25,25.47,0.48,1592.7891,1357.8889,1592.7891,1357.8889,1357.8889
2024-01-01 15:00:00,264.0,113.42,188.6,25.03,0.28,1850.7584,1578.0333,1850.7584,1578.0333,1578.0333
2024-01-01 16:00:00,155.7,85.01,115.55,25.6,0.62,1025.7371,873.439,1025.7371,873.439,873.439
2024-01-01 17:00:00,44.25,47.92,32.3,25.3,0.41,214.6846,179.7377,214.6846,179.7377,179.7377
2024-01-01 18:00:00,0.05,0.0,0.05,25.3,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 19:00:00,0.0,0.0,0.0,25.18,0.41,0.0,0.0,0.0,0.0,0.0
2024-01-01 20:00:00,0.0,0.0,0.0,24.85,0.55,0.0,0.0,0.0,0.0,0.0
2024-01-01 21:00:00,0.0,0.0,0.0,24.59,0.9,0.0,0.0,0.0,0.0,0.0
2024-01-01 22:00:00,0.0,0.0,0.0,24.28,0.9,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:00:00,0.0,0.0,0.0,24.0,0.83,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:00:00,0.0,0.0,0.0,23.69,0.9,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:00:00,0.0,0.0,0.0,23.18,1.24,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:00:00,0.0,0.0,0.0,23.19,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:00:00,0.0,0.0,0.0,23.14,0.83,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:00:00,0.0,0.0,0.0,23.04,0.69,0.0,0.0,0.0,0.0,0.0
2024-01-02 05:00:00,0.0,0.0,0.0,22.79,0.48,0.0,0.0,0.0,0.0,0.0
2024-01-02 06:00:00,18.7,0.0,18.7,23.52,0.21,83.8883,68.2077,83.8883,68.2077,68.2077
2024-01-02 07:00:00,59.0,20.51,53.35,23.16,0.34,353.6942,298.494,353.6942,298.494,298.494
2024-01-02 08:00:00,166.55,41.24,146.1,24.3,0.55,1151.6489,980.9993,1151.6489,980.9993,980.9993
2024-01-02 09:00:00,341.3,98.0,274.25,24.09,0.55,2439.0094,2079.4247,2439.0094,2079.4247,2079.4247
2024-01-02 10:00:00,544.3,224.98,358.1,26.35,0.34,3770.9831,2886.6895,3770.9831,2886.6895,2886.6895
2024-01-02 11:00:00,632.1,206.03,443.3,26.13,0.14,4360.1413,2886.6895,4360.1413,2886.6895,2886.6895
2024-01-02 12:00:00,579.95,218.33,373.75,26.76,0.21,4009.974,2886.6895,4009.974,2886.6895,2886.6895
2024-01-02 13:00:00,257.1,44.29,216.8,27.16,0.55,1828.1348,1558.851,1828.1348,1558.851,1558.851
2024-01-02 14:00:00,360.75,141.59,245.35,25.32,0.48,2562.1759,2184.4023,2562.1759,2184.4023,2184.4023
2024-01-02 15:00:00,261.3,96.04,197.3,26.27,0.62,1828.0327,1558.7103,1828.0327,1558.7103,1558.7103
2024-01-02 16:00:00,201.45,173.61,119.15,25.93,0.07,1297.1415,1105.4316,1297.1415,1105.4316,1105.4316
2024-01-02 17:00:00,61.85,96.75,37.55,26.26,0.07,287.3341,241.8707,287.3341,241.8707,241.8707
2024-01-02 18:00:00,0.05,0.0,0.05,25.53,0.34,0.0,0.0,0.0,0.0,0.0
2024-01-02 19:00:00,0.0,0.0,0.0,25.51,0.62,0.0,0.0,0.0,0.0,0.0
2024-01-02 20:00:00,0.0,0.0,0.0,25.29,0.48,0.0,0.0,0.0,0.0,0.0
2024-01-02 21:00:00,0.0,0.0,0.0,25.43,0.28,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:00:00,0.0,0.0,0.0,25.09,0.41,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:00:00,0.0,0.0,0.0,24.99,0.28,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:00:00,0.0,0.0,0.0,24.77,0.28,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:00:00,0.0,0.0,0.0,24.79,0.14,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:00:00,0.0,0.0,0.0,24.26,1.38,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:00:00,0.0,0.0,0.0,24.1,1.17,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:00:00,0.0,0.0,0.0,23.99,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-03 05:00:00,0.0,0.0,0.0,23.91,0.9,0.0,0.0,0.0,0.0,0.0
2024-01-03 06:00:00,37.95,0.0,37.95,23.37,0.55,172.3285,143.4985,172.3285,143.4985,143.4985
2024-01-03 07:00:00,188.4,245.57,121.15,25.13,0.21,1073.9411,914.6503,1073.9411,914.6503,914.6503
2024-01-03 08:00:00,343.2,266.39,211.45,24.96,0.48,2288.1586,1950.9867,2288.1586,1950.9867,1950.9867
2024-01-03 09:00:00,422.15,343.48,187.45,26.15,0.76,2871.7967,2447.9804,2871.7967,2447.9804,2447.9804
2024-01-03 10:00:00,619.9,491.11,213.65,26.48,1.03,4196.1071,2886.6895,4196.1071,2886.6895,2886.6895
2024-01-03 11:00:00,725.85,484.8,281.55,27.57,1.1,4861.7277,2886.6895,4861.7277,2886.6895,2886.6895
2024-01-03 12:00:00,466.35,208.36,269.45,28.79,0.69,3231.383,2753.9234,3231.383,2753.9234,2753.9234
2024-01-03 13:00:00,485.5,313.27,200.15,27.63,0.62,3348.1019,2853.0221,3348.1019,2853.0221,2853.0221
2024-01-03 14:00:00,523.45,390.5,204.65,28.25,0.34,3543.3247,2886.6895,3543.3247,2886.6895,2886.6895
2024-01-03 15:00:00,429.05,508.47,89.4,27.72,0.62,2818.0159,2402.3493,2818.0159,2402.3493,2402.3493
2024-01-03 16:00:00,148.8,158.78,73.25,26.66,0.76,912.7562,776.8905,912.7562,776.8905,776.8905
2024-01-03 17:00:00,49.8,104.57,23.35,25.82,1.03,195.1995,163.1178,195.1995,163.1178,163.1178
2024-01-03 18:00:00,0.05,0.0,0.05,25.53,0.69,0.0,0.0,0.0,0.0,0.0
2024-01-03 19:00:00,0.0,0.0,0.0,25.23,0.62,0.0,0.0,0.0,0.0,0.0
2024-01-03 20:00:00,0.0,0.0,0.0,24.77,0.48,0.0,0.0,0.0,0.0,0.0
2024-01-03 21:00:00,0.0,0.0,0.0,25.05,0.34,0.0,0.0,0.0,0.0,0.0
2024-01-03 22:00:00,0.0,0.0,0.0,24.82,0.34,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:00:00,0.0,0.0,0.0,24.26,0.48,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:00:00,0.0,0.0,0.0,23.91,0.69,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:00:00,0.0,0.0,0.0,24.02,0.34,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:00:00,0.0,0.0,0.0,23.44,0.48,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:00:00,0.0,0.0,0.0,23.29,1.24,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:00:00,0.0,0.0,0.0,23.25,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:00:00,0.0,0.0,0.0,23.16,1.03,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:00:00,37.7,0.0,37.7,23.11,1.03,169.9418,141.4516,169.9418,141.4516,141.4516
2024-01-04 07:00:00,238.9,463.92,112.6,23.67,1.24,1258.5804,1072.3804,1258.5804,1072.3804,1072.3804
2024-01-04 08:00:00,383.4,428.95,171.8,24.78,0.97,2478.4439,2113.0734,2478.4439,2113.0734,2113.0734
2024-01-04 09:00:00,402.35,236.5,240.95,25.92,0.76,2784.0664,2373.3153,2784.0664,2373.3153,2373.3153
2024-01-04 10:00:00,553.2,225.5,366.75,26.49,0.76,3835.7736,2886.6895,3835.7736,2886.6895,2886.6895
2024-01-04 11:00:00,716.65,542.17,219.7,26.89,0.9,4801.3954,2886.6895,4801.3954,2886.6895,2886.6895
2024-01-04 12:00:00,607.05,288.55,334.2,27.71,1.17,4170.4725,2886.6895,4170.4725,2886.6895,2886.6895
2024-01-04 13:00:00,317.65,67.39,256.2,28.48,1.17,2248.9734,1917.7809,2248.9734,1917.7809,1917.7809
2024-01-04 14:00:00,377.55,114.15,284.2,26.12,0.48,2680.263,2284.9906,2680.263,2284.9906,2284.9906
2024-01-04 15:00:00,264.0,105.51,193.35,26.87,0.14,1836.0463,1565.5981,1836.0463,1565.5981,1565.5981
2024-01-04 16:00:00,207.0,136.74,141.7,26.16,0.14,1368.6258,1166.5107,1368.6258,1166.5107,1166.5107
2024-01-04 17:00:00,58.8,96.59,34.2,25.68,0.48,268.8163,226.0154,268.8163,226.0154,226.0154
2024-01-04 18:00:00,0.1,0.0,0.1,24.43,0.48,0.0,0.0,0.0,0.0,0.0
2024-01-04 19:00:00,0.0,0.0,0.0,24.6,0.55,0.0,0.0,0.0,0.0,0.0
2024-01-04 20:00:00,0.0,0.0,0.0,24.45,0.83,0.0,0.0,0.0,0.0,0.0
2024-01-04 21:00:00,0.0,0.0,0.0,24.3,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-04 22:00:00,0.0,0.0,0.0,24.05,0.69,0.0,0.0,0.0,0.0,0.0
2024-01-04 23:00:00,0.0,0.0,0.0,24.15,0.48,0.0,0.0,0.0,0.0,0.0
2024-01-05 00:00:00,0.0,0.0,0.0,24.27,0.14,0.0,0.0,0.0,0.0,0.0
2024-01-05 01:00:00,0.0,0.0,0.0,24.18,0.34,0.0,0.0,0.0,0.0,0.0
2024-01-05 02:00:00,0.0,0.0,0.0,23.39,0.62,0.0,0.0,0.0,0.0,0.0
2024-01-05 03:00:00,0.0,0.0,0.0,23.31,0.76,0.0,0.0,0.0,0.0,0.0
2024-01-05 04:00:00,0.0,0.0,0.0,23.37,0.69,0.0,0.0,0.0,0.0,0.0
2024-01-05 05:00:00,0.0,0.0,0.0,23.39,0.48,0.0,0.0,0.0,0.0,0.0
2024-01-05 06:00:00,46.75,0.0,46.75,23.44,0.34,195.8318,163.5644,195.8318,163.5644,163.5644
2024-01-05 07:00:00,170.55,209.68,113.8,23.84,0.14,984.4808,838.1014,984.4808,838.1014,838.1014
2024-01-05 08:00:00,223.1,75.7,185.85,24.7,0.14,1545.01,1317.063,1545.01,1317.063,1317.063
2024-01-05 09:00:00,306.15,197.46,171.55,25.48,0.28,2115.6841,1804.0063,2115.6841,1804.0063,1804.0063
2024-01-05 10:00:00,357.5,128.31,251.45,26.51,0.28,2527.1614,2154.6764,2527.1614,2154.6764,2154.6764
2024-01-05 11:00:00,690.1,418.71,306.25,27.01,0.28,4649.4088,2886.6895,4649.4088,2886.6895,2886.6895
2024-01-05 12:00:00,890.8,737.14,193.3,28.67,0.41,5708.0429,2886.6895,5708.0429,2886.6895,2886.6895
2024-01-05 13:00:00,593.65,379.98,246.75,29.81,0.69,3998.8621,2886.6895,3998.8621,2886.6895,2886.6895
2024-01-05 14:00:00,418.65,365.75,119.05,27.19,1.1,2867.6213,2444.4788,2867.6213,2444.4788,2444.4788
2024-01-05 15:00:00,367.3,339.07,139.7,27.07,0.41,2468.7764,2104.9964,2468.7764,2104.9964,2104.9964
2024-01-05 16:00:00,219.8,202.89,122.55,26.3,0.28,1414.5679,1205.7639,1414.5679,1205.7639,1205.7639
2024-01-05 17:00:00,79.5,166.12,36.9,26.17,0.55,346.9551,292.8586,346.9551,292.8586,292.8586
2024-01-05 18:00:00,0.2,0.0,0.2,25.54,0.14,0.0,0.0,0.0,0.0,0.0
2024-01-05 19:00:00,0.0,0.0,0.0,25.36,0.41,0.0,0.0,0.0,0.0,0.0
2024-01-05 20:00:00,0.0,0.0,0.0,25.07,1.03,0.0,0.0,0.0,0.0,0.0
2024-01-05 21:00:00,0.0,0.0,0.0,25.02,1.1,0.0,0.0,0.0,0.0,0.0
2024-01-05 22:00:00,0.0,0.0,0.0,24.91,1.24,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:00:00,0.0,0.0,0.0,24.79,1.38,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:00:00,0.0,0.0,0.0,24.67,1.24,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:00:00,0.0,0.0,0.0,24.54,1.1,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:00:00,0.0,0.0,0.0,24.52,1.17,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:00:00,0.0,0.0,0.0,24.47,1.1,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:00:00,0.0,0.0,0.0,24.42,1.03,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:00:00,0.0,0.0,0.0,24.42,0.9,0.0,0.0,0.0,0.0,0.0
2024-01-06 06:00:00,18.4,0.0,18.4,24.16,0.9,79.9154,64.8608,79.9154,64.8608,64.8608
2024-01-06 07:00:00,82.8,81.01,61.0,24.35,0.69,464.4601,393.2998,464.4601,393.2998,393.2998
2024-01-06 08:00:00,72.6,0.0,72.6,24.95,0.55,469.8625,397.9402,469.8625,397.9402,397.9402
2024-01-06 09:00:00,164.65,5.87,160.65,24.74,0.9,1169.1111,995.9387,1169.1111,995.9387,995.9387
2024-01-06 10:00:00,493.6,352.75,202.15,24.68,1.31,3443.7772,2886.6895,3443.7772,2886.6895,2886.6895
2024-01-06 11:00:00,321.75,78.52,249.75,25.74,0.69,2308.2675,1968.1449,2308.2675,1968.1449,1968.1449
2024-01-06 12:00:00,504.8,266.19,252.75,25.79,0.62,3533.3774,2886.6895,3533.3774,2886.6895,2886.6895
2024-01-06 13:00:00,693.6,406.39,322.15,26.86,0.83,4695.9027,2886.6895,4695.9027,2886.6895,2886.6895
2024-01-06 14:00:00,556.2,355.06,264.85,27.78,0.55,3787.8185,2886.6895,3787.8185,2886.6895,2886.6895
2024-01-06 15:00:00,457.15,494.22,124.6,27.9,0.69,3020.4466,2574.5528,3020.4466,2574.5528,2574.5528
2024-01-06 16:00:00,267.7,370.74,89.35,28.21,1.17,1638.5334,1397.1112,1638.5334,1397.1112,1397.1112
2024-01-06 17:00:00,74.25,160.36,32.85,26.83,0.62,314.4898,265.1166,314.4898,265.1166,265.1166
2024-01-06 18:00:00,0.2,0.0,0.2,26.31,1.03,0.0,0.0,0.0,0.0,0.0
2024-01-06 19:00:00,0.0,0.0,0.0,25.92,0.76,0.0,0.0,0.0,0.0,0.0
2024-01-06 20:00:00,0.0,0.0,0.0,25.5,1.1,0.0,0.0,0.0,0.0,0.0
2024-01-06 21:00:00,0.0,0.0,0.0,25.13,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:00:00,0.0,0.0,0.0,24.74,0.76,0.0,0.0,0.0,0.0,0.0
2024-01-06 23:00:00,0.0,0.0,0.0,24.45,0.9,0.0,0.0,0.0,0.0,0.0
2024-01-07 00:00:00,0.0,0.0,0.0,24.26,0.9,0.0,0.0,0.0,0.0,0.0
2024-01-07 01:00:00,0.0,0.0,0.0,24.09,1.03,0.0,0.0,0.0,0.0,0.0
2024-01-07 02:00:00,0.0,0.0,0.0,24.11,1.31,0.0,0.0,0.0,0.0,0.0
2024-01-07 03:00:00,0.0,0.0,0.0,24.11,1.24,0.0,0.0,0.0,0.0,0.0
2024-01-07 04:00:00,0.0,0.0,0.0,24.08,1.31,0.0,0.0,0.0,0.0,0.0
2024-01-07 05:00:00,0.0,0.0,0.0,24.08,1.24,0.0,0.0,0.0,0.0,0.0
2024-01-07 06:00:00,36.7,0.0,36.7,23.67,1.31,159.3054,132.3973,159.3054,132.3973,132.3973
2024-01-07 07:00:00,170.5,214.54,113.1,24.34,0.76,977.9849,832.5644,977.9849,832.5644,832.5644
2024-01-07 08:00:00,243.9,161.94,164.6,25.41,1.03,1637.4797,1396.0348,1637.4797,1396.0348,1396.0348
2024-01-07 09:00:00,362.85,267.29,181.05,25.76,1.17,2498.3913,2130.095,2498.3913,2130.095,2130.095
2024-01-07 10:00:00,296.9,86.51,225.45,26.54,1.03,2111.0167,1800.0655,2111.0167,1800.0655,1800.0655
2024-01-07 11:00:00,211.9,63.89,153.3,25.63,0.9,1501.3926,1279.8508,1501.3926,1279.8508,1279.8508
2024-01-07 12:00:00,578.1,242.04,348.75,25.34,0.55,4036.9699,2886.6895,4036.9699,2886.6895,2886.6895
2024-01-07 13:00:00,582.45,354.93,257.65,26.81,0.76,4005.111,2886.6895,4005.111,2886.6895,2886.6895
2024-01-07 14:00:00,604.45,447.76,236.4,27.88,0.76,4077.5922,2886.6895,4077.5922,2886.6895,2886.6895
2024-01-07 15:00:00,451.2,394.94,184.8,28.45,0.76,3016.2474,2571.0138,3016.2474,2571.0138,2571.0138
2024-01-07 16:00:00,228.7,265.74,100.4,28.33,0.9,1422.5513,1212.688,1422.5513,1212.688,1212.688
2024-01-07 17:00:00,77.75,166.23,34.55,27.56,0.41,332.542,280.5852,332.542,280.5852,280.5852
2024-01-07 18:00:00,0.2,0.0,0.2,26.67,0.34,0.0,0.0,0.0,0.0,0.0
2024-01-07 19:00:00,0.0,0.0,0.0,26.43,1.17,0.0,0.0,0.0,0.0,0.0
2024-01-07 20:00:00,0.0,0.0,0.0,26.14,0.83,0.0,0.0,0.0,0.0,0.0
2024-01-07 21:00:00,0.0,0.0,0.0,25.66,0.83,0.0,0.0,0.0,0.0,0.0
2024-01-07 22:00:00,0.0,0.0,0.0,25.32,0.76,0.0,0.0,0.0,0.0,0.0
2024-01-07 23:00:00,0.0,0.0,0.0,25.01,0.83,0.0,0.0,0.0,0.0,0.0
2024-01-08 00:00:00,0.0,0.0,0.0,24.79,0.76,0.0,0.0,0.0,0.0,0.0
2024-01-08 01:00:00,0.0,0.0,0.0,24.21,0.83,0.0,0.0,0.0,0.0,0.0
2024-01-08 02:00:00,0.0,0.0,0.0,24.16,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-08 03:00:00,0.0,0.0,0.0,24.03,1.17,0.0,0.0,0.0,0.0,0.0
2024-01-08 04:00:00,0.0,0.0,0.0,24.06,1.17,0.0,0.0,0.0,0.0,0.0
2024-01-08 05:00:00,0.0,0.0,0.0,24.1,1.24,0.0,0.0,0.0,0.0,0.0
2024-01-08 06:00:00,27.05,0.0,27.05,24.13,0.97,119.3663,98.3791,119.3663,98.3791,98.3791
2024-01-08 07:00:00,152.9,159.57,110.45,24.75,0.9,901.0045,766.7533,901.0045,766.7533,766.7533
2024-01-08 08:00:00,301.95,196.91,205.75,25.31,1.17,2039.5883,1739.0942,2039.5883,1739.0942,1739.0942
2024-01-08 09:00:00,524.0,494.29,188.15,26.15,0.76,3511.8052,2886.6895,3511.8052,2886.6895,2886.6895
2024-01-08 10:00:00,561.5,395.64,234.8,27.14,0.9,3833.5991,2886.6895,3833.5991,2886.6895,2886.6895
2024-01-08 11:00:00,501.25,272.98,250.8,27.47,0.83,3477.2176,2886.6895,3477.2176,2886.6895,2886.6895
2024-01-08 12:00:00,544.9,337.23,225.1,27.79,0.83,3749.0126,2886.6895,3749.0126,2886.6895,2886.6895
2024-01-08 13:00:00,604.2,314.82,315.75,28.23,0.9,4128.6861,2886.6895,4128.6861,2886.6895,2886.6895
2024-01-08 14:00:00,480.45,342.53,198.4,28.87,0.97,3277.5085,2793.115,3277.5085,2793.115,2793.115
2024-01-08 15:00:00,430.85,393.76,164.6,28.12,0.76,2884.5106,2458.9395,2884.5106,2458.9395,2458.9395
2024-01-08 16:00:00,197.9,206.18,98.0,27.6,0.41,1244.7591,1060.7584,1244.7591,1060.7584,1060.7584
2024-01-08 17:00:00,67.25,150.63,27.85,26.24,0.55,277.7428,233.6719,277.7428,233.6719,233.6719
2024-01-08 18:00:00,0.2,0.0,0.2,25.56,0.69,0.0,0.0,0.0,0.0,0.0
2024-01-08 19:00:00,0.0,0.0,0.0,25.39,1.17,0.0,0.0,0.0,0.0,0.0
2024-01-08 20:00:00,0.0,0.0,0.0,24.92,1.24,0.0,0.0,0.0,0.0,0.0
2024-01-08 21:00:00,0.0,0.0,0.0,24.75,1.17,0.0,0.0,0.0,0.0,0.0
2024-01-08 22:00:00,0.0,0.0,0.0,24.56,1.1,0.0,0.0,0.0,0.0,0.0
2024-01-08 23:00:00,0.0,0.0,0.0,24.48,1.03,0.0,0.0,0.0,0.0,0.0
2024-01-09 00:00:00,0.0,0.0,0.0,24.31,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-09 01:00:00,0.0,0.0,0.0,24.22,1.03,0.0,0.0,0.0,0.0,0.0
2024-01-09 02:00:00,0.0,0.0,0.0,24.17,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-09 03:00:00,0.0,0.0,0.0,24.02,0.83,0.0,0.0,0.0,0.0,0.0
2024-01-09 04:00:00,0.0,0.0,0.0,23.91,0.69,0.0,0.0,0.0,0.0,0.0
2024-01-09 05:00:00,0.0,0.0,0.0,23.89,0.62,0.0,0.0,0.0,0.0,0.0
2024-01-09 06:00:00,20.9,0.0,20.9,23.95,0.76,90.821,74.1046,90.821,74.1046,74.1046
2024-01-09 07:00:00,106.25,120.77,74.3,24.29,0.48,600.0394,509.2973,600.0394,509.2973,509.2973
2024-01-09 08:00:00,300.8,303.32,152.95,24.97,0.41,1961.8734,1672.8291,1961.8734,1672.8291,1672.8291
2024-01-09 09:00:00,495.15,439.23,197.0,25.97,0.48,3339.5198,2845.6312,3339.5198,2845.6312,2845.6312
2024-01-09 10:00:00,688.25,574.39,214.05,26.76,0.62,4595.6228,2886.6895,4595.6228,2886.6895,2886.6895
2024-01-09 11:00:00,571.95,279.92,315.05,28.32,0.69,3923.5434,2886.6895,3923.5434,2886.6895,2886.6895
2024-01-09 12:00:00,451.9,124.12,334.1,27.8,1.1,3189.6034,2718.3179,3189.6034,2718.3179,2718.3179
2024-01-09 13:00:00,253.4,13.57,240.95,26.71,1.03,1822.868,1554.3165,1822.868,1554.3165,1554.3165
2024-01-09 14:00:00,354.95,100.13,272.35,25.64,0.55,2535.7316,2161.9029,2535.7316,2161.9029,2161.9029
2024-01-09 15:00:00,312.15,90.95,250.5,25.95,0.07,2206.9496,1881.8395,2206.9496,1881.8395,1881.8395
2024-01-09 16:00:00,207.3,159.28,129.85,26.22,0.28,1357.0662,1156.6375,1357.0662,1156.6375,1156.6375
2024-01-09 17:00:00,62.4,52.43,48.6,26.05,0.34,338.3446,285.4809,338.3446,285.4809,285.4809
2024-01-09 18:00:00,0.3,0.0,0.3,25.51,0.62,0.0,0.0,0.0,0.0,0.0
2024-01-09 19:00:00,0.0,0.0,0.0,25.21,1.1,0.0,0.0,0.0,0.0,0.0
2024-01-09 20:00:00,0.0,0.0,0.0,24.9,1.1,0.0,0.0,0.0,0.0,0.0
2024-01-09 21:00:00,0.0,0.0,0.0,24.68,1.03,0.0,0.0,0.0,0.0,0.0
2024-01-09 22:00:00,0.0,0.0,0.0,24.45,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-09 23:00:00,0.0,0.0,0.0,24.26,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-10 00:00:00,0.0,0.0,0.0,24.14,0.97,0.0,0.0,0.0,0.0,0.0
2024-01-10 01:00:00,0.0,0.0,0.0,23.72,0.76,0.0,0.0,0.0,0.0,0.0
2024-01-10 02:00:00,0.0,0.0,0.0,23.85,0.62,0.0,0.0,0.0,0.0,0.0
2024-01-10 03:00:00,0.0,0.0,0.0,23.87,0.48,0.0,0.0,0.0,0.0,0.0
2024-01-10 04:00:00,0.0,0.0,0.0,23.85,0.69,0.0,0.0,0.0,0.0,0.0
2024-01-10 05:00:00,0.0,0.0,0.0,23.82,0.62,0.0,0.0,0.0,0.0,0.0
2024-01-10 06:00:00,16.2,0.0,16.2,23.76,0.76,67.5452,54.3744,67.5452,54.3744,54.3744
2024-01-10 07:00:00,43.85,1.14,43.55,23.78,0.83,259.5816,218.0414,259.5816,218.0414,218.0414
2024-01-10 08:00:00,102.1,5.76,99.3,23.98,0.83,693.2467,589.0082,693.2467,589.0082,589.0082
2024-01-10 09:00:00,168.4,10.62,161.2,24.23,0.83,1199.0496,1021.4983,1199.0496,1021.4983,1021.4983
2024-01-10 10:00:00,196.45,5.39,192.0,24.67,1.03,1415.2333,1206.212,1415.2333,1206.212,1206.212
2024-01-10 11:00:00,350.8,83.11,274.5,25.22,1.17,2530.1881,2157.1271,2530.1881,2157.1271,2157.1271
2024-01-10 12:00:00,393.05,105.7,292.65,26.19,1.31,2814.8616,2399.5048,2814.8616,2399.5048,2399.5048
2024-01-10 13:00:00,695.05,541.43,197.7,26.65,1.38,4700.3911,2886.6895,4700.3911,2886.6895,2886.6895
2024-01-10 14:00:00,723.2,690.26,152.8,29.6,1.17,4727.8934,2886.6895,4727.8934,2886.6895,2886.6895
2024-01-10 15:00:00,496.35,506.34,152.3,29.85,0.55,3256.4537,2775.3342,3256.4537,2775.3342,2775.3342
2024-01-10 16:00:00,281.0,365.39,102.7,29.44,0.07,1731.3614,1476.4478,1731.3614,1476.4478,1476.4478
2024-01-10 17:00:00,79.55,147.24,40.55,28.38,0.97,361.3812,305.2808,361.3812,305.2808,305.2808
2024-01-10 18:00:00,0.35,0.0,0.35,27.2,1.45,0.0,0.0,0.0,0.0,0.0
2024-01-10 19:00:00,0.0,0.0,0.0,26.37,1.45,0.0,0.0,0.0,0.0,0.0
2024-01-10 20:00:00,0.0,0.0,0.0,25.82,1.31,0.0,0.0,0.0,0.0,0.0
2024-01-10 21:00:00,0.0,0.0,0.0,25.41,1.31,0.0,0.0,0.0,0.0,0.0
2024-01-10 22:00:00,0.0,0.0,0.0,25.14,1.31,0.0,0.0,0.0,0.0,0.0
2024-01-10 23:00:00,0.0,0.0,0.0,24.98,1.24,0.0,0.0,0.0,0.0,0.0
2024-01-11 00:00:00,0.0,0.0,0.0,24.86,1.1,0.0,0.0,0.0,0.0,0.0
2024-01-11 01:00:00,0.0,0.0,0.0,24.78,1.17,0.0,0.0,0.0,0.0,0.0
2024-01-11 02:00:00,0.0,0.0,0.0,24.34,0.62,0.0,0.0,0.0,0.0,0.0
