datetime,irradiancia_ghi,temperatura_c,velocidad_viento_ms,potencia_kw,energia_kwh,is_hora_punta,hora_tipo,tarifa_aplicada_soles,ahorro_solar_soles,reduccion_indirecta_co2_kg,energia_suministrada_al_bess_kwh,energia_suministrada_al_ev_kwh,energia_suministrada_al_mall_kwh,energia_suministrada_a_red_kwh,reduccion_indirecta_co2_kg_total
2024-01-01 00:00:00-05:00,0.0,24.71,0.61,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00-05:00,0.0,24.37,0.63,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00-05:00,0.0,24.03,0.65,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 03:00:00-05:00,0.0,24.94,0.34,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 04:00:00-05:00,0.0,23.47,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 05:00:00-05:00,0.0,23.57,0.41,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 06:00:00-05:00,44.85,24.14,0.21,167.2143549040596,167.2143549040596,0,HFP,0.28,46.820019373136695,75.59760985212534,167.2143549040596,0.0,0.0,0.0,75.59760985212534
2024-01-01 07:00:00-05:00,194.75,25.01,0.41,952.805506951468,952.805506951468,0,HFP,0.28,266.7855419464111,430.7633696927588,400.0,0.0,552.805506951468,0.0,430.7633696927587
2024-01-01 08:00:00-05:00,286.6,25.14,0.48,1629.4000190352165,1629.4000190352165,0,HFP,0.28,456.2320053298607,736.6517486058214,400.0,0.0,665.0,564.4000190352165,736.6517486058214
2024-01-01 09:00:00-05:00,446.95,25.72,0.41,2614.18441944971,2614.18441944971,0,HFP,0.28,731.9716374459189,1181.8727760332138,0.0,22.94,683.0,1908.2444194497095,1181.8727760332138
2024-01-01 10:00:00-05:00,572.8,26.55,0.69,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,27.528,708.0,2151.1614777785844,1305.0723129036978
2024-01-01 11:00:00-05:00,565.05,26.96,1.03,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,45.88,711.0,2129.809477778584,1305.0723129036978
2024-01-01 12:00:00-05:00,490.9,27.29,0.9,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,36.704,914.0,1935.985477778584,1305.0723129036978
2024-01-01 13:00:00-05:00,232.75,27.62,0.48,1407.6952566845382,1407.6952566845382,0,HFP,0.28,394.1546718716708,636.4190255470797,0.0,55.056,1003.0,349.63925668453817,636.4190255470797
2024-01-01 14:00:00-05:00,225.95,25.47,0.48,1357.888944350109,1357.888944350109,0,HFP,0.28,380.2089044180306,613.9015917406844,0.0,50.468,1017.0,290.42094435010904,613.9015917406844
2024-01-01 15:00:00-05:00,264.0,25.03,0.28,1578.0332718828888,1578.0332718828888,0,HFP,0.28,441.8493161272089,713.4288422182541,0.0,100.93599999999996,1037.0,440.0972718828889,713.4288422182541
2024-01-01 16:00:00-05:00,155.7,25.6,0.62,873.4389981102496,873.4389981102496,0,HFP,0.28,244.5629194708699,394.8817710456439,0.0,110.11199999999994,763.3269981102496,0.0,394.88177104564386
2024-01-01 17:00:00-05:00,44.25,25.3,0.41,179.73766390238518,179.73766390238518,0,HFP,0.28,50.32654589266785,81.25939785026834,0.0,100.93599999999996,78.80166390238523,0.0,81.25939785026834
2024-01-01 18:00:00-05:00,0.05,25.3,0.0,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,91.75999999999996,308.24,0.0,0.0
2024-01-01 19:00:00-05:00,0.0,25.18,0.41,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,110.11199999999994,289.88800000000003,0.0,0.0
2024-01-01 20:00:00-05:00,0.0,24.85,0.55,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,100.93599999999996,299.0640000000001,0.0,0.0
2024-01-01 21:00:00-05:00,0.0,24.59,0.9,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,123.87599999999992,1.6880308940193247,0.0,0.0
2024-01-01 22:00:00-05:00,0.0,24.28,0.9,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 23:00:00-05:00,0.0,24.0,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,0.0,23.69,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 01:00:00-05:00,0.0,23.18,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 02:00:00-05:00,0.0,23.19,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 03:00:00-05:00,0.0,23.14,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 04:00:00-05:00,0.0,23.04,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 05:00:00-05:00,0.0,22.79,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 06:00:00-05:00,18.7,23.52,0.21,68.20770202924705,68.20770202924705,0,HFP,0.28,19.09815656818917,30.83670208742259,68.20770202924705,0.0,0.0,0.0,30.83670208742259
2024-01-02 07:00:00-05:00,59.0,23.16,0.34,298.49403324612945,298.49403324612945,0,HFP,0.28,83.57832930891625,134.9491524305751,298.49403324612945,0.0,0.0,0.0,134.9491524305751
2024-01-02 08:00:00-05:00,166.55,24.3,0.55,980.999339150895,980.999339150895,0,HFP,0.28,274.67981496225065,443.5098012301197,400.0,0.0,580.999339150895,0.0,443.50980123011965
2024-01-02 09:00:00-05:00,341.3,24.09,0.55,2079.424659559644,2079.424659559644,0,HFP,0.28,582.2389046767001,940.1078885869148,400.0,55.056,1412.0,212.36865955964413,940.1078885869151
2024-01-02 10:00:00-05:00,544.3,26.35,0.34,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,400.0,45.88,2028.0,412.8094777785841,1305.0723129036978
2024-01-02 11:00:00-05:00,632.1,26.13,0.14,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,55.056,2459.0,372.63347777858417,1305.0723129036978
2024-01-02 12:00:00-05:00,579.95,26.76,0.21,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,64.232,2514.0,308.45747777858423,1305.0723129036978
2024-01-02 13:00:00-05:00,257.1,27.16,0.55,1558.8509539256966,1558.8509539256966,0,HFP,0.28,436.4782670991951,704.7565162698074,0.0,77.99599999999998,1880.8549539256965,0.0,704.7565162698074
2024-01-02 14:00:00-05:00,360.75,25.32,0.48,2184.4023082260496,2184.4023082260496,0,HFP,0.28,611.632646303294,987.568283548997,400.0,82.58399999999997,1701.8183082260496,0.0,987.568283548997
2024-01-02 15:00:00-05:00,261.3,26.27,0.62,1558.7103466248775,1558.7103466248775,0,HFP,0.28,436.4388970549658,704.6929477091072,400.0,77.99599999999998,1080.7143466248776,0.0,704.6929477091071
2024-01-02 16:00:00-05:00,201.45,25.93,0.07,1105.4315951702931,1105.4315951702931,0,HFP,0.28,309.52084664768216,499.7656241764896,0.0,100.93599999999996,1404.4955951702932,0.0,499.7656241764895
2024-01-02 17:00:00-05:00,61.85,26.26,0.07,241.8706750951441,241.8706750951441,0,HFP,0.28,67.72378902664035,109.34973221051465,241.8706750951441,0.0,0.0,0.0,109.34973221051465
2024-01-02 18:00:00-05:00,0.05,25.53,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,110.11199999999994,289.88800000000003,0.0,0.0
2024-01-02 19:00:00-05:00,0.0,25.51,0.62,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,128.4639999999999,271.53600000000006,0.0,0.0
2024-01-02 20:00:00-05:00,0.0,25.29,0.48,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,123.87599999999992,231.46517223440603,0.0,0.0
2024-01-02 21:00:00-05:00,0.0,25.43,0.28,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 22:00:00-05:00,0.0,25.09,0.41,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 23:00:00-05:00,0.0,24.99,0.28,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,0.0,24.77,0.28,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 01:00:00-05:00,0.0,24.79,0.14,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 02:00:00-05:00,0.0,24.26,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 03:00:00-05:00,0.0,24.1,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 04:00:00-05:00,0.0,23.99,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 05:00:00-05:00,0.0,23.91,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 06:00:00-05:00,37.95,23.37,0.55,143.49854189830646,143.49854189830646,0,HFP,0.28,40.17959173152581,64.87569079222435,143.49854189830646,0.0,0.0,0.0,64.87569079222435
2024-01-03 07:00:00-05:00,188.4,25.13,0.21,914.6503157530964,914.6503157530964,0,HFP,0.28,256.102088410867,413.51340775197485,400.0,0.0,514.6503157530964,0.0,413.51340775197485
2024-01-03 08:00:00-05:00,343.2,24.96,0.48,1950.986695440056,1950.986695440056,0,HFP,0.28,546.2762747232157,882.0410850084493,400.0,0.0,1110.0,440.9866954400561,882.0410850084494
2024-01-03 09:00:00-05:00,422.15,26.15,0.76,2447.9804238713928,2447.9804238713928,0,HFP,0.28,685.4345186839901,1106.7319496322566,400.0,36.704,1258.0,753.2764238713928,1106.7319496322566
2024-01-03 10:00:00-05:00,619.9,26.48,1.03,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,400.0,32.116,1903.0,551.5734777785842,1305.0723129036978
2024-01-03 11:00:00-05:00,725.85,27.57,1.1,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,36.704,2360.0,489.985477778584,1305.0723129036978
2024-01-03 12:00:00-05:00,466.35,28.79,0.69,2753.9233644013825,2753.9233644013825,0,HFP,0.28,771.0985420323872,1245.048753045865,0.0,50.468,2466.0,237.45536440138267,1245.048753045865
2024-01-03 13:00:00-05:00,485.5,27.63,0.62,2853.0221082770177,2853.0221082770177,0,HFP,0.28,798.8461903175651,1289.8512951520397,0.0,32.116,2404.0,416.90610827701767,1289.8512951520397
2024-01-03 14:00:00-05:00,523.45,28.25,0.34,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,64.232,2388.0,434.4574777785842,1305.0723129036978
2024-01-03 15:00:00-05:00,429.05,27.72,0.62,2402.349270466001,2402.349270466001,0,HFP,0.28,672.6577957304804,1086.102105177679,0.0,73.40799999999999,2728.941270466001,0.0,1086.102105177679
2024-01-03 16:00:00-05:00,148.8,26.66,0.76,776.8904836649277,776.8904836649277,0,HFP,0.28,217.52933542617976,351.23218766491385,400.0,82.58399999999997,294.3064836649278,0.0,351.23218766491385
2024-01-03 17:00:00-05:00,49.8,25.82,1.03,163.1177754666644,163.1177754666644,0,HFP,0.28,45.672977130666034,73.74554628847898,163.1177754666644,0.0,0.0,0.0,73.74554628847898
2024-01-03 18:00:00-05:00,0.05,25.53,0.69,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,77.99599999999998,322.004,0.0,0.0
2024-01-03 19:00:00-05:00,0.0,25.23,0.62,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,110.11199999999994,289.88800000000003,0.0,0.0
2024-01-03 20:00:00-05:00,0.0,24.77,0.48,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,119.28799999999993,280.7120000000001,0.0,0.0
2024-01-03 21:00:00-05:00,0.0,25.05,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,125.56403089401888,0.0,0.0,0.0
2024-01-03 22:00:00-05:00,0.0,24.82,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03 23:00:00-05:00,0.0,24.26,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,0.0,23.91,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 01:00:00-05:00,0.0,24.02,0.34,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 02:00:00-05:00,0.0,23.44,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 03:00:00-05:00,0.0,23.29,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 04:00:00-05:00,0.0,23.25,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 05:00:00-05:00,0.0,23.16,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 06:00:00-05:00,37.7,23.11,1.03,141.45157840969625,141.45157840969625,0,HFP,0.28,39.60644195471495,63.95025859902368,141.45157840969625,0.0,0.0,0.0,63.95025859902368
2024-01-04 07:00:00-05:00,238.9,23.67,1.24,1072.3803782910268,1072.3803782910268,0,HFP,0.28,300.2665059214875,484.8231690253732,400.0,0.0,672.3803782910268,0.0,484.8231690253732
2024-01-04 08:00:00-05:00,383.4,24.78,0.97,2113.073413200998,2113.073413200998,0,HFP,0.28,591.6605556962795,955.3204901081712,400.0,0.0,947.0,766.073413200998,955.3204901081712
2024-01-04 09:00:00-05:00,402.35,25.92,0.76,2373.31533453725,2373.31533453725,0,HFP,0.28,664.52829367043,1072.975862744291,400.0,27.528,1251.0,694.7873345372498,1072.9758627442907
2024-01-04 10:00:00-05:00,553.2,26.49,0.76,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,400.0,50.468,1983.0,453.2214777785844,1305.0723129036978
2024-01-04 11:00:00-05:00,716.65,26.89,0.9,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,41.292,2439.0,406.3974777785843,1305.0723129036978
2024-01-04 12:00:00-05:00,607.05,27.71,1.17,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,45.88,2428.0,412.8094777785841,1305.0723129036978
2024-01-04 13:00:00-05:00,317.65,28.48,1.17,1917.78090779956,1917.78090779956,0,HFP,0.28,536.9786541838768,867.0287484161809,0.0,64.232,2253.54890779956,0.0,867.0287484161811
2024-01-04 14:00:00-05:00,377.55,26.12,0.48,2284.9905955246963,2284.9905955246963,0,HFP,0.28,639.797366746915,1033.0442482367152,400.0,64.232,1820.7585955246964,0.0,1033.0442482367152
2024-01-04 15:00:00-05:00,264.0,26.87,0.14,1565.5980851791212,1565.5980851791212,0,HFP,0.28,438.367463850154,707.8068943094808,400.0,96.34799999999996,1069.2500851791212,0.0,707.8068943094808
2024-01-04 16:00:00-05:00,207.0,26.16,0.14,1166.5106866633314,1166.5106866633314,0,HFP,0.28,326.6229922657328,527.3794814404921,0.0,73.40799999999999,1493.1026866633315,0.0,527.3794814404921
2024-01-04 17:00:00-05:00,58.8,25.68,0.48,226.01542906906008,226.01542906906008,0,HFP,0.28,63.28432013933683,102.18157548212206,226.01542906906008,0.0,0.0,0.0,102.18157548212206
2024-01-04 18:00:00-05:00,0.1,24.43,0.48,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,91.75999999999996,308.24,0.0,0.0
2024-01-04 19:00:00-05:00,0.0,24.6,0.55,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,105.52399999999994,294.47600000000006,0.0,0.0
2024-01-04 20:00:00-05:00,0.0,24.45,0.83,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,110.11199999999994,230.1666885096262,0.0,0.0
2024-01-04 21:00:00-05:00,0.0,24.3,0.97,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 22:00:00-05:00,0.0,24.05,0.69,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04 23:00:00-05:00,0.0,24.15,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,0.0,24.27,0.14,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 01:00:00-05:00,0.0,24.18,0.34,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 02:00:00-05:00,0.0,23.39,0.62,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 03:00:00-05:00,0.0,23.31,0.76,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 04:00:00-05:00,0.0,23.37,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 05:00:00-05:00,0.0,23.39,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 06:00:00-05:00,46.75,23.44,0.34,163.56442540978244,163.56442540978244,0,HFP,0.28,45.79803911473909,73.94747672776265,163.56442540978244,0.0,0.0,0.0,73.94747672776265
2024-01-05 07:00:00-05:00,170.55,23.84,0.14,838.1014472210934,838.1014472210934,0,HFP,0.28,234.66840522190617,378.90566428865634,400.0,0.0,438.1014472210934,0.0,378.90566428865634
2024-01-05 08:00:00-05:00,223.1,24.7,0.14,1317.063036572268,1317.063036572268,0,HFP,0.28,368.7776502402351,595.4441988343224,400.0,0.0,900.0,17.063036572267947,595.4441988343224
2024-01-05 09:00:00-05:00,306.15,25.48,0.28,1804.006288519774,1804.006288519774,0,HFP,0.28,505.1217607855368,815.5912430397898,400.0,22.94,1192.0,189.06628851977396,815.5912430397898
2024-01-05 10:00:00-05:00,357.5,26.51,0.28,2154.6764451030213,2154.6764451030213,0,HFP,0.28,603.309404628846,974.129220831076,400.0,32.116,1722.5604451030213,0.0,974.1292208310759
2024-01-05 11:00:00-05:00,690.1,27.01,0.28,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,45.88,2133.0,707.8094777785841,1305.0723129036978
2024-01-05 12:00:00-05:00,890.8,28.67,0.41,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,36.704,2195.0,654.985477778584,1305.0723129036978
2024-01-05 13:00:00-05:00,593.65,29.81,0.69,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,59.644000000000005,2277.0,550.0454777785844,1305.0723129036978
2024-01-05 14:00:00-05:00,418.65,27.19,1.1,2444.4787644664216,2444.4787644664216,0,HFP,0.28,684.4540540505981,1105.1488494152693,0.0,68.82,2329.0,46.65876446642142,1105.1488494152693
2024-01-05 15:00:00-05:00,367.3,27.07,0.41,2104.99636225519,2104.99636225519,0,HFP,0.28,589.3989814314532,951.6688553755714,0.0,68.82,2436.17636225519,0.0,951.6688553755714
2024-01-05 16:00:00-05:00,219.8,26.3,0.28,1205.7639325936625,1205.7639325936625,0,HFP,0.28,337.6139011262255,545.1258739255949,400.0,100.93599999999996,704.8279325936626,0.0,545.1258739255949
2024-01-05 17:00:00-05:00,79.5,26.17,0.55,292.85861137196144,292.85861137196144,0,HFP,0.28,82.00041118414921,132.40137820126378,292.85861137196144,0.0,0.0,0.0,132.40137820126378
2024-01-05 18:00:00-05:00,0.2,25.54,0.14,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,105.52399999999994,294.47600000000006,0.0,0.0
2024-01-05 19:00:00-05:00,0.0,25.36,0.41,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,100.93599999999996,299.0640000000001,0.0,0.0
2024-01-05 20:00:00-05:00,0.0,25.07,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,114.69999999999992,285.30000000000007,0.0,0.0
2024-01-05 21:00:00-05:00,0.0,25.02,1.1,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,96.34799999999996,29.21603089401894,0.0,0.0
2024-01-05 22:00:00-05:00,0.0,24.91,1.24,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-05 23:00:00-05:00,0.0,24.79,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 00:00:00-05:00,0.0,24.67,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 01:00:00-05:00,0.0,24.54,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 02:00:00-05:00,0.0,24.52,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 03:00:00-05:00,0.0,24.47,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 04:00:00-05:00,0.0,24.42,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 05:00:00-05:00,0.0,24.42,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 06:00:00-05:00,18.4,24.16,0.9,64.86075138887686,64.86075138887686,0,HFP,0.28,18.16101038888552,29.32354570291123,64.86075138887686,0.0,0.0,0.0,29.32354570291123
2024-01-06 07:00:00-05:00,82.8,24.35,0.69,393.2997525623229,393.2997525623229,0,HFP,0.28,110.12393071745042,177.81081813342618,393.2997525623229,0.0,0.0,0.0,177.81081813342618
2024-01-06 08:00:00-05:00,72.6,24.95,0.55,397.9402141875786,397.9402141875786,0,HFP,0.28,111.42325997252202,179.9087708342043,397.9402141875786,0.0,0.0,0.0,179.9087708342043
2024-01-06 09:00:00-05:00,164.65,24.74,0.9,995.9387460013652,995.9387460013652,0,HFP,0.28,278.8628488803823,450.2639070672172,400.0,27.528,568.4107460013652,0.0,450.2639070672172
2024-01-06 10:00:00-05:00,493.6,24.68,1.31,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,400.0,41.292,1827.0,618.3974777785843,1305.0723129036978
2024-01-06 11:00:00-05:00,321.75,25.74,0.69,1968.144881245895,1968.144881245895,0,HFP,0.28,551.0805667488506,889.7983008112691,0.0,41.292,2326.8528812458953,0.0,889.7983008112691
2024-01-06 12:00:00-05:00,504.8,25.79,0.62,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,400.0,73.40799999999999,2398.0,15.281477778584303,1305.0723129036978
2024-01-06 13:00:00-05:00,693.6,26.86,0.83,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,400.0,68.82,2380.0,37.86947777858404,1305.0723129036978
2024-01-06 14:00:00-05:00,556.2,27.78,0.55,2886.689477778584,2886.689477778584,0,HFP,0.28,808.2730537780034,1305.0723129036976,0.0,82.58399999999997,2422.0,382.1054777785844,1305.0723129036978
2024-01-06 15:00:00-05:00,457.15,27.9,0.69,2574.552817741393,2574.552817741393,0,HFP,0.28,720.8747889675901,1163.9553289008838,0.0,96.34799999999996,2469.0,9.204817741393072,1163.9553289008838
2024-01-06 16:00:00-05:00,267.7,28.21,1.17,1397.111224662194,1397.111224662194,0,HFP,0.28,391.1911429054144,631.6339846697779,0.0,82.58399999999997,1714.527224662194,0.0,631.6339846697779
2024-01-06 17:00:00-05:00,74.25,26.83,0.62,265.11660057534624,265.11660057534624,0,HFP,0.28,74.23264816109696,119.85921512011404,265.11660057534624,0.0,0.0,0.0,119.85921512011403
2024-01-06 18:00:00-05:00,0.2,26.31,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,100.93599999999996,299.0640000000001,0.0,0.0
2024-01-06 19:00:00-05:00,0.0,25.92,0.76,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,128.4639999999999,271.53600000000006,0.0,0.0
2024-01-06 20:00:00-05:00,0.0,25.5,1.1,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,133.0519999999999,244.37280144059795,0.0,0.0
2024-01-06 21:00:00-05:00,0.0,25.13,0.97,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 22:00:00-05:00,0.0,24.74,0.76,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06 23:00:00-05:00,0.0,24.45,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 00:00:00-05:00,0.0,24.26,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 01:00:00-05:00,0.0,24.09,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 02:00:00-05:00,0.0,24.11,1.31,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 03:00:00-05:00,0.0,24.11,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 04:00:00-05:00,0.0,24.08,1.31,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 05:00:00-05:00,0.0,24.08,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-07 06:00:00-05:00,36.7,23.67,1.31,132.39727076438788,132.39727076438788,0,HFP,0.28,37.07123581402861,59.85680611257976,132.39727076438788,0.0,0.0,0.0,59.85680611257976
2024-01-07 07:00:00-05:00,170.5,24.34,0.76,832.5644277978456,832.5644277978456,0,HFP,0.28,233.1180397833968,376.402377807406,400.0,0.0,432.5644277978456,0.0,376.402377807406
2024-01-07 08:00:00-05:00,243.9,25.41,1.03,1396.0348395195683,1396.0348395195683,0,HFP,0.28,390.8897550654792,631.1473509467968,400.0,0.0,756.0,240.03483951956832,631.1473509467968
2024-01-07 09:00:00-05:00,362.85,25.76,1.17,2130.095034792533,2130.095034792533,0,HFP,0.28,596.4266097419094,963.0159652297044,400.0,32.116,1189.0,508.9790347925332,963.0159652297043
2024-01-07 10:00:00-05:00,296.9,26.54,1.03,1800.065475538862,1800.065475538862,0,HFP,0.28,504.0183331508814,813.8096014911196,400.0,9.176,1390.889475538862,0.0,813.8096014911196
