datetime,pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_export_kwh,bess_charge_kwh,bess_discharge_kwh,bess_action_kwh,bess_mode,bess_to_ev_kwh,bess_to_mall_kwh,grid_to_bess_kwh,grid_import_ev_kwh,grid_import_mall_kwh,grid_import_kwh,grid_export_kwh_metric,soc_percent,soc_kwh,tariff_period,is_peak_hour,tariff_rate_soles_kwh,cost_grid_import_soles,cost_if_grid_import_soles,cost_avoided_by_bess_soles,cost_savings_hp_soles,cost_savings_hfp_soles,savings_bess_soles,tariff_index_hp_hfp,co2_factor_kg_kwh,co2_grid_kg,co2_direct_avoided_kg,co2_indirect_avoided_kg,co2_avoided_kg,bess_energy_stored_hourly_kwh,bess_energy_delivered_hourly_kwh,bess_balance_error_hourly_kwh,bess_balance_error_hourly_percent,bess_validation_status_hourly,mall_grid_import_kwh
2024-01-01 00:00:00,0.0,0.0,487,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,487.0,487.0,0.0,50.0,1000.0,HFP,0,0.28,136.36,136.36,0.0,0.0,0.0,0.0,1.0,0.409,199.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,487.0
2024-01-01 01:00:00,0.0,0.0,646,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,646.0,646.0,0.0,50.0,1000.0,HFP,0,0.28,180.88000000000002,180.88000000000002,0.0,0.0,0.0,0.0,1.0,0.409,264.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,646.0
2024-01-01 02:00:00,0.0,0.0,636,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,636.0,636.0,0.0,50.0,1000.0,HFP,0,0.28,178.08,178.08,0.0,0.0,0.0,0.0,1.0,0.409,260.12399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,636.0
2024-01-01 03:00:00,0.0,0.0,625,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,625.0,625.0,0.0,50.0,1000.0,HFP,0,0.28,175.00000000000003,175.00000000000003,0.0,0.0,0.0,0.0,1.0,0.409,255.62499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,625.0
2024-01-01 04:00:00,0.0,0.0,622,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,622.0,622.0,0.0,50.0,1000.0,HFP,0,0.28,174.16000000000003,174.16000000000003,0.0,0.0,0.0,0.0,1.0,0.409,254.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,622.0
2024-01-01 05:00:00,0.0,0.0,608,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,608.0,608.0,0.0,50.0,1000.0,HFP,0,0.28,170.24,170.24,0.0,0.0,0.0,0.0,1.0,0.409,248.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,608.0
2024-01-01 06:00:00,110.36827413788781,0.0,619,619.0,0.0,110.36827413788781,0.0,0.0,310.3682741378878,0.0,310.3682741378878,charge,0.0,0.0,200.0,0.0,619.0,819.0,0.0,65.12547869587641,1302.5095739175283,HFP,0,0.28,229.32000000000002,173.32000000000002,0.0,0.0,30.90311675860859,30.90311675860859,1.0,0.409,334.971,0.0,0.0,0.0,302.50957391752826,0.0,-302.50957391752826,100.0,CRITICAL,619.0
2024-01-01 07:00:00,561.3945514395858,0.0,652,652.0,0.0,400.0,161.39455143958583,0.0,400.0,0.0,400.0,charge,0.0,0.0,0.0,0.0,490.6054485604142,490.6054485604142,0.0,84.61906738549433,1692.3813477098868,HFP,0,0.28,137.369525596916,182.56000000000003,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.409,200.65762846120938,66.0103715387906,0.0,66.0103715387906,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,490.6054485604142
2024-01-01 08:00:00,936.0194174746134,0.0,665,665.0,0.0,315.6100779472664,620.409339527347,0.0,315.6100779472664,0.0,315.6100779472664,charge,0.0,0.0,0.0,0.0,44.590660472652985,44.590660472652985,0.0,100.0,2000.0,HFP,0,0.28,12.485384932342837,186.20000000000002,0.0,0.0,88.3708218252346,88.3708218252346,1.0,0.409,18.23758013331507,253.7474198666849,0.0,253.7474198666849,307.61865229011323,0.0,-307.61865229011323,100.0,CRITICAL,44.590660472652985
2024-01-01 09:00:00,1489.8778416696377,32.116,683,715.116,32.116,0.0,683.0,774.7618416696378,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,774.7618416696378,100.0,2000.0,HFP,0,0.28,0.0,200.23248,0.0,0.0,0.0,0.0,1.0,0.409,0.0,292.482444,0.0,292.482444,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 10:00:00,1918.0382315880881,64.232,708,772.232,64.232,0.0,708.0,1145.8062315880882,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,1145.8062315880882,100.0,2000.0,HFP,0,0.28,0.0,216.22496,0.0,0.0,0.0,0.0,1.0,0.409,0.0,315.84288799999996,0.0,315.84288799999996,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 11:00:00,1907.785805119613,73.40799999999999,711,784.408,73.40799999999999,0.0,711.0,1123.3778051196132,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,1123.3778051196132,100.0,2000.0,HFP,0,0.28,0.0,219.63424000000003,0.0,0.0,0.0,0.0,1.0,0.409,0.0,320.82287199999996,0.0,320.82287199999996,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 12:00:00,1668.965100199726,68.82,914,982.8199999999999,68.82,0.0,914.0,686.1451001997261,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,686.1451001997261,100.0,2000.0,HFP,0,0.28,0.0,275.1896,0.0,0.0,0.0,0.0,1.0,0.409,0.0,401.97337999999996,0.0,401.97337999999996,0.0,0.0,0.0,0.0,OK,0.0
2024-01-01 13:00:00,817.8419535702963,82.58399999999997,1003,1085.584,82.58399999999997,0.0,735.2579535702963,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,267.7420464297037,267.7420464297037,0.0,100.0,2000.0,HFP,0,0.28,74.96777300031704,303.9635200000001,0.0,0.0,0.0,0.0,1.0,0.409,109.5064969897488,334.49735901025116,0.0,334.49735901025116,0.0,0.0,0.0,0.0,OK,267.7420464297037
2024-01-01 14:00:00,785.7473033706073,91.75999999999996,1017,1108.76,91.75999999999996,0.0,693.9873033706073,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,323.01269662939274,323.01269662939274,0.0,100.0,2000.0,HFP,0,0.28,90.44355505622997,310.4528,0.0,0.0,0.0,0.0,1.0,0.409,132.1121929214216,321.3706470785784,0.0,321.3706470785784,0.0,0.0,0.0,0.0,OK,323.01269662939274
2024-01-01 15:00:00,907.0377432546445,55.056,1037,1092.056,55.056,0.0,851.9817432546445,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,185.01825674535553,185.01825674535553,0.0,100.0,2000.0,HFP,0,0.28,51.80511188869955,305.77568,0.0,0.0,0.0,0.0,1.0,0.409,75.6724670088504,370.9784369911496,0.0,370.9784369911496,0.0,0.0,0.0,0.0,OK,185.01825674535553
2024-01-01 16:00:00,517.4575032889354,82.58399999999997,1027,1109.584,82.58399999999997,0.0,434.87350328893547,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,592.1264967110645,592.1264967110645,0.0,100.0,2000.0,HFP,0,0.28,165.79541907909808,310.68352000000004,0.0,0.0,0.0,0.0,1.0,0.409,242.17973715482538,211.64011884517458,0.0,211.64011884517458,0.0,0.0,0.0,0.0,OK,592.1264967110645
2024-01-01 17:00:00,118.97789185341145,133.0519999999999,1020,1153.052,118.97789185341145,0.0,0.0,0.0,0.0,14.43973028330507,14.43973028330507,discharge,14.074108146588458,0.0,0.0,0.0,1020.0,1020.0,0.0,99.27801348583475,1985.560269716695,HFP,0,0.28,285.6,322.85456,3.9407502810447683,0.0,0.0,0.0,1.0,0.409,417.17999999999995,48.661957768045276,5.756310231954679,54.41826799999996,0.0,14.074108146588458,14.074108146588458,1407.4108146588458,CRITICAL,1020.0
2024-01-01 18:00:00,0.0,151.40399999999988,1058,1209.404,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,151.40399999999988,238.46777379235866,0.0,0.0,819.5322262076413,819.5322262076413,0.0,79.27801348583475,1585.5602697166948,HP,1,0.45,368.7895017934386,544.2318,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,498.2755935342459,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,819.5322262076413
2024-01-01 19:00:00,0.0,155.99199999999988,1071,1226.992,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,155.99199999999988,233.87977379235866,0.0,0.0,837.1202262076413,837.1202262076413,0.0,59.27801348583475,1185.5602697166948,HP,1,0.45,376.7041017934386,552.1464,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,508.96909753424586,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,837.1202262076413
2024-01-01 20:00:00,0.0,151.40399999999988,1054,1205.404,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,151.40399999999988,238.46777379235866,0.0,0.0,815.5322262076413,815.5322262076413,0.0,39.27801348583474,785.5602697166948,HP,1,0.45,366.9895017934386,542.4318000000001,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,495.8435935342459,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,815.5322262076413
2024-01-01 21:00:00,0.0,0.0,1009,1009.0,0.0,0.0,0.0,0.0,0.0,385.5602697166948,385.5602697166948,discharge,0.0,375.79766564576994,0.0,0.0,633.2023343542301,633.2023343542301,0.0,20.0,400.0,HP,1,0.45,284.9410504594035,454.05,169.10894954059648,63.885603159780885,0.0,63.885603159780885,1.607142857142857,0.608,384.9870192873719,0.0,228.48498071262813,228.48498071262813,0.0,375.79766564576994,375.79766564576994,37579.766564576996,CRITICAL,633.2023343542301
2024-01-01 22:00:00,0.0,0.0,911,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,911.0,911.0,0.0,20.0,400.0,HP,1,0.45,409.95,409.95,0.0,0.0,0.0,0.0,1.607142857142857,0.608,553.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,911.0
2024-01-01 23:00:00,0.0,0.0,738,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,738.0,738.0,0.0,20.0,400.0,HFP,0,0.28,206.64000000000001,206.64000000000001,0.0,0.0,0.0,0.0,1.0,0.409,301.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,738.0
2024-01-02 00:00:00,0.0,0.0,659,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,659.0,659.0,0.0,20.0,400.0,HFP,0,0.28,184.52,184.52,0.0,0.0,0.0,0.0,1.0,0.409,269.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,659.0
2024-01-02 01:00:00,0.0,0.0,604,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,604.0,604.0,0.0,20.0,400.0,HFP,0,0.28,169.12,169.12,0.0,0.0,0.0,0.0,1.0,0.409,247.03599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,604.0
2024-01-02 02:00:00,0.0,0.0,567,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,567.0,567.0,0.0,20.0,400.0,HFP,0,0.28,158.76000000000002,158.76000000000002,0.0,0.0,0.0,0.0,1.0,0.409,231.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,567.0
2024-01-02 03:00:00,0.0,0.0,577,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,577.0,577.0,0.0,20.0,400.0,HFP,0,0.28,161.56,161.56,0.0,0.0,0.0,0.0,1.0,0.409,235.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,577.0
2024-01-02 04:00:00,0.0,0.0,588,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,588.0,588.0,0.0,20.0,400.0,HFP,0,0.28,164.64000000000001,164.64000000000001,0.0,0.0,0.0,0.0,1.0,0.409,240.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,588.0
2024-01-02 05:00:00,0.0,0.0,567,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,567.0,567.0,0.0,20.0,400.0,HFP,0,0.28,158.76000000000002,158.76000000000002,0.0,0.0,0.0,0.0,1.0,0.409,231.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,567.0
2024-01-02 06:00:00,45.357450798890774,0.0,684,684.0,0.0,45.357450798890774,0.0,0.0,245.35745079889077,0.0,245.35745079889077,charge,0.0,0.0,200.0,0.0,684.0,884.0,0.0,31.95724306951686,639.1448613903373,HFP,0,0.28,247.52,191.52,0.0,0.0,12.700086223689418,12.700086223689418,1.0,0.409,361.556,0.0,0.0,0.0,239.1448613903372,0.0,-239.1448613903372,100.0,CRITICAL,684.0
2024-01-02 07:00:00,188.8536933903578,0.0,800,800.0,0.0,188.8536933903578,0.0,0.0,388.85369339035776,0.0,388.85369339035776,charge,0.0,0.0,200.0,0.0,800.0,1000.0,0.0,50.90762796799295,1018.1525593598591,HFP,0,0.28,280.0,224.00000000000003,0.0,0.0,52.87903414930019,52.87903414930019,1.0,0.409,409.0,0.0,0.0,0.0,379.00769796952176,0.0,-379.00769796952176,100.0,CRITICAL,800.0
2024-01-02 08:00:00,575.0824036820999,0.0,1168,1168.0,0.0,400.0,175.08240368209988,0.0,596.9628783129365,0.0,596.9628783129365,charge,0.0,0.0,196.9628783129365,0.0,992.9175963179001,1189.8804746308367,0.0,80.0,1600.0,HFP,0,0.28,333.1665328966343,327.04,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.409,486.66111412401216,71.60870310597885,0.0,71.60870310597885,581.847440640141,0.0,-581.847440640141,100.0,CRITICAL,992.9175963179001
2024-01-02 09:00:00,1182.9226865201344,18.352,1412,1430.352,18.352,400.0,764.5706865201344,0.0,400.0,0.0,400.0,charge,0.0,0.0,0.0,0.0,647.4293134798656,647.4293134798656,0.0,99.49358868961792,1989.8717737923587,HFP,0,0.28,181.2802077743624,400.49856000000005,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.409,264.798589213265,320.2153787867349,0.0,320.2153787867349,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,647.4293134798656
2024-01-02 10:00:00,1836.0621475443832,32.116,2028,2060.116,32.116,10.391340834061616,1793.5548067103216,0.0,10.391340834061616,0.0,10.391340834061616,charge,0.0,0.0,0.0,0.0,234.4451932896784,234.4451932896784,0.0,100.0,2000.0,HFP,0,0.28,65.64465412110995,576.83248,0.0,0.0,2.9095754335372526,2.9095754335372526,1.0,0.409,95.88808405547846,746.6993599445215,0.0,746.6993599445215,10.128226207641422,0.0,-10.128226207641422,100.0,CRITICAL,234.4451932896784
2024-01-02 11:00:00,2129.7526117837974,59.644000000000005,2459,2518.6440000000002,59.644000000000005,0.0,2070.1086117837976,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,388.89138821620236,388.89138821620236,0.0,100.0,2000.0,HFP,0,0.28,108.88958870053668,705.2203200000001,0.0,0.0,0.0,0.0,1.0,0.409,159.05657778042675,871.0688182195732,0.0,871.0688182195732,0.0,0.0,0.0,0.0,OK,388.89138821620236
2024-01-02 12:00:00,1957.1563046476404,59.644000000000005,2514,2573.6440000000002,59.644000000000005,0.0,1897.5123046476403,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,616.4876953523597,616.4876953523597,0.0,100.0,2000.0,HFP,0,0.28,172.6165546986607,720.6203200000001,0.0,0.0,0.0,0.0,1.0,0.409,252.14346739911508,800.4769286008849,0.0,800.4769286008849,0.0,0.0,0.0,0.0,OK,616.4876953523597
2024-01-02 13:00:00,900.8518893258411,110.11199999999994,2546,2656.112,110.11199999999994,0.0,790.7398893258411,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1755.260110674159,1755.260110674159,0.0,100.0,2000.0,HFP,0,0.28,491.4728309887646,743.7113600000001,0.0,0.0,0.0,0.0,1.0,0.409,717.901385265731,368.44842273426895,0.0,368.44842273426895,0.0,0.0,0.0,0.0,OK,1755.260110674159
2024-01-02 14:00:00,1245.3360270610638,119.28799999999993,2573,2692.288,119.28799999999993,0.0,1126.0480270610637,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1446.9519729389363,1446.9519729389363,0.0,100.0,2000.0,HFP,0,0.28,405.1465524229022,753.8406400000001,0.0,0.0,0.0,0.0,1.0,0.409,591.8033569320249,509.34243506797503,0.0,509.34243506797503,0.0,0.0,0.0,0.0,OK,1446.9519729389363
2024-01-02 15:00:00,898.775207081459,123.87599999999992,2565,2688.8759999999997,123.87599999999992,0.0,774.899207081459,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1790.100792918541,1790.100792918541,0.0,100.0,2000.0,HFP,0,0.28,501.2282220171915,752.88528,0.0,0.0,0.0,0.0,1.0,0.409,732.1512243036832,367.5990596963167,0.0,367.5990596963167,0.0,0.0,0.0,0.0,OK,1790.100792918541
2024-01-02 16:00:00,647.3735294695097,110.11199999999994,2583,2693.112,110.11199999999994,0.0,537.2615294695097,0.0,0.0,145.7384705304903,145.7384705304903,discharge,0.0,145.7384705304903,0.0,0.0,1900.0,1900.0,0.0,92.52377420848585,1850.4754841697168,HFP,0,0.28,532.0,754.0713600000001,40.80677174853729,0.0,0.0,0.0,1.0,0.409,777.0999999999999,264.7757735530294,59.60703444697053,324.38280799999995,0.0,142.04829003876907,142.04829003876907,14204.829003876906,CRITICAL,1900.0
2024-01-02 17:00:00,157.75919501855486,119.28799999999993,2559,2678.288,119.28799999999993,0.0,38.47119501855494,0.0,0.0,400.0,400.0,discharge,0.0,400.0,0.0,0.0,2120.528804981445,2120.528804981445,0.0,72.00420716678275,1440.084143335655,HFP,0,0.28,593.7480653948046,749.92064,112.00000000000001,0.0,0.0,0.0,1.0,0.409,867.2962812374109,64.52351076258894,163.6,228.1235107625889,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,2120.528804981445
2024-01-02 18:00:00,0.0,146.8159999999999,2445,2591.816,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,146.8159999999999,243.05577379235865,0.0,0.0,2201.9442262076413,2201.9442262076413,0.0,52.004207166782756,1040.0841433356552,HP,1,0.45,990.8749017934387,1166.3172,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,1338.7820895342459,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,2201.9442262076413
2024-01-02 19:00:00,0.0,146.8159999999999,2386,2532.816,0.0,0.0,0.0,0.0,0.0,400.0,400.0,discharge,146.8159999999999,243.05577379235865,0.0,0.0,2142.9442262076413,2142.9442262076413,0.0,32.00420716678276,640.0841433356552,HP,1,0.45,964.3249017934386,1139.7672,175.44229820656136,66.27820154470095,0.0,66.27820154470095,1.607142857142857,0.608,1302.9100895342458,0.0,237.042038465754,237.042038465754,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,2142.9442262076413
2024-01-02 20:00:00,0.0,128.4639999999999,2288,2416.464,0.0,0.0,0.0,0.0,0.0,240.0841433356552,240.0841433356552,discharge,128.4639999999999,105.54107705422697,0.0,0.0,2182.458922945773,2182.458922945773,0.0,20.0,400.0,HP,1,0.45,982.1065153255978,1087.4088,105.3022846744021,39.780863099218564,0.0,39.780863099218564,1.607142857142857,0.608,1326.9350251510298,0.0,142.27508684896995,142.27508684896995,0.0,234.00507705422686,234.00507705422686,23400.507705422686,CRITICAL,2182.458922945773
2024-01-02 21:00:00,0.0,0.0,2089,2089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,2089.0,2089.0,0.0,20.0,400.0,HP,1,0.45,940.0500000000001,940.0500000000001,0.0,0.0,0.0,0.0,1.607142857142857,0.608,1270.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,2089.0
2024-01-02 22:00:00,0.0,0.0,1216,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,1216.0,1216.0,0.0,20.0,400.0,HP,1,0.45,547.2,547.2,0.0,0.0,0.0,0.0,1.607142857142857,0.608,739.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,1216.0
2024-01-02 23:00:00,0.0,0.0,731,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,731.0,731.0,0.0,20.0,400.0,HFP,0,0.28,204.68,204.68,0.0,0.0,0.0,0.0,1.0,0.409,298.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,731.0
2024-01-03 00:00:00,0.0,0.0,659,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,659.0,659.0,0.0,20.0,400.0,HFP,0,0.28,184.52,184.52,0.0,0.0,0.0,0.0,1.0,0.409,269.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,659.0
2024-01-03 01:00:00,0.0,0.0,594,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,594.0,594.0,0.0,20.0,400.0,HFP,0,0.28,166.32000000000002,166.32000000000002,0.0,0.0,0.0,0.0,1.0,0.409,242.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,594.0
2024-01-03 02:00:00,0.0,0.0,605,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,605.0,605.0,0.0,20.0,400.0,HFP,0,0.28,169.4,169.4,0.0,0.0,0.0,0.0,1.0,0.409,247.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,605.0
2024-01-03 03:00:00,0.0,0.0,553,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,553.0,553.0,0.0,20.0,400.0,HFP,0,0.28,154.84,154.84,0.0,0.0,0.0,0.0,1.0,0.409,226.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,553.0
2024-01-03 04:00:00,0.0,0.0,563,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,563.0,563.0,0.0,20.0,400.0,HFP,0,0.28,157.64000000000001,157.64000000000001,0.0,0.0,0.0,0.0,1.0,0.409,230.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,563.0
2024-01-03 05:00:00,0.0,0.0,536,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,midnight_off,0.0,0.0,0.0,0.0,536.0,536.0,0.0,20.0,400.0,HFP,0,0.28,150.08,150.08,0.0,0.0,0.0,0.0,1.0,0.409,219.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,536.0
2024-01-03 06:00:00,94.98452631138579,0.0,622,622.0,0.0,94.98452631138579,0.0,0.0,294.9845263113858,0.0,294.9845263113858,charge,0.0,0.0,200.0,0.0,622.0,822.0,0.0,34.37576756428983,687.5153512857966,HFP,0,0.28,230.16000000000003,174.16000000000003,0.0,0.0,26.595667367188025,26.595667367188025,1.0,0.409,336.198,0.0,0.0,0.0,287.5153512857966,0.0,-287.5153512857966,100.0,CRITICAL,622.0
2024-01-03 07:00:00,540.4621547071785,0.0,757,757.0,0.0,400.0,140.46215470717846,0.0,600.0,0.0,600.0,charge,0.0,0.0,200.0,0.0,616.5378452928215,816.5378452928215,0.0,63.616150598716715,1272.3230119743343,HFP,0,0.28,228.63059668199006,211.96,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.409,333.963978724764,57.449021275235985,0.0,57.449021275235985,584.8076606885378,0.0,-584.8076606885378,100.0,CRITICAL,616.5378452928215
2024-01-03 08:00:00,1114.6012182817606,0.0,1110,1110.0,0.0,400.0,714.6012182817606,0.0,400.0,0.0,400.0,charge,0.0,0.0,0.0,0.0,395.39878171823943,395.39878171823943,0.0,83.10973928833464,1662.1947857666928,HFP,0,0.28,110.71165888110706,310.8,0.0,0.0,112.00000000000001,112.00000000000001,1.0,0.409,161.7181017227599,292.27189827724004,0.0,292.27189827724004,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,395.39878171823943
2024-01-03 09:00:00,1396.3362006832465,68.82,1258,1326.82,68.82,346.580837024861,980.9353636583855,0.0,346.580837024861,0.0,346.580837024861,charge,0.0,0.0,0.0,0.0,277.06463634161446,277.06463634161446,0.0,100.0,2000.0,HFP,0,0.28,77.57809817565206,371.50960000000003,0.0,0.0,97.0426343669611,97.0426343669611,1.0,0.409,113.3194362637203,429.3499437362796,0.0,429.3499437362796,337.80521423330725,0.0,-337.80521423330725,100.0,CRITICAL,277.06463634161446
2024-01-03 10:00:00,2044.642130601313,59.644000000000005,1903,1962.644,59.644000000000005,0.0,1903.0,81.99813060131305,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,81.99813060131305,100.0,2000.0,HFP,0,0.28,0.0,549.5403200000001,0.0,0.0,0.0,0.0,1.0,0.409,0.0,802.7213959999999,0.0,802.7213959999999,0.0,0.0,0.0,0.0,OK,0.0
2024-01-03 11:00:00,2387.0929916722052,50.468,2360,2410.468,50.468,0.0,2336.6249916722054,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,23.375008327794603,23.375008327794603,0.0,100.0,2000.0,HFP,0,0.28,6.54500233178249,674.93104,0.0,0.0,0.0,0.0,1.0,0.409,9.560378406067992,976.3210335939319,0.0,976.3210335939319,0.0,0.0,0.0,0.0,OK,23.375008327794603
2024-01-03 12:00:00,1580.1813755369305,59.644000000000005,2466,2525.6440000000002,59.644000000000005,0.0,1520.5373755369305,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,945.4626244630695,945.4626244630695,0.0,100.0,2000.0,HFP,0,0.28,264.7295348496595,707.1803200000002,0.0,0.0,0.0,0.0,1.0,0.409,386.6942134053954,646.2941825946045,0.0,646.2941825946045,0.0,0.0,0.0,0.0,OK,945.4626244630695
2024-01-03 13:00:00,1632.7873913404346,68.82,2404,2472.82,68.82,0.0,1563.9673913404347,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,0.0,840.0326086595653,840.0326086595653,0.0,100.0,2000.0,HFP,0,0.28,235.2091304246783,692.3896000000001,0.0,0.0,0.0,0.0,1.0,0.409,343.5733369417622,667.8100430582377,0.0,667.8100430582377,0.0,0.0,0.0,0.0,OK,840.0326086595653
