hour,pv_generation_kw,ev_demand_kw,mall_demand_kw,total_demand_kw,pv_to_demand_kw,pv_surplus_kw,pv_to_bess_kw,pv_to_grid_kw,bess_charge_kw,bess_discharge_kw,bess_action_kw,bess_mode,bess_to_demand_kw,demand_from_grid_kw,bess_soc_percent,peak_exceeded_above_1900kw,co2_from_grid_kg,is_hora_punta,tarifa_por_kwh,ahorro_picos_soles
0,0.0,0.0,487.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,487.0,90.0,0.0,0.2201727,False,0.28,0.0
1,0.0,0.0,646.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,646.0,81.25,0.0,0.2920566,False,0.28,0.0
2,0.0,0.0,636.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,636.0,73.59375,0.0,0.2875356,False,0.28,0.0
3,0.0,0.0,625.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,625.0,66.89453125,0.0,0.2825625,False,0.28,0.0
4,0.0,0.0,622.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,622.0,61.03271484375,0.0,0.2812062,False,0.28,0.0
5,0.0,0.0,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,608.0,55.90362548828125,0.0,0.2748768,False,0.28,0.0
6,167.2143549040596,0.0,619.0,619.0,167.2143549040596,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,361.6833712338621,51.398511795177335,0.0,0.16351705213482903,False,0.28,25.22863668138193
7,952.805506951468,0.0,652.0,652.0,652.0,300.80550695146803,65.83613849978917,234.96936845167886,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,50.10185461414245,0.0,0.0,False,0.28,25.22863668138193
8,1629.4000190352165,0.0,665.0,665.0,665.0,964.4000190352165,176.77669529663686,787.6233237385796,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,54.21177139109492,0.0,0.0,False,0.28,25.22863668138193
9,2614.18441944971,32.116,683.0,715.116,715.116,1899.0684194497098,297.3017787506803,1601.7666406990295,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,64.19535417713489,0.0,0.0,False,0.28,25.22863668138193
10,2886.689477778584,64.232,708.0,772.232,772.232,2114.4574777785842,400.0,1714.4574777785842,400.0,87.06155675142475,400.0,charge,0.0,0.0,79.33586502918158,0.0,0.0,False,0.28,24.377235890398932
11,2886.689477778584,73.40799999999999,711.0,784.408,784.408,2102.2814777785843,400.0,1702.2814777785843,400.0,13.49932503615728,400.0,charge,0.0,0.0,98.15448746699164,0.0,0.0,False,0.28,3.779811010124039
12,2886.689477778584,68.82,914.0,982.8199999999999,982.8199999999999,1903.8694777785843,37.8691181473684,1866.0003596312158,37.8691181473684,0.0,37.8691181473684,charge,0.0,0.0,100.0,0.0,0.0,False,0.28,0.0
13,1407.6952566845382,82.58399999999997,1003.0,1085.584,1085.584,322.11125668453815,0.0,322.11125668453815,0.0,0.0,0.0,idle,0.0,0.0,100.0,0.0,0.0,False,0.28,0.0
14,1357.888944350109,91.75999999999996,1017.0,1108.76,1108.76,249.12894435010912,0.0,249.12894435010912,0.0,0.0,0.0,idle,0.0,0.0,100.0,0.0,0.0,False,0.28,0.0
15,1578.0332718828888,55.056000000000004,1037.0,1092.056,1092.056,485.9772718828888,0.0,485.9772718828888,0.0,0.0,0.0,idle,0.0,0.0,100.0,0.0,0.0,False,0.28,0.0
16,873.4389981102496,82.58399999999997,1027.0,1109.584,873.4389981102496,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,236.14500188975046,100.0,0.0,0.10676115535435618,False,0.28,0.0
17,179.73766390238518,133.0519999999999,1020.0,1153.052,179.73766390238518,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,950.7585151212002,98.87220895117927,0.0,0.42983792468629456,False,0.28,6.315629873396069
18,0.0,151.40399999999988,1058.0,1209.404,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,1119.3017261379216,94.36709525807537,0.0,0.5060363103869544,True,0.45,40.54602323793524
19,0.0,155.99199999999988,1071.0,1226.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1226.992,94.36709525807537,0.0,0.5547230832,True,0.45,0.0
20,0.0,151.40399999999988,1054.0,1205.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1205.404,94.36709525807537,0.0,0.5449631484,True,0.45,0.0
21,0.0,0.0,1009.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1009.0,94.36709525807537,0.0,0.4561689,True,0.45,0.0
22,0.0,0.0,911.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,911.0,85.07120835081594,0.0,0.4118631,True,0.45,0.0
23,0.0,0.0,738.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,738.0,76.93730730696396,0.0,0.33364980000000005,False,0.28,0.0
24,0.0,0.0,659.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,659.0,69.82014389359345,0.0,0.2979339,False,0.28,0.0
25,0.0,0.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,604.0,63.59262590689427,0.0,0.2730684,False,0.28,0.0
26,0.0,0.0,567.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,567.0,58.14354766853249,0.0,0.25634070000000003,False,0.28,0.0
27,0.0,0.0,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,577.0,53.375604209965935,0.0,0.2608617,False,0.28,0.0
28,0.0,0.0,588.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,588.0,49.20365368372019,0.0,0.2658348,False,0.28,0.0
29,0.0,0.0,567.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,567.0,45.55319697325517,0.0,0.25634070000000003,False,0.28,0.0
30,68.20770202924705,0.0,684.0,684.0,68.20770202924705,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,525.6900241086747,41.048083280151246,0.0,0.23766445989953183,False,0.28,25.22863668138193
31,298.49403324612945,0.0,800.0,800.0,298.49403324612945,0.0,0.0,0.0,65.83613849978917,90.1022738620783,65.83613849978917,charge,90.1022738620783,411.4036928917923,39.75142609911636,0.0,0.18599560955637928,False,0.28,25.22863668138193
32,980.999339150895,0.0,1168.0,1168.0,980.999339150895,0.0,0.0,0.0,176.77669529663686,90.1022738620783,176.77669529663686,charge,90.1022738620783,96.89838698702667,43.86134287606883,0.0,0.04380776075683476,False,0.28,25.22863668138193
33,2079.424659559644,18.352,1412.0,1430.352,1430.352,649.0726595596441,297.3017787506803,351.7708808089638,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
34,2886.689477778584,32.116,2028.0,2060.116,2060.116,826.5734777785842,400.0,426.5734777785842,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,160.11599999999999,0.0,False,0.28,24.377235890398932
35,2886.689477778584,59.644000000000005,2459.0,2518.6440000000002,2518.6440000000002,368.045477778584,368.045477778584,0.0,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,618.6440000000002,0.0,False,0.28,3.779811010124039
36,2886.689477778584,59.644000000000005,2514.0,2573.6440000000002,2573.6440000000002,313.045477778584,250.25542997180156,62.79004780678241,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,673.6440000000002,0.0,False,0.28,0.0
37,1558.8509539256966,110.11199999999994,2546.0,2656.112,1558.8509539256966,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1097.2610460743035,100.0,756.1120000000001,0.49607171893019264,False,0.28,0.0
38,2184.4023082260496,119.28799999999993,2573.0,2692.288,2184.4023082260496,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,507.8856917739504,100.0,792.288,0.22961512125100297,False,0.28,0.0
39,1558.7103466248775,123.87599999999992,2565.0,2688.8759999999997,1558.7103466248775,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1130.1656533751222,100.0,788.8759999999997,0.5109478918908927,False,0.28,0.0
40,1105.4315951702931,110.11199999999994,2583.0,2693.112,1105.4315951702931,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1587.680404829707,100.0,793.1120000000001,0.7177903110235105,False,0.28,0.0
41,241.8706750951441,119.28799999999993,2559.0,2678.288,241.8706750951441,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2413.8615039284414,98.87220895117927,778.288,1.0913067859260484,False,0.28,6.315629873396069
42,0.0,146.8159999999999,2445.0,2591.816,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2501.7137261379216,94.36709525807537,691.8159999999998,1.1310247755869542,False,0.28,25.22863668138193
43,0.0,146.8159999999999,2386.0,2532.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2532.816,94.36709525807537,632.8159999999998,1.1450861136,False,0.28,0.0
44,0.0,128.4639999999999,2288.0,2416.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2416.464,94.36709525807537,516.4639999999999,1.0924833744,False,0.28,0.0
45,0.0,0.0,2089.0,2089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2089.0,94.36709525807537,189.0,0.9444369,False,0.28,0.0
46,0.0,0.0,1216.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1216.0,85.07120835081594,0.0,0.5497536,False,0.28,0.0
47,0.0,0.0,731.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,731.0,76.93730730696396,0.0,0.3304851,False,0.28,0.0
48,0.0,0.0,659.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,659.0,69.82014389359345,0.0,0.2979339,False,0.28,0.0
49,0.0,0.0,594.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,594.0,63.59262590689427,0.0,0.2685474,False,0.28,0.0
50,0.0,0.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,605.0,58.14354766853249,0.0,0.2735205,False,0.28,0.0
51,0.0,0.0,553.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,553.0,53.375604209965935,0.0,0.2500113,False,0.28,0.0
52,0.0,0.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,563.0,49.20365368372019,0.0,0.2545323,False,0.28,0.0
53,0.0,0.0,536.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,536.0,45.55319697325517,0.0,0.2423256,False,0.28,0.0
54,143.49854189830646,0.0,622.0,622.0,143.49854189830646,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,388.39918423961524,41.048083280151246,0.0,0.17559527119473006,False,0.28,25.22863668138193
55,914.6503157530964,0.0,757.0,757.0,757.0,157.65031575309638,65.83613849978917,91.81417725330721,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
56,1950.986695440056,0.0,1110.0,1110.0,1110.0,840.9866954400561,176.77669529663686,664.2100001434193,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
57,2447.9804238713928,68.82,1258.0,1326.82,1326.82,1121.1604238713928,297.3017787506803,823.8586451207125,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
58,2886.689477778584,59.644000000000005,1903.0,1962.644,1962.644,924.0454777785842,400.0,524.0454777785842,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,62.644000000000005,0.0,False,0.28,24.377235890398932
59,2886.689477778584,50.468,2360.0,2410.468,2410.468,476.22147777858436,400.0,76.22147777858436,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,510.46799999999985,0.0,False,0.28,3.779811010124039
60,2753.9233644013825,59.644000000000005,2466.0,2525.6440000000002,2525.6440000000002,228.27936440138228,228.27936440138228,0.0,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,625.6440000000002,0.0,False,0.28,0.0
61,2853.0221082770177,68.82,2404.0,2472.82,2472.82,380.2021082770175,0.0,380.2021082770175,0.0,0.0,0.0,idle,0.0,0.0,100.0,572.8200000000002,0.0,False,0.28,0.0
62,2886.689477778584,87.17199999999997,2388.0,2475.172,2475.172,411.5174777785842,0.0,411.5174777785842,0.0,0.0,0.0,idle,0.0,0.0,100.0,575.172,0.0,False,0.28,0.0
63,2402.349270466001,100.93599999999995,2446.0,2546.936,2402.349270466001,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,144.586729533999,100.0,646.9360000000001,0.06536766042232095,False,0.28,0.0
64,776.8904836649277,114.69999999999993,2315.0,2429.7,776.8904836649277,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1652.8095163350722,100.0,529.6999999999998,0.7472351823350861,False,0.28,0.0
65,163.1177754666644,123.87599999999992,2267.0,2390.8759999999997,163.1177754666644,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2205.2024035569207,98.87220895117927,490.87599999999975,0.9969720066480838,False,0.28,6.315629873396069
66,0.0,128.4639999999999,2254.0,2382.464,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2292.361726137922,94.36709525807537,482.46399999999994,1.0363767363869545,False,0.28,25.22863668138193
67,0.0,128.4639999999999,2215.0,2343.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2343.464,94.36709525807537,443.46399999999994,1.0594800744,False,0.28,0.0
68,0.0,133.0519999999999,2158.0,2291.0519999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2291.0519999999997,94.36709525807537,391.0519999999997,1.0357846091999998,False,0.28,0.0
69,0.0,0.0,1993.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1993.0,94.36709525807537,93.0,0.9010353,False,0.28,0.0
70,0.0,0.0,1213.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1213.0,85.07120835081594,0.0,0.5483973,False,0.28,0.0
71,0.0,0.0,733.0,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,733.0,76.93730730696396,0.0,0.3313893,False,0.28,0.0
72,0.0,0.0,642.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,642.0,69.82014389359345,0.0,0.2902482,False,0.28,0.0
73,0.0,0.0,609.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,609.0,63.59262590689427,0.0,0.2753289,False,0.28,0.0
74,0.0,0.0,616.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,616.0,58.14354766853249,0.0,0.2784936,False,0.28,0.0
75,0.0,0.0,598.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,598.0,53.375604209965935,0.0,0.2703558,False,0.28,0.0
76,0.0,0.0,584.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,584.0,49.20365368372019,0.0,0.26402640000000005,False,0.28,0.0
77,0.0,0.0,533.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,533.0,45.55319697325517,0.0,0.2409693,False,0.28,0.0
78,141.45157840969625,0.0,646.0,646.0,141.45157840969625,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,414.44614772822547,41.048083280151246,0.0,0.18737110338793073,False,0.28,25.22863668138193
79,1072.3803782910268,0.0,738.0,738.0,738.0,334.3803782910268,65.83613849978917,268.5442397912376,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
80,2113.073413200998,0.0,947.0,947.0,947.0,1166.073413200998,176.77669529663686,989.2967179043611,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
81,2373.31533453725,32.116,1251.0,1283.116,1283.116,1090.1993345372498,297.3017787506803,792.8975557865695,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
82,2886.689477778584,36.704,1983.0,2019.704,2019.704,866.9854777785843,400.0,466.98547777858425,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,119.70399999999995,0.0,False,0.28,24.377235890398932
83,2886.689477778584,50.468,2439.0,2489.468,2489.468,397.22147777858436,397.22147777858436,0.0,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,589.4679999999998,0.0,False,0.28,3.779811010124039
84,2886.689477778584,36.704,2428.0,2464.704,2464.704,421.985477778584,250.25542997180156,171.73004780678247,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,564.7040000000002,0.0,False,0.28,0.0
85,1917.78090779956,73.40799999999999,2419.0,2492.408,1917.78090779956,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,574.6270922004398,100.0,592.4079999999999,0.25978890838381885,False,0.28,0.0
86,2284.9905955246963,87.17199999999997,2556.0,2643.172,2284.9905955246963,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,358.1814044753037,100.0,743.172,0.1619338129632848,False,0.28,0.0
87,1565.5980851791212,100.93599999999995,2508.0,2608.936,1565.5980851791212,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1043.337914820879,100.0,708.9360000000001,0.47169307129051935,False,0.28,0.0
88,1166.5106866633314,105.52399999999994,2402.0,2507.524,1166.5106866633314,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1341.0133133366685,100.0,607.5239999999999,0.6062721189595078,False,0.28,0.0
89,226.01542906906008,128.4639999999999,2336.0,2464.464,226.01542906906008,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2215.8927499545252,98.87220895117927,564.4639999999999,1.001805112254441,False,0.28,6.315629873396069
90,0.0,119.28799999999993,2278.0,2397.288,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2307.185726137922,94.36709525807537,497.288,1.0430786667869545,False,0.28,25.22863668138193
91,0.0,137.6399999999999,2189.0,2326.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2326.64,94.36709525807537,426.6399999999999,1.051873944,False,0.28,0.0
92,0.0,151.40399999999988,2170.0,2321.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2321.404,94.36709525807537,421.404,1.0495067484,False,0.28,0.0
93,0.0,0.0,2038.0,2038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2038.0,94.36709525807537,138.0,0.9213798000000001,False,0.28,0.0
94,0.0,0.0,1205.0,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1205.0,85.07120835081594,0.0,0.5447805,False,0.28,0.0
95,0.0,0.0,729.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,729.0,76.93730730696396,0.0,0.3295809,False,0.28,0.0
96,0.0,0.0,649.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,649.0,69.82014389359345,0.0,0.2934129,False,0.28,0.0
97,0.0,0.0,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,608.0,63.59262590689427,0.0,0.2748768,False,0.28,0.0
98,0.0,0.0,595.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,595.0,58.14354766853249,0.0,0.2689995,False,0.28,0.0
99,0.0,0.0,584.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,584.0,53.375604209965935,0.0,0.26402640000000005,False,0.28,0.0
100,0.0,0.0,574.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,574.0,49.20365368372019,0.0,0.2595054,False,0.28,0.0
101,0.0,0.0,536.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,536.0,45.55319697325517,0.0,0.2423256,False,0.28,0.0
102,163.56442540978244,0.0,615.0,615.0,163.56442540978244,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,361.3333007281393,41.048083280151246,0.0,0.16335878525919179,False,0.28,25.22863668138193
103,838.1014472210934,0.0,666.0,666.0,666.0,172.1014472210934,65.83613849978917,106.26530872130422,65.83613849978917,90.1022738620783,65.83613849978917,charge,0.0,0.0,39.75142609911636,0.0,0.0,False,0.28,25.22863668138193
104,1317.063036572268,0.0,900.0,900.0,900.0,417.06303657226795,176.77669529663686,240.2863412756311,176.77669529663686,90.1022738620783,176.77669529663686,charge,0.0,0.0,43.86134287606883,0.0,0.0,False,0.28,25.22863668138193
105,1804.006288519774,36.704,1192.0,1228.704,1228.704,575.302288519774,297.3017787506803,278.00050976909375,297.3017787506803,90.1022738620783,297.3017787506803,charge,0.0,0.0,53.8449256621088,0.0,0.0,False,0.28,25.22863668138193
106,2154.6764451030213,50.468,1735.0,1785.468,1785.468,369.2084451030212,369.2084451030212,0.0,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,0.0,0.0,False,0.28,24.377235890398932
107,2886.689477778584,64.232,2133.0,2197.232,2197.232,689.4574777785842,400.0,289.45747777858423,400.0,13.49932503615728,400.0,charge,0.0,0.0,87.80405895196554,297.23199999999997,0.0,False,0.28,3.779811010124039
108,2886.689477778584,82.58399999999997,2195.0,2277.584,2277.584,609.1054777785844,250.25542997180156,358.8500478067828,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,377.58399999999983,0.0,False,0.28,0.0
109,2886.689477778584,82.58399999999997,2277.0,2359.584,2359.584,527.1054777785844,0.0,527.1054777785844,0.0,0.0,0.0,idle,0.0,0.0,100.0,459.58399999999983,0.0,False,0.28,0.0
110,2444.4787644664216,96.34799999999996,2329.0,2425.348,2425.348,19.130764466421624,0.0,19.130764466421624,0.0,0.0,0.0,idle,0.0,0.0,100.0,525.348,0.0,False,0.28,0.0
111,2104.99636225519,91.75999999999996,2391.0,2482.7599999999998,2104.99636225519,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,377.7636377448098,100.0,582.7599999999998,0.1707869406244285,False,0.28,0.0
112,1205.7639325936625,105.52399999999994,2381.0,2486.524,1205.7639325936625,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1280.7600674063374,100.0,586.5239999999999,0.5790316264744051,False,0.28,0.0
113,292.85861137196144,133.0519999999999,2330.0,2463.0519999999997,292.85861137196144,0.0,0.0,0.0,0.0,22.55582097641453,22.55582097641453,discharge,22.55582097641453,2147.6375676516236,98.87220895117927,563.0519999999997,0.970946944335299,False,0.28,6.315629873396069
114,0.0,123.87599999999992,2306.0,2429.8759999999997,0.0,0.0,0.0,0.0,6.776201032523264e-22,90.1022738620783,6.776201032523264e-22,charge,90.1022738620783,2339.7737261379216,94.36709525807537,529.8759999999997,1.0578117015869544,False,0.28,25.22863668138193
115,0.0,146.8159999999999,2274.0,2420.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2420.816,94.36709525807537,520.8159999999998,1.0944509136,False,0.28,0.0
116,0.0,133.0519999999999,2229.0,2362.0519999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2362.0519999999997,94.36709525807537,462.0519999999997,1.0678837092,False,0.28,0.0
117,0.0,0.0,2071.0,2071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,2071.0,94.36709525807537,171.0,0.9362990999999999,False,0.28,0.0
118,0.0,0.0,1193.0,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,1193.0,85.07120835081594,0.0,0.5393553000000001,False,0.28,0.0
119,0.0,0.0,628.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,628.0,76.93730730696396,0.0,0.28391879999999997,False,0.28,0.0
120,0.0,0.0,563.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,563.0,69.82014389359345,0.0,0.2545323,False,0.28,0.0
121,0.0,0.0,573.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,573.0,63.59262590689427,0.0,0.2590533,False,0.28,0.0
122,0.0,0.0,570.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,570.0,58.14354766853249,0.0,0.257697,False,0.28,0.0
123,0.0,0.0,556.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,556.0,53.375604209965935,0.0,0.2513676,False,0.28,0.0
124,0.0,0.0,539.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,539.0,49.20365368372019,0.0,0.2436819,False,0.28,0.0
125,0.0,0.0,526.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,526.0,45.55319697325517,0.0,0.2378046,False,0.28,0.0
126,64.86075138887686,0.0,557.0,557.0,64.86075138887686,0.0,0.0,0.0,0.0,90.1022738620783,90.1022738620783,discharge,90.1022738620783,402.0369747490448,41.048083280151246,0.0,0.18176091628404317,False,0.28,25.22863668138193
127,393.2997525623229,0.0,650.0,650.0,393.2997525623229,0.0,0.0,0.0,65.83613849978917,90.1022738620783,65.83613849978917,charge,90.1022738620783,166.5979735755988,39.75142609911636,0.0,0.0753189438535282,False,0.28,25.22863668138193
128,397.9402141875786,0.0,899.0,899.0,397.9402141875786,0.0,0.0,0.0,176.77669529663686,90.1022738620783,176.77669529663686,charge,90.1022738620783,410.95751195034313,43.86134287606883,0.0,0.1857938911527501,False,0.28,25.22863668138193
129,995.9387460013652,45.88,1164.0,1209.88,995.9387460013652,0.0,0.0,0.0,297.3017787506803,90.1022738620783,297.3017787506803,charge,90.1022738620783,123.83898013655661,53.8449256621088,0.0,0.05598760291973725,False,0.28,25.22863668138193
130,2886.689477778584,41.292,1827.0,1868.292,1868.292,1018.3974777785843,400.0,618.3974777785843,400.0,87.06155675142475,400.0,charge,0.0,0.0,68.98543651415548,0.0,0.0,False,0.28,24.377235890398932
131,1968.144881245895,55.056000000000004,2291.0,2346.056,1968.144881245895,0.0,0.0,0.0,400.0,13.49932503615728,400.0,charge,13.49932503615728,364.4117937179477,87.80405895196554,446.05600000000004,0.16475057193988416,False,0.28,3.779811010124039
132,2886.689477778584,59.644000000000005,2398.0,2457.6440000000002,2457.6440000000002,429.045477778584,250.25542997180156,178.7900478067824,250.25542997180156,0.0,250.25542997180156,charge,0.0,0.0,100.0,557.6440000000002,0.0,False,0.28,0.0
133,2886.689477778584,59.644000000000005,2380.0,2439.6440000000002,2439.6440000000002,447.045477778584,0.0,447.045477778584,0.0,0.0,0.0,idle,0.0,0.0,100.0,539.6440000000002,0.0,False,0.28,0.0
134,2886.689477778584,87.17199999999997,2422.0,2509.172,2509.172,377.5174777785842,0.0,377.5174777785842,0.0,0.0,0.0,idle,0.0,0.0,100.0,609.172,0.0,False,0.28,0.0
