Month,Hour,Day Type,solar_generation
1,11,7,0.05815215431224524
1,12,7,0.17834350443724942
1,13,7,0.2786810782155054
1,14,7,0.34317288513009253
1,15,7,0.2712274852909192
1,16,7,0.3552095478143393
1,17,7,0.5776648547961564
1,18,7,0.5799664055767493
1,19,7,0.5280727238258724
1,20,7,0.34513997431095667
1,21,7,0.1407373130352496
1,22,7,0.02098078856430752
1,23,7,0.0
1,0,1,0.0
1,1,1,0.0
1,2,1,0.0
1,3,1,0.0
1,4,1,0.0
1,5,1,0.0
1,6,1,0.0
1,7,1,0.0
1,8,1,0.0
1,9,1,0.0
1,10,1,0.0
1,11,1,0.05119305098883445
1,12,1,0.18935603385977479
1,13,1,0.36433285861033365
1,14,1,0.5245259327929406
1,15,1,0.5330651003598128
1,16,1,0.513681893285146
1,17,1,0.5582761115296384
1,18,1,0.5475399314447185
1,19,1,0.4517388186987601
1,20,1,0.3213734310900954
1,21,1,0.12333976651359484
1,22,1,0.01671236172768295
1,23,1,0.0
1,0,2,0.0
1,1,2,0.0
1,2,2,0.0
1,3,2,0.0
1,4,2,0.0
1,5,2,0.0
1,6,2,0.0
1,7,2,0.0
1,8,2,0.0
1,9,2,0.0
1,10,2,0.0
1,11,2,0.03438048364447576
1,12,2,0.1514246882558191
1,13,2,0.3534616260822251
1,14,2,0.5456845368421943
1,15,2,0.6270751248241926
1,16,2,0.5244239855176603
1,17,2,0.3848061017019633
1,18,2,0.3017707747086287
1,19,2,0.3463085840061199
1,20,2,0.2744560697296949
1,21,2,0.13500572841194206
1,22,2,0.025276470032808848
1,23,2,0.0
1,0,3,0.0
1,1,3,0.0
1,2,3,0.0
1,3,3,0.0
1,4,3,0.0
1,5,3,0.0
1,6,3,0.0
1,7,3,0.0
1,8,3,0.0
1,9,3,0.0
1,10,3,0.0
1,11,3,0.018857988530078983
1,12,3,0.059374986258616175
1,13,3,0.1261780058945226
1,14,3,0.183805894375892
1,15,3,0.26258246768803556
1,16,3,0.37863496986713435
1,17,3,0.5101380391742723
1,18,3,0.665415931220987
1,19,3,0.5943007381909826
1,20,3,0.3833649412847295
1,21,3,0.16559875555570847
1,22,3,0.024248066813924194
1,23,3,0.0
1,0,4,0.0
1,1,4,0.0
1,2,4,0.0
1,3,4,0.0
1,4,4,0.0
1,5,4,0.0
1,6,4,0.0
1,7,4,0.0
1,8,4,0.0
1,9,4,0.0
1,10,4,0.0
1,11,4,0.04091129001973365
1,12,4,0.1717190310205292
1,13,4,0.33897462851847304
1,14,4,0.4932895407847442
1,15,4,0.619393805127322
1,16,4,0.6563111439053789
1,17,4,0.6206860396587995
1,18,4,0.5689080604066374
1,19,4,0.4372228039862641
1,20,4,0.29674114744438074
1,21,4,0.13089508495203464
1,22,4,0.02431240130455723
1,23,4,0.0
1,0,5,0.0
1,1,5,0.0
1,2,5,0.0
1,3,5,0.0
1,4,5,0.0
1,5,5,0.0
1,6,5,0.0
1,7,5,0.0
1,8,5,0.0
1,9,5,0.0
1,10,5,0.0
1,11,5,0.060930234578783396
1,12,5,0.23854916428652953
1,13,5,0.4320386869702792
1,14,5,0.5894496808023466
1,15,5,0.665415931220987
1,16,5,0.665415931220987
1,17,5,0.665415931220987
1,18,5,0.620853132504232
1,19,5,0.44076062637481134
1,20,5,0.20518455396926571
1,21,5,0.06502501415986148
1,22,5,0.013701164575128114
1,23,5,0.0
1,0,6,0.0
1,1,6,0.0
1,2,6,0.0
1,3,6,0.0
1,4,6,0.0
1,5,6,0.0
1,6,6,0.0
1,7,6,0.0
1,8,6,0.0
1,9,6,0.0
1,10,6,0.0
1,11,6,0.05620357910677815
1,12,6,0.17127394943347152
1,13,6,0.3480301038774238
1,14,6,0.5343866594175328
1,15,6,0.624119445646864
1,16,6,0.665415931220987
1,17,6,0.6488681909880796
1,18,6,0.48694684734504656
1,19,6,0.37153233041344735
1,20,6,0.31439486831337277
1,21,6,0.14132530600294985
1,22,6,0.01998589819747644
1,23,6,0.0
1,0,7,0.0
1,1,7,0.0
1,2,7,0.0
1,3,7,0.0
1,4,7,0.0
1,5,7,0.0
1,6,7,0.0
1,7,7,0.0
1,8,7,0.0
1,9,7,0.0
1,10,7,0.0
1,11,7,0.05098349307397386
1,12,7,0.2745891440579663
1,13,7,0.5129699968711198
1,14,7,0.6398275555697607
1,15,7,0.665415931220987
1,16,7,0.665415931220987
1,17,7,0.6109785750479317
1,18,7,0.4249306651615282
1,19,7,0.35315619252808433
1,20,7,0.19580806708034545
1,21,7,0.06757769521854515
1,22,7,0.011468513262635134
1,23,7,0.0
1,0,1,0.0
1,1,1,0.0
1,2,1,0.0
1,3,1,0.0
1,4,1,0.0
1,5,1,0.0
1,6,1,0.0
1,7,1,0.0
1,8,1,0.0
1,9,1,0.0
1,10,1,0.0
1,11,1,0.046151129836356844
1,12,1,0.2584896734448846
1,13,1,0.4980751420286182
1,14,1,0.6542352738668369
1,15,1,0.665415931220987
1,16,1,0.6497154528843196
1,17,1,0.5898672060753188
1,18,1,0.5280604520495134
1,19,1,0.34046487869787656
1,20,1,0.23688821009864208
1,21,1,0.11793298488583849
1,22,1,0.027450354901461003
1,23,1,0.0
1,0,2,0.0
1,1,2,0.0
1,2,2,0.0
1,3,2,0.0
1,4,2,0.0
1,5,2,0.0
1,6,2,0.0
1,7,2,0.0
1,8,2,0.0
1,9,2,0.0
1,10,2,0.0
1,11,2,0.044193239360445315
1,12,2,0.2101939190369401
1,13,2,0.3809942199810549
1,14,2,0.498298707082383
1,15,2,0.6186523082395128
1,16,2,0.665415931220987
1,17,2,0.665415931220987
1,18,2,0.6204624947891557
1,19,2,0.45235825729153695
1,20,2,0.3359569044627302
1,21,2,0.10943045869090968
1,22,2,0.02428043560758793
1,23,2,0.0
1,0,3,0.0
1,1,3,0.0
1,2,3,0.0
1,3,3,0.0
1,4,3,0.0
1,5,3,0.0
1,6,3,0.0
1,7,3,0.0
1,8,3,0.0
1,9,3,0.0
1,10,3,0.0
1,11,3,0.025421041002946173
1,12,3,0.09264072343586693
1,13,3,0.21931868044181344
1,14,3,0.3959480288233376
1,15,3,0.5833261796350999
1,16,3,0.6563125167884726
1,17,3,0.5150256357591142
1,18,3,0.4027320643136638
1,19,3,0.40199025116592435
1,20,3,0.3005481826952565
1,21,3,0.17322655403603182
1,22,3,0.024767879499560774
1,23,3,0.0
1,0,4,0.0
1,1,4,0.0
1,2,4,0.0
1,3,4,0.0
1,4,4,0.0
1,5,4,0.0
1,6,4,0.0
1,7,4,0.0
1,8,4,0.0
1,9,4,0.0
1,10,4,0.0
1,11,4,0.057669705935816294
1,12,4,0.2621331660112968
1,13,4,0.4632005125540333
1,14,4,0.6366119559547639
1,15,4,0.665415931220987
1,16,4,0.665415931220987
1,17,4,0.665415931220987
1,18,4,0.6140641812483127
1,19,4,0.48605564208800106
1,20,4,0.3403760826542262
1,21,4,0.14039034534313138
1,22,4,0.019977145988483876
1,23,4,0.0
1,0,5,0.0
1,1,5,0.0
1,2,5,0.0
1,3,5,0.0
1,4,5,0.0
1,5,5,0.0
1,6,5,0.0
1,7,5,0.0
1,8,5,0.0
1,9,5,0.0
1,10,5,0.0
1,11,5,0.05172550456415907
1,12,5,0.2211328765847189
1,13,5,0.4121522021802505
1,14,5,0.5200573352219396
1,15,5,0.6527505397452038
1,16,5,0.665415931220987
1,17,5,0.665415931220987
1,18,5,0.6421860364822873
1,19,5,0.5183901477417789
1,20,5,0.39035636536413065
1,21,5,0.18503218151411785
1,22,5,0.030349652038061628
1,23,5,0.0
1,0,6,0.0
1,1,6,0.0
1,2,6,0.0
1,3,6,0.0
1,4,6,0.0
1,5,6,0.0
1,6,6,0.0
1,7,6,0.0
1,8,6,0.0
1,9,6,0.0
1,10,6,0.0
1,11,6,0.05604324010358109
1,12,6,0.2628652827937812
1,13,6,0.443635717592933
1,14,6,0.5778504749106276
1,15,6,0.6314036948336667
1,16,6,0.6130181341072444
1,17,6,0.5287423924070626
1,18,6,0.4838470150630589
1,19,6,0.4072117889080319
1,20,6,0.32203831908294483
1,21,6,0.15674600297389144
1,22,6,0.03199577568414264
1,23,6,0.0
1,0,7,0.0
1,1,7,0.0
1,2,7,0.0
1,3,7,0.0
1,4,7,0.0
1,5,7,0.0
1,6,7,0.0
1,7,7,0.0
1,8,7,0.0
1,9,7,0.0
1,10,7,0.0
1,11,7,0.04314410849830036
1,12,7,0.2063974322785244
1,13,7,0.4335409810621297
1,14,7,0.5397559161329784
1,15,7,0.4866960952649195
1,16,7,0.35957197694475673
1,17,7,0.47718741551864924
1,18,7,0.3536970213904614
1,19,7,0.1983363740538899
1,20,7,0.1773018435625349
1,21,7,0.12640375163296327
1,22,7,0.018121141424775562
1,23,7,0.0
1,0,1,0.0
1,1,1,0.0
1,2,1,0.0
1,3,1,0.0
1,4,1,0.0
1,5,1,0.0
1,6,1,0.0
1,7,1,0.0
1,8,1,0.0
1,9,1,0.0
1,10,1,0.0
1,11,1,0.02911355236325043
1,12,1,0.0962885769737318
1,13,1,0.19797232424286645
1,14,1,0.2913476415173894
1,15,1,0.3381407458052436
1,16,1,0.44785835962649456
1,17,1,0.4398040680552317
1,18,1,0.388381715904007
1,19,1,0.443899385335423
1,20,1,0.2993754546794626
1,21,1,0.1587509569134993
1,22,1,0.026994150336434403
1,23,1,0.0
1,0,2,0.0
1,1,2,0.0
1,2,2,0.0
1,3,2,0.0
1,4,2,0.0
1,5,2,0.0
1,6,2,0.0
1,7,2,0.0
1,8,2,0.0
1,9,2,0.0
1,10,2,0.0
1,11,2,0.03176761344041237
1,12,2,0.12775121196761444
1,13,2,0.20625247078691292
1,14,2,0.2973209151510015
1,15,2,0.4932509436790775
1,16,2,0.665415931220987
1,17,2,0.63500116486797
1,18,2,0.5332156076667178
1,19,2,0.5196176161175895
1,20,2,0.363079092669562
1,21,2,0.15465871301363612
1,22,2,0.02975597823350484
1,23,2,0.0
1,0,3,0.0
1,1,3,0.0
1,2,3,0.0
1,3,3,0.0
1,4,3,0.0
1,5,3,0.0
1,6,3,0.0
1,7,3,0.0
1,8,3,0.0
1,9,3,0.0
1,10,3,0.0
1,11,3,0.046807853072028074
1,12,3,0.24326916559790032
1,13,3,0.44591617854084487
1,14,3,0.6073645736436183
1,15,3,0.665415931220987
1,16,3,0.665415931220987
1,17,3,0.6615190008947692
1,18,3,0.5938668021367348
1,19,3,0.3681626774149412
1,20,3,0.1493631989296996
1,21,3,0.09284294910411588
1,22,3,0.02930152354258864
1,23,3,0.0
1,0,4,0.0
1,1,4,0.0
1,2,4,0.0
1,3,4,0.0
1,4,4,0.0
1,5,4,0.0
1,6,4,0.0
1,7,4,0.0
1,8,4,0.0
1,9,4,0.0
1,10,4,0.0
1,11,4,0.04565607530498018
1,12,4,0.1319428116421874
1,13,4,0.16333855824483473
1,14,4,0.28450779582617874
1,15,4,0.4534629760533421
1,16,4,0.5451692375114182
1,17,4,0.38849500115084873
1,18,4,0.14098826797752978
1,19,4,0.1353166704108574
1,20,4,0.10236349652145814
1,21,4,0.06800421601801947
1,22,4,0.011784357655508027
1,23,4,0.0
1,0,5,0.0
1,1,5,0.0
1,2,5,0.0
1,3,5,0.0
1,4,5,0.0
1,5,5,0.0
1,6,5,0.0
1,7,5,0.0
1,8,5,0.0
1,9,5,0.0
1,10,5,0.0
1,11,5,0.030374170011828027
1,12,5,0.13862396233988644
1,13,5,0.18135847882108647
1,14,5,0.23894261637805392
1,15,5,0.3151219106043202
1,16,5,0.308887402867456
1,17,5,0.35834055621809147
1,18,5,0.489739851432175
1,19,5,0.47167651394416216
1,20,5,0.3598963288405505
1,21,5,0.17166947208275626
1,22,5,0.035146106510881556
1,23,5,0.0
1,0,6,0.0
1,1,6,0.0
1,2,6,0.0
1,3,6,0.0
1,4,6,0.0
1,5,6,0.0
1,6,6,0.0
1,7,6,0.0
1,8,6,0.0
1,9,6,0.0
1,10,6,0.0
1,11,6,0.039760803659056376
1,12,6,0.18832139699109243
1,13,6,0.32497041583158787
1,14,6,0.4953039684632255
1,15,6,0.6487027175067408
1,16,6,0.665415931220987
1,17,6,0.646374261161586
1,18,6,0.5558817121869826
1,19,6,0.4355180373157131
1,20,6,0.3203273345673714
1,21,6,0.15250235987254723
1,22,6,0.026426648359987745
1,23,6,0.0
1,0,7,0.0
1,1,7,0.0
1,2,7,0.0
1,3,7,0.0
1,4,7,0.0
1,5,7,0.0
1,6,7,0.0
1,7,7,0.0
1,8,7,0.0
1,9,7,0.0
1,10,7,0.0
1,11,7,0.03387125404306427
1,12,7,0.2719713192305292
1,13,7,0.5411769535826804
1,14,7,0.665415931220987
1,15,7,0.665415931220987
1,16,7,0.665415931220987
1,17,7,0.665415931220987
1,18,7,0.6440127638863635
1,19,7,0.4713817242618133
1,20,7,0.30675609856673286
1,21,7,0.15814902315285834
1,22,7,0.027085383027007068
1,23,7,0.0
1,0,1,0.0
1,1,1,0.0
1,2,1,0.0
1,3,1,0.0
1,4,1,0.0
1,5,1,0.0
1,6,1,0.0
1,7,1,0.0
1,8,1,0.0
1,9,1,0.0
1,10,1,0.0
1,11,1,0.035315290575304206
1,12,1,0.31122089519907903
1,13,1,0.5706397855485824
1,14,1,0.665415931220987
1,15,1,0.665415931220987
1,16,1,0.665415931220987
1,17,1,0.665415931220987
1,18,1,0.6567821651266811
1,19,1,0.47400791924990476
1,20,1,0.29890637270716913
1,21,1,0.19310277043536772
1,22,1,0.033107424040744314
1,23,1,0.0
1,0,2,0.0
1,1,2,0.0
1,2,2,0.0
1,3,2,0.0
1,4,2,0.0
1,5,2,0.0
1,6,2,0.0
1,7,2,0.0
1,8,2,0.0
1,9,2,0.0
1,10,2,0.0
1,11,2,0.031414541345318986
1,12,2,0.2904742868366501
1,13,2,0.549274358280516
1,14,2,0.665415931220987
1,15,2,0.665415931220987
1,16,2,0.665415931220987
1,17,2,0.665415931220987
1,18,2,0.5820586447588503
1,19,2,0.45563871001422573
1,20,2,0.3502219612442258
1,21,2,0.1640308927280001
1,22,2,0.01902138558693923
1,23,2,0.0
2,0,3,0.0
2,1,3,0.0
2,2,3,0.0
2,3,3,0.0
2,4,3,0.0
2,5,3,0.0
2,6,3,0.0
2,7,3,0.0
2,8,3,0.0
2,9,3,0.0
2,10,3,0.0
2,11,3,0.03391812393546473
2,12,3,0.28862301638981513
2,13,3,0.5512086288025425
2,14,3,0.665415931220987
2,15,3,0.665415931220987
2,16,3,0.665415931220987
2,17,3,0.665415931220987
2,18,3,0.6616937175213231
2,19,3,0.5388158086435303
2,20,3,0.34099055456639027
2,21,3,0.14605666020506303
2,22,3,0.02010022841633466
2,23,3,0.0
2,0,4,0.0
2,1,4,0.0
2,2,4,0.0
2,3,4,0.0
2,4,4,0.0
2,5,4,0.0
2,6,4,0.0
2,7,4,0.0
2,8,4,0.0
2,9,4,0.0
2,10,4,0.0
2,11,4,0.01177237365378776
2,12,4,0.07275801610691196
2,13,4,0.1574717132847443
2,14,4,0.21574181219963875
2,15,4,0.2847162690741963
2,16,4,0.41594260000195354
2,17,4,0.46202340419374266
2,18,4,0.37086045234836923
2,19,4,0.34749998511611324
2,20,4,0.31071676896979805
2,21,4,0.17148851664110853
2,22,4,0.027091143601227687
2,23,4,0.0
2,0,5,0.0
2,1,5,0.0
2,2,5,0.0
2,3,5,0.0
2,4,5,0.0
2,5,5,0.0
2,6,5,0.0
2,7,5,0.0
2,8,5,0.0
2,9,5,0.0
2,10,5,0.0
2,11,5,0.05159582674281454
2,12,5,0.24966449504834884
2,13,5,0.433840315465651
2,14,5,0.6046906095258116
2,15,5,0.665415931220987
2,16,5,0.665415931220987
2,17,5,0.6518603495923815
2,18,5,0.5270233159820241
2,19,5,0.403418908055545
2,20,5,0.24020422285753043
2,21,5,0.13492935792466712
2,22,5,0.023581413543756265
2,23,5,0.0
2,0,6,0.0
2,1,6,0.0
2,2,6,0.0
2,3,6,0.0
2,4,6,0.0
2,5,6,0.0
2,6,6,0.0
2,7,6,0.0
2,8,6,0.0
2,9,6,0.0
2,10,6,0.0
2,11,6,0.03200605613142276
2,12,6,0.1953393319437213
2,13,6,0.3754244870292596
2,14,6,0.5630102398922567
2,15,6,0.6563167530147316
2,16,6,0.665415931220987
2,17,6,0.663062115079824
2,18,6,0.5804140614514842
2,19,6,0.4758353700115514
2,20,6,0.321721514657759
2,21,6,0.1592698184404225
2,22,6,0.027453853468237775
2,23,6,0.0
2,0,7,0.0
2,1,7,0.0
2,2,7,0.0
2,3,7,0.0
2,4,7,0.0
2,5,7,0.0
2,6,7,0.0
2,7,7,0.0
2,8,7,0.0
2,9,7,0.0
2,10,7,0.0
2,11,7,0.03772033644874778
2,12,7,0.3090368322048184
2,13,7,0.5689952582470137
2,14,7,0.665415931220987
2,15,7,0.665415931220987
2,16,7,0.665415931220987
2,17,7,0.665415931220987
2,18,7,0.6319116839390726
2,19,7,0.5544895544864318
2,20,7,0.3866417950589106
2,21,7,0.1860569808424434
2,22,7,0.02440255550869635
2,23,7,0.0
2,0,1,0.0
2,1,1,0.0
2,2,1,0.0
2,3,1,0.0
2,4,1,0.0
2,5,1,0.0
2,6,1,0.0
2,7,1,0.0
2,8,1,0.0
2,9,1,0.0
2,10,1,0.0
2,11,1,0.037074088748790465
2,12,1,0.29137651216185445
2,13,1,0.5357009802122022
2,14,1,0.665415931220987
2,15,1,0.665415931220987
2,16,1,0.665415931220987
2,17,1,0.665415931220987
2,18,1,0.5129069698275583
2,19,1,0.3631836779644506
2,20,1,0.3265812731611
2,21,1,0.1347453667950361
2,22,1,0.01860768095070827
2,23,1,0.0
2,0,2,0.0
2,1,2,0.0
2,2,2,0.0
2,3,2,0.0
2,4,2,0.0
2,5,2,0.0
2,6,2,0.0
2,7,2,0.0
2,8,2,0.0
2,9,2,0.0
2,10,2,0.0
2,11,2,0.018266670185756055
2,12,2,0.07003797950836686
2,13,2,0.11444784735184853
2,14,2,0.15897925981284902
2,15,2,0.1900150985584336
2,16,2,0.1986616118979036
2,17,2,0.12364781928456949
2,18,2,0.06212873428763475
2,19,2,0.04325318162626115
2,20,2,0.04303737764597206
2,21,2,0.017867758239553208
2,22,2,0.0038951791825594124
2,23,2,0.0
2,0,3,0.0
2,1,3,0.0
2,2,3,0.0
2,3,3,0.0
2,4,3,0.0
2,5,3,0.0
2,6,3,0.0
2,7,3,0.0
2,8,3,0.0
2,9,3,0.0
2,10,3,0.0
2,11,3,0.023855784788780258
2,12,3,0.11567886559375312
2,13,3,0.24141819294973077
2,14,3,0.37436758835936296
2,15,3,0.46340250708915515
2,16,3,0.5599145327118841
2,17,3,0.5665275735664801
2,18,3,0.29706975969645133
2,19,3,0.15712440919138315
2,20,3,0.13179603124280778
2,21,3,0.08185021074116296
2,22,3,0.019753540436329296
2,23,3,0.0
2,0,4,0.0
2,1,4,0.0
2,2,4,0.0
2,3,4,0.0
2,4,4,0.0
2,5,4,0.0
2,6,4,0.0
2,7,4,0.0
2,8,4,0.0
2,9,4,0.0
2,10,4,0.0
2,11,4,0.025311667592970686
2,12,4,0.09666651098148668
2,13,4,0.13012872878174575
2,14,4,0.19693302919635125
2,15,4,0.2963906163142191
2,16,4,0.32265300697733146
2,17,4,0.29811885240959785
2,18,4,0.40330829549794395
2,19,4,0.3405492926819706
2,20,4,0.29668791036214964
2,21,4,0.202971258657702
2,22,4,0.034914201370670056
2,23,4,0.0
2,0,5,0.0
2,1,5,0.0
2,2,5,0.0
2,3,5,0.0
2,4,5,0.0
2,5,5,0.0
2,6,5,0.0
2,7,5,0.0
2,8,5,0.0
2,9,5,0.0
2,10,5,0.0
2,11,5,0.014284834466883316
2,12,5,0.07249606157612716
2,13,5,0.14469866264523
2,14,5,0.19359946647355886
2,15,5,0.2921383566136752
2,16,5,0.4978646680388568
2,17,5,0.6288440833747826
2,18,5,0.6180851484709103
2,19,5,0.5007253044477757
2,20,5,0.37261488863702746
2,21,5,0.19220596018914404
2,22,5,0.03246686781956965
2,23,5,0.0
2,0,6,0.0
2,1,6,0.0
2,2,6,0.0
2,3,6,0.0
2,4,6,0.0
2,5,6,0.0
2,6,6,0.0
2,7,6,0.0
2,8,6,0.0
2,9,6,0.0
2,10,6,0.0
2,11,6,0.03174386524612143
2,12,6,0.1809439169907076
2,13,6,0.37935664471965347
2,14,6,0.5631905457865546
2,15,6,0.658825363460476
2,16,6,0.665415931220987
2,17,6,0.665415931220987
2,18,6,0.6543176323144579
2,19,6,0.5590163694522439
2,20,6,0.40511176913487856
2,21,6,0.16289036023366035
2,22,6,0.015685024597917693
2,23,6,0.0
2,0,7,0.0
2,1,7,0.0
2,2,7,0.0
2,3,7,0.0
2,4,7,0.0
2,5,7,0.0
2,6,7,0.0
2,7,7,0.0
2,8,7,0.0
2,9,7,0.0
2,10,7,0.0
2,11,7,0.015902910667344436
2,12,7,0.06428954049411244
2,13,7,0.09688257214488995
2,14,7,0.1595139686582108
2,15,7,0.2557904010428006
2,16,7,0.34976152601982274
2,17,7,0.5223390421154248
2,18,7,0.6519679358043584
2,19,7,0.48206528062141885
2,20,7,0.2210920284450021
2,21,7,0.07713115770922745
2,22,7,0.02130849946077371
2,23,7,0.0
2,0,1,0.0
2,1,1,0.0
2,2,1,0.0
2,3,1,0.0
2,4,1,0.0
2,5,1,0.0
2,6,1,0.0
2,7,1,0.0
2,8,1,0.0
2,9,1,0.0
2,10,1,0.0
2,11,1,0.030998053145183144
2,12,1,0.16332622927820595
2,13,1,0.3132180939516353
2,14,1,0.341135777718301
2,15,1,0.282325642623177
2,16,1,0.2925554915996645
2,17,1,0.19436400297480252
2,18,1,0.11710173141631468
2,19,1,0.12423937964202611
2,20,1,0.10046889303037379
2,21,1,0.03850053401158266
2,22,1,0.0060832730422358695
2,23,1,0.0
2,0,2,0.0
2,1,2,0.0
2,2,2,0.0
2,3,2,0.0
2,4,2,0.0
2,5,2,0.0
2,6,2,0.0
2,7,2,0.0
2,8,2,0.0
2,9,2,0.0
2,10,2,0.0
2,11,2,0.03230833527726483
2,12,2,0.18144776999719897
2,13,2,0.4160121621595438
2,14,2,0.639988497845113
2,15,2,0.6464803249486355
2,16,2,0.5893017930035069
2,17,2,0.6269543623608625
2,18,2,0.5569426533804819
2,19,2,0.3693693399001989
2,20,2,0.20684813171767946
2,21,2,0.09079391037816623
2,22,2,0.012610944446560276
2,23,2,0.0
2,0,3,0.0
2,1,3,0.0
2,2,3,0.0
2,3,3,0.0
2,4,3,0.0
2,5,3,0.0
2,6,3,0.0
2,7,3,0.0
2,8,3,0.0
2,9,3,0.0
2,10,3,0.0
2,11,3,0.008599807948792776
2,12,3,0.06461679110823104
2,13,3,0.14116163664458786
2,14,3,0.22458637060909534
2,15,3,0.33430998857222977
2,16,3,0.4315515527737238
2,17,3,0.5461489433543214
2,18,3,0.665415931220987
2,19,3,0.5784283835138122
2,20,3,0.3592148812815395
2,21,3,0.18903561326147358
2,22,3,0.027251506249513453
2,23,3,0.0
2,0,4,0.0
2,1,4,0.0
2,2,4,0.0
2,3,4,0.0
2,4,4,0.0
2,5,4,0.0
2,6,4,0.0
2,7,4,0.0
2,8,4,0.0
2,9,4,0.0
2,10,4,0.0
2,11,4,0.0231511106617962
2,12,4,0.12002522966170613
2,13,4,0.26213637379738225
2,14,4,0.38094489094602196
2,15,4,0.4773088464988248
2,16,4,0.5889061157325377
2,17,4,0.47161591948968
2,18,4,0.2098600755482039
2,19,4,0.2271949128310708
2,20,4,0.18155497029839607
2,21,4,0.08435031347112475
2,22,4,0.014195142208287867
2,23,4,0.0
2,0,5,0.0
2,1,5,0.0
2,2,5,0.0
2,3,5,0.0
2,4,5,0.0
2,5,5,0.0
2,6,5,0.0
2,7,5,0.0
2,8,5,0.0
2,9,5,0.0
2,10,5,0.0
2,11,5,0.026501695595686797
2,12,5,0.1365747465647692
2,13,5,0.27401264718780693
2,14,5,0.3871874200017863
2,15,5,0.4920140806703334
2,16,5,0.627454795037391
2,17,5,0.5886123117310907
2,18,5,0.4721909591962776
2,19,5,0.5319454666645063
2,20,5,0.36881777081402295
2,21,5,0.19949441594000658
2,22,5,0.033212114987791114
2,23,5,0.0
2,0,6,0.0
2,1,6,0.0
2,2,6,0.0
2,3,6,0.0
2,4,6,0.0
2,5,6,0.0
2,6,6,0.0
2,7,6,0.0
2,8,6,0.0
2,9,6,0.0
2,10,6,0.0
2,11,6,0.0368931050376017
2,12,6,0.27174360890883864
2,13,6,0.5293714219708147
2,14,6,0.6566051942764473
2,15,6,0.665415931220987
2,16,6,0.665415931220987
2,17,6,0.514918503117208
2,18,6,0.358634017854084
2,19,6,0.40722973590580513
2,20,6,0.2790595785363705
2,21,6,0.17872500295524651
2,22,6,0.030994780825211468
2,23,6,0.0
2,0,7,0.0
2,1,7,0.0
2,2,7,0.0
2,3,7,0.0
2,4,7,0.0
2,5,7,0.0
2,6,7,0.0
2,7,7,0.0
2,8,7,0.0
2,9,7,0.0
2,10,7,0.0
2,11,7,0.03002786009431824
2,12,7,0.1948670177107565
2,13,7,0.28367037996818734
2,14,7,0.38553468327966406
2,15,7,0.48373777920491284
2,16,7,0.6294293850444633
2,17,7,0.6650772552290839
2,18,7,0.665415931220987
2,19,7,0.5590047324454612
2,20,7,0.2811682079456923
2,21,7,0.11070925417207375
2,22,7,0.01769919110624576
2,23,7,0.0
2,0,1,0.0
2,1,1,0.0
2,2,1,0.0
2,3,1,0.0
2,4,1,0.0
2,5,1,0.0
2,6,1,0.0
2,7,1,0.0
2,8,1,0.0
2,9,1,0.0
2,10,1,0.0
2,11,1,0.03473128317737763
2,12,1,0.18297702270542499
2,13,1,0.39721407055397157
2,14,1,0.5937910792015714
2,15,1,0.6565032977321533
2,16,1,0.665415931220987
2,17,1,0.665415931220987
2,18,1,0.6488433150439991
2,19,1,0.555318488885337
2,20,1,0.3955961840276804
2,21,1,0.1613930665160365
2,22,1,0.026527071501530015
2,23,1,0.0
2,0,2,0.0
2,1,2,0.0
2,2,2,0.0
2,3,2,0.0
2,4,2,0.0
2,5,2,0.0
2,6,2,0.0
2,7,2,0.0
2,8,2,0.0
2,9,2,0.0
2,10,2,0.0
2,11,2,0.04637297263923282
2,12,2,0.21033560583890562
2,13,2,0.36795430075943436
2,14,2,0.4986876017023639
2,15,2,0.6396373873108365
2,16,2,0.665415931220987
2,17,2,0.665415931220987
2,18,2,0.665415931220987
2,19,2,0.6001189022855304
2,20,2,0.4144595297988073
2,21,2,0.1660227540367313
2,22,2,0.02186158630588404
2,23,2,0.0
2,0,3,0.0
2,1,3,0.0
2,2,3,0.0
2,3,3,0.0
2,4,3,0.0
2,5,3,0.0
2,6,3,0.0
2,7,3,0.0
2,8,3,0.0
2,9,3,0.0
2,10,3,0.0
2,11,3,0.04614689409366932
2,12,3,0.26346910797487166
2,13,3,0.43499613443392876
2,14,3,0.5249613641542111
2,15,3,0.5648781693487687
2,16,3,0.583624145068158
2,17,3,0.5195719977080614
2,18,3,0.39642859187781737
2,19,3,0.3681310888997803
2,20,3,0.3308624757787075
2,21,3,0.19217074051186078
2,22,3,0.03523437833599261
2,23,3,0.0
2,0,4,0.0
2,1,4,0.0
2,2,4,0.0
2,3,4,0.0
2,4,4,0.0
2,5,4,0.0
2,6,4,0.0
2,7,4,0.0
2,8,4,0.0
2,9,4,0.0
2,10,4,0.0
2,11,4,0.043340043157632804
2,12,4,0.27336826155465455
2,13,4,0.4998065200681981
2,14,4,0.596294485176044
2,15,4,0.5590776290545814
2,16,4,0.4365733610614586
2,17,4,0.4799332951029758
2,18,4,0.6185346302601137
2,19,4,0.4358961951500589
2,20,4,0.2745846453183398
2,21,4,0.11802677483404385
2,22,4,0.022186892272827257
2,23,4,0.0
2,0,5,0.0
2,1,5,0.0
2,2,5,0.0
2,3,5,0.0
2,4,5,0.0
2,5,5,0.0
2,6,5,0.0
2,7,5,0.0
