datetime,irradiancia_ghi,temperatura_c,velocidad_viento_ms,potencia_kw,energia_kwh,is_hora_punta,hora_tipo,tarifa_aplicada_soles,ahorro_solar_soles,reduccion_indirecta_co2_kg,co2_evitado_mall_kg,co2_evitado_ev_kg
2024-01-01 00:00:00-05:00,0.0,24.71,0.61,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-01 01:00:00-05:00,0.0,24.37,0.63,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-01 02:00:00-05:00,0.0,24.03,0.65,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-01 03:00:00-05:00,0.0,24.94,0.34,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-01 04:00:00-05:00,0.0,23.47,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-01 05:00:00-05:00,0.0,23.57,0.41,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-01 06:00:00-05:00,44.85,24.14,0.21,167.2143549040596,167.2143549040596,0,HFP,0.28,46.820019373136695,75.59760985212534,50.39840656808356,25.19920328404178
2024-01-01 07:00:00-05:00,194.75,25.01,0.41,952.805506951468,952.805506951468,0,HFP,0.28,266.7855419464111,430.7633696927588,287.1755797951725,143.58778989758625
2024-01-01 08:00:00-05:00,286.6,25.14,0.48,1629.4000190352165,1629.4000190352165,0,HFP,0.28,456.2320053298607,736.6517486058214,491.1011657372142,245.5505828686071
2024-01-01 09:00:00-05:00,446.95,25.72,0.41,2614.18441944971,2614.18441944971,0,HFP,0.28,731.9716374459189,1181.8727760332138,787.9151840221425,393.95759201107126
2024-01-01 10:00:00-05:00,572.8,26.55,0.69,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-01 11:00:00-05:00,565.05,26.96,1.03,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-01 12:00:00-05:00,490.9,27.29,0.9,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-01 13:00:00-05:00,232.75,27.62,0.48,1407.6952566845382,1407.6952566845382,0,HFP,0.28,394.1546718716708,636.4190255470797,424.2793503647198,212.1396751823599
2024-01-01 14:00:00-05:00,225.95,25.47,0.48,1357.888944350109,1357.888944350109,0,HFP,0.28,380.2089044180306,613.9015917406844,409.2677278271229,204.63386391356144
2024-01-01 15:00:00-05:00,264.0,25.03,0.28,1578.0332718828888,1578.0332718828888,0,HFP,0.28,441.8493161272089,713.4288422182541,475.6192281455027,237.80961407275132
2024-01-01 16:00:00-05:00,155.7,25.6,0.62,873.4389981102496,873.4389981102496,0,HFP,0.28,244.5629194708699,394.8817710456439,263.2545140304292,131.6272570152146
2024-01-01 17:00:00-05:00,44.25,25.3,0.41,179.73766390238518,179.73766390238518,0,HFP,0.28,50.32654589266785,81.25939785026834,54.172931900178895,27.086465950089448
2024-01-01 18:00:00-05:00,0.05,25.3,0.0,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-01 19:00:00-05:00,0.0,25.18,0.41,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-01 20:00:00-05:00,0.0,24.85,0.55,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-01 21:00:00-05:00,0.0,24.59,0.9,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-01 22:00:00-05:00,0.0,24.28,0.9,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-01 23:00:00-05:00,0.0,24.0,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,0.0,23.69,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 01:00:00-05:00,0.0,23.18,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 02:00:00-05:00,0.0,23.19,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 03:00:00-05:00,0.0,23.14,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 04:00:00-05:00,0.0,23.04,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 05:00:00-05:00,0.0,22.79,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-02 06:00:00-05:00,18.7,23.52,0.21,68.20770202924705,68.20770202924705,0,HFP,0.28,19.09815656818917,30.83670208742259,20.557801391615055,10.278900695807527
2024-01-02 07:00:00-05:00,59.0,23.16,0.34,298.49403324612945,298.49403324612945,0,HFP,0.28,83.57832930891625,134.9491524305751,89.9661016203834,44.9830508101917
2024-01-02 08:00:00-05:00,166.55,24.3,0.55,980.999339150895,980.999339150895,0,HFP,0.28,274.67981496225065,443.5098012301197,295.6732008200797,147.83660041003986
2024-01-02 09:00:00-05:00,341.3,24.09,0.55,2079.4246595596437,2079.4246595596437,0,HFP,0.28,582.2389046767001,940.1078885869148,626.7385923912764,313.3692961956382
2024-01-02 10:00:00-05:00,544.3,26.35,0.34,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-02 11:00:00-05:00,632.1,26.13,0.14,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-02 12:00:00-05:00,579.95,26.76,0.21,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-02 13:00:00-05:00,257.1,27.16,0.55,1558.8509539256966,1558.8509539256966,0,HFP,0.28,436.4782670991951,704.7565162698074,469.83767751320494,234.91883875660247
2024-01-02 14:00:00-05:00,360.75,25.32,0.48,2184.4023082260496,2184.4023082260496,0,HFP,0.28,611.632646303294,987.568283548997,658.3788556993313,329.18942784966566
2024-01-02 15:00:00-05:00,261.3,26.27,0.62,1558.7103466248775,1558.7103466248775,0,HFP,0.28,436.4388970549658,704.6929477091072,469.7952984727381,234.89764923636903
2024-01-02 16:00:00-05:00,201.45,25.93,0.07,1105.4315951702931,1105.4315951702931,0,HFP,0.28,309.52084664768216,499.7656241764896,333.1770827843264,166.5885413921632
2024-01-02 17:00:00-05:00,61.85,26.26,0.07,241.8706750951441,241.8706750951441,0,HFP,0.28,67.72378902664035,109.34973221051465,72.89982147367641,36.449910736838206
2024-01-02 18:00:00-05:00,0.05,25.53,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-02 19:00:00-05:00,0.0,25.51,0.62,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-02 20:00:00-05:00,0.0,25.29,0.48,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-02 21:00:00-05:00,0.0,25.43,0.28,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-02 22:00:00-05:00,0.0,25.09,0.41,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-02 23:00:00-05:00,0.0,24.99,0.28,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,0.0,24.77,0.28,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 01:00:00-05:00,0.0,24.79,0.14,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 02:00:00-05:00,0.0,24.26,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 03:00:00-05:00,0.0,24.1,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 04:00:00-05:00,0.0,23.99,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 05:00:00-05:00,0.0,23.91,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-03 06:00:00-05:00,37.95,23.37,0.55,143.49854189830646,143.49854189830646,0,HFP,0.28,40.17959173152581,64.87569079222435,43.25046052814956,21.62523026407478
2024-01-03 07:00:00-05:00,188.4,25.13,0.21,914.6503157530964,914.6503157530964,0,HFP,0.28,256.102088410867,413.51340775197485,275.67560516798324,137.83780258399162
2024-01-03 08:00:00-05:00,343.2,24.96,0.48,1950.986695440056,1950.986695440056,0,HFP,0.28,546.2762747232157,882.0410850084493,588.0273900056328,294.0136950028164
2024-01-03 09:00:00-05:00,422.15,26.15,0.76,2447.9804238713928,2447.9804238713928,0,HFP,0.28,685.4345186839901,1106.7319496322566,737.8212997548377,368.9106498774189
2024-01-03 10:00:00-05:00,619.9,26.48,1.03,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-03 11:00:00-05:00,725.85,27.57,1.1,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-03 12:00:00-05:00,466.35,28.79,0.69,2753.9233644013825,2753.9233644013825,0,HFP,0.28,771.0985420323872,1245.048753045865,830.0325020305766,415.0162510152883
2024-01-03 13:00:00-05:00,485.5,27.63,0.62,2853.0221082770177,2853.0221082770177,0,HFP,0.28,798.8461903175651,1289.8512951520397,859.9008634346931,429.9504317173465
2024-01-03 14:00:00-05:00,523.45,28.25,0.34,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-03 15:00:00-05:00,429.05,27.72,0.62,2402.349270466001,2402.349270466001,0,HFP,0.28,672.6577957304804,1086.102105177679,724.0680701184526,362.0340350592263
2024-01-03 16:00:00-05:00,148.8,26.66,0.76,776.8904836649277,776.8904836649277,0,HFP,0.28,217.52933542617976,351.23218766491385,234.1547917766092,117.0773958883046
2024-01-03 17:00:00-05:00,49.8,25.82,1.03,163.1177754666644,163.1177754666644,0,HFP,0.28,45.672977130666034,73.74554628847898,49.16369752565265,24.58184876282633
2024-01-03 18:00:00-05:00,0.05,25.53,0.69,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-03 19:00:00-05:00,0.0,25.23,0.62,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-03 20:00:00-05:00,0.0,24.77,0.48,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-03 21:00:00-05:00,0.0,25.05,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-03 22:00:00-05:00,0.0,24.82,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-03 23:00:00-05:00,0.0,24.26,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,0.0,23.91,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 01:00:00-05:00,0.0,24.02,0.34,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 02:00:00-05:00,0.0,23.44,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 03:00:00-05:00,0.0,23.29,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 04:00:00-05:00,0.0,23.25,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 05:00:00-05:00,0.0,23.16,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-04 06:00:00-05:00,37.7,23.11,1.03,141.45157840969625,141.45157840969625,0,HFP,0.28,39.60644195471495,63.95025859902368,42.63350573268245,21.316752866341226
2024-01-04 07:00:00-05:00,238.9,23.67,1.24,1072.3803782910268,1072.3803782910268,0,HFP,0.28,300.2665059214875,484.8231690253732,323.21544601691545,161.60772300845773
2024-01-04 08:00:00-05:00,383.4,24.78,0.97,2113.073413200998,2113.073413200998,0,HFP,0.28,591.6605556962795,955.3204901081712,636.8803267387807,318.44016336939035
2024-01-04 09:00:00-05:00,402.35,25.92,0.76,2373.31533453725,2373.31533453725,0,HFP,0.28,664.52829367043,1072.975862744291,715.3172418295271,357.6586209147636
2024-01-04 10:00:00-05:00,553.2,26.49,0.76,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-04 11:00:00-05:00,716.65,26.89,0.9,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-04 12:00:00-05:00,607.05,27.71,1.17,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-04 13:00:00-05:00,317.65,28.48,1.17,1917.78090779956,1917.78090779956,0,HFP,0.28,536.9786541838768,867.0287484161809,578.0191656107872,289.0095828053936
2024-01-04 14:00:00-05:00,377.55,26.12,0.48,2284.9905955246963,2284.9905955246963,0,HFP,0.28,639.797366746915,1033.0442482367152,688.6961654911435,344.34808274557173
2024-01-04 15:00:00-05:00,264.0,26.87,0.14,1565.5980851791212,1565.5980851791212,0,HFP,0.28,438.367463850154,707.8068943094808,471.87126287298713,235.9356314364936
2024-01-04 16:00:00-05:00,207.0,26.16,0.14,1166.5106866633314,1166.5106866633314,0,HFP,0.28,326.6229922657328,527.3794814404921,351.58632096032807,175.79316048016403
2024-01-04 17:00:00-05:00,58.8,25.68,0.48,226.01542906906008,226.01542906906008,0,HFP,0.28,63.28432013933683,102.18157548212206,68.1210503214147,34.06052516070735
2024-01-04 18:00:00-05:00,0.1,24.43,0.48,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-04 19:00:00-05:00,0.0,24.6,0.55,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-04 20:00:00-05:00,0.0,24.45,0.83,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-04 21:00:00-05:00,0.0,24.3,0.97,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-04 22:00:00-05:00,0.0,24.05,0.69,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-04 23:00:00-05:00,0.0,24.15,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,0.0,24.27,0.14,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 01:00:00-05:00,0.0,24.18,0.34,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 02:00:00-05:00,0.0,23.39,0.62,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 03:00:00-05:00,0.0,23.31,0.76,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 04:00:00-05:00,0.0,23.37,0.69,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 05:00:00-05:00,0.0,23.39,0.48,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-05 06:00:00-05:00,46.75,23.44,0.34,163.56442540978244,163.56442540978244,0,HFP,0.28,45.79803911473909,73.94747672776265,49.29831781850843,24.64915890925421
2024-01-05 07:00:00-05:00,170.55,23.84,0.14,838.1014472210934,838.1014472210934,0,HFP,0.28,234.66840522190617,378.90566428865634,252.60377619243755,126.30188809621878
2024-01-05 08:00:00-05:00,223.1,24.7,0.14,1317.063036572268,1317.063036572268,0,HFP,0.28,368.7776502402351,595.4441988343224,396.9627992228816,198.4813996114408
2024-01-05 09:00:00-05:00,306.15,25.48,0.28,1804.006288519774,1804.006288519774,0,HFP,0.28,505.1217607855368,815.5912430397898,543.7274953598599,271.86374767993
2024-01-05 10:00:00-05:00,357.5,26.51,0.28,2154.6764451030213,2154.6764451030213,0,HFP,0.28,603.309404628846,974.129220831076,649.4194805540506,324.7097402770253
2024-01-05 11:00:00-05:00,690.1,27.01,0.28,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-05 12:00:00-05:00,890.8,28.67,0.41,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-05 13:00:00-05:00,593.65,29.81,0.69,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-05 14:00:00-05:00,418.65,27.19,1.1,2444.4787644664216,2444.4787644664216,0,HFP,0.28,684.4540540505981,1105.1488494152693,736.7658996101795,368.38294980508977
2024-01-05 15:00:00-05:00,367.3,27.07,0.41,2104.99636225519,2104.99636225519,0,HFP,0.28,589.3989814314532,951.6688553755714,634.4459035837142,317.2229517918571
2024-01-05 16:00:00-05:00,219.8,26.3,0.28,1205.7639325936625,1205.7639325936625,0,HFP,0.28,337.6139011262255,545.1258739255949,363.4172492837299,181.70862464186496
2024-01-05 17:00:00-05:00,79.5,26.17,0.55,292.85861137196144,292.85861137196144,0,HFP,0.28,82.00041118414921,132.40137820126378,88.26758546750918,44.13379273375459
2024-01-05 18:00:00-05:00,0.2,25.54,0.14,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-05 19:00:00-05:00,0.0,25.36,0.41,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-05 20:00:00-05:00,0.0,25.07,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-05 21:00:00-05:00,0.0,25.02,1.1,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-05 22:00:00-05:00,0.0,24.91,1.24,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-05 23:00:00-05:00,0.0,24.79,1.38,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-06 00:00:00-05:00,0.0,24.67,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-06 01:00:00-05:00,0.0,24.54,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-06 02:00:00-05:00,0.0,24.52,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-06 03:00:00-05:00,0.0,24.47,1.1,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-06 04:00:00-05:00,0.0,24.42,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-06 05:00:00-05:00,0.0,24.42,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-06 06:00:00-05:00,18.4,24.16,0.9,64.86075138887686,64.86075138887686,0,HFP,0.28,18.16101038888552,29.32354570291123,19.549030468607484,9.774515234303742
2024-01-06 07:00:00-05:00,82.8,24.35,0.69,393.2997525623229,393.2997525623229,0,HFP,0.28,110.12393071745042,177.81081813342618,118.54054542228413,59.270272711142056
2024-01-06 08:00:00-05:00,72.6,24.95,0.55,397.9402141875786,397.9402141875786,0,HFP,0.28,111.42325997252202,179.9087708342043,119.9391805561362,59.9695902780681
2024-01-06 09:00:00-05:00,164.65,24.74,0.9,995.9387460013652,995.9387460013652,0,HFP,0.28,278.8628488803823,450.2639070672172,300.17593804481146,150.08796902240573
2024-01-06 10:00:00-05:00,493.6,24.68,1.31,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-06 11:00:00-05:00,321.75,25.74,0.69,1968.144881245895,1968.144881245895,0,HFP,0.28,551.0805667488506,889.7983008112691,593.1988672075126,296.5994336037563
2024-01-06 12:00:00-05:00,504.8,25.79,0.62,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-06 13:00:00-05:00,693.6,26.86,0.83,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-06 14:00:00-05:00,556.2,27.78,0.55,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-06 15:00:00-05:00,457.15,27.9,0.69,2574.552817741393,2574.552817741393,0,HFP,0.28,720.8747889675901,1163.9553289008838,775.9702192672559,387.9851096336279
2024-01-06 16:00:00-05:00,267.7,28.21,1.17,1397.111224662194,1397.111224662194,0,HFP,0.28,391.1911429054144,631.6339846697779,421.0893231131852,210.54466155659264
2024-01-06 17:00:00-05:00,74.25,26.83,0.62,265.11660057534624,265.11660057534624,0,HFP,0.28,74.23264816109696,119.85921512011404,79.90614341340935,39.95307170670468
2024-01-06 18:00:00-05:00,0.2,26.31,1.03,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-06 19:00:00-05:00,0.0,25.92,0.76,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-06 20:00:00-05:00,0.0,25.5,1.1,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-06 21:00:00-05:00,0.0,25.13,0.97,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-06 22:00:00-05:00,0.0,24.74,0.76,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-06 23:00:00-05:00,0.0,24.45,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-07 00:00:00-05:00,0.0,24.26,0.9,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-07 01:00:00-05:00,0.0,24.09,1.03,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-07 02:00:00-05:00,0.0,24.11,1.31,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-07 03:00:00-05:00,0.0,24.11,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-07 04:00:00-05:00,0.0,24.08,1.31,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-07 05:00:00-05:00,0.0,24.08,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-07 06:00:00-05:00,36.7,23.67,1.31,132.39727076438788,132.39727076438788,0,HFP,0.28,37.07123581402861,59.85680611257976,39.9045374083865,19.95226870419325
2024-01-07 07:00:00-05:00,170.5,24.34,0.76,832.5644277978456,832.5644277978456,0,HFP,0.28,233.1180397833968,376.402377807406,250.9349185382707,125.46745926913532
2024-01-07 08:00:00-05:00,243.9,25.41,1.03,1396.0348395195683,1396.0348395195683,0,HFP,0.28,390.8897550654792,631.1473509467968,420.76490063119786,210.38245031559893
2024-01-07 09:00:00-05:00,362.85,25.76,1.17,2130.095034792533,2130.095034792533,0,HFP,0.28,596.4266097419094,963.0159652297044,642.0106434864695,321.0053217432348
2024-01-07 10:00:00-05:00,296.9,26.54,1.03,1800.065475538862,1800.065475538862,0,HFP,0.28,504.0183331508814,813.8096014911196,542.539734327413,271.2698671637065
2024-01-07 11:00:00-05:00,211.9,25.63,0.9,1279.850799746641,1279.850799746641,0,HFP,0.28,358.3582239290596,578.6205465654565,385.74703104363766,192.87351552181883
2024-01-07 12:00:00-05:00,578.1,25.34,0.55,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-07 13:00:00-05:00,582.45,26.81,0.76,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-07 14:00:00-05:00,604.45,27.88,0.76,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-07 15:00:00-05:00,451.2,28.45,0.76,2571.0138267559355,2571.0138267559355,0,HFP,0.28,719.883871491662,1162.3553510763584,774.9035673842388,387.4517836921194
2024-01-07 16:00:00-05:00,228.7,28.33,0.9,1212.68798182083,1212.68798182083,0,HFP,0.28,339.5526349098324,548.2562365811972,365.5041577207981,182.75207886039905
2024-01-07 17:00:00-05:00,77.75,27.56,0.41,280.58524771451886,280.58524771451886,0,HFP,0.28,78.56386936006528,126.85259049173398,84.56839366115598,42.28419683057799
2024-01-07 18:00:00-05:00,0.2,26.67,0.34,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-07 19:00:00-05:00,0.0,26.43,1.17,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-07 20:00:00-05:00,0.0,26.14,0.83,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-07 21:00:00-05:00,0.0,25.66,0.83,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-07 22:00:00-05:00,0.0,25.32,0.76,0.0,0.0,1,HP,0.45,0.0,0.0,0.0,0.0
2024-01-07 23:00:00-05:00,0.0,25.01,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,0.0,24.79,0.76,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-08 01:00:00-05:00,0.0,24.21,0.83,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-08 02:00:00-05:00,0.0,24.16,0.97,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-08 03:00:00-05:00,0.0,24.03,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-08 04:00:00-05:00,0.0,24.06,1.17,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-08 05:00:00-05:00,0.0,24.1,1.24,0.0,0.0,0,HFP,0.28,0.0,0.0,0.0,0.0
2024-01-08 06:00:00-05:00,27.05,24.13,0.97,98.37906062941806,98.37906062941806,0,HFP,0.28,27.54613697623706,44.47717331055991,29.6514488737066,14.8257244368533
2024-01-08 07:00:00-05:00,152.9,24.75,0.9,766.7532759431532,766.7532759431532,0,HFP,0.28,214.6909172640829,346.6491560538996,231.09943736926635,115.54971868463318
2024-01-08 08:00:00-05:00,301.95,25.31,1.17,1739.094187361325,1739.094187361325,0,HFP,0.28,486.9463724611712,786.2444821060552,524.1629880707035,262.08149403535174
2024-01-08 09:00:00-05:00,524.0,26.15,0.76,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-08 10:00:00-05:00,561.5,27.14,0.9,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-08 11:00:00-05:00,501.25,27.47,0.83,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-08 12:00:00-05:00,544.9,27.79,0.83,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-08 13:00:00-05:00,604.2,28.23,0.9,2886.6894777785838,2886.6894777785838,0,HFP,0.28,808.2730537780034,1305.0723129036976,870.048208602465,435.0241043012325
2024-01-08 14:00:00-05:00,480.45,28.87,0.97,2793.1150306622126,2793.1150306622126,0,HFP,0.28,782.0722085854196,1262.7673053623864,841.8448702415909,420.92243512079546
